TÍTULO_PRELIMINAR título_preliminar NP00000 1.0
filiación filiación NCFS000 1.0
haya haber VASP1S0 0.4936986301369863
sido ser VSP00SM 1.0
determinada determinar VMP00SF 1.0
antes antes RG 1.0
; ; Fx 1.0
en_su_defecto en_su_defecto RG 1.0
, , Fc 1.0
tendrá tener VMIF3S0 1.0
la el DA0FS0 0.9892597806068348
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
lugar lugar NCMS000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
nacimiento nacimiento NCMS000 1.0
y y CC 0.9999892786688395
, , Fc 1.0
en en SP 1.0
último último AO0MS00 1.0
término término NCMS000 1.0
, , Fc 1.0
la el DA0FS0 0.9892597806068348
vecindad vecindad NCFS000 1.0
de de SP 0.9999614754213187
derecho derecho NCMS000 0.8821656050955413
común común AQ0CS00 1.0
. . Fp 1.0
Sin sin SP 1.0
embargo embargo NCMS000 0.9952830188679246
, , Fc 1.0
los el DA0MP0 0.9927281155389451
padres padre NCMP000 1.0
, , Fc 1.0
o o CC 0.9998636115657392
el el DA0MS0 1.0
que que PR0CN00 0.5501392534733338
de de SP 0.9999614754213187
ellos ellos PP3MP00 1.0
ejerza ejercer VMSP1S0 0.6348634026392899
o o CC 0.9998636115657392
le le PP3CSD0 1.0
haya haber VASP1S0 0.4936986301369863
sido ser VSP00SM 1.0
atribuida atribuir VMP00SF 1.0
la el DA0FS0 0.9892597806068348
patria patria NCFS000 0.8472222222222221
potestad potestad NCFS000 1.0
, , Fc 1.0
podrán poder VMIF3P0 1.0
atribuir atribuir VMN0000 1.0
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
hijo hijo NCMS000 1.0
la el DA0FS0 0.9892597806068348
vecindad vecindad NCFS000 1.0
civil civil AQ0CS00 0.997787610619469
de de SP 0.9999614754213187
cualquiera cualquiera PI0CS00 0.9929577464788732
de de SP 0.9999614754213187
ellos ellos PP3MP00 1.0
en en SP 1.0
tanto tanto RG 0.8061433447098976
no no RN 0.9992965295457591
transcurran transcurrir VMSP3P0 0.9419636363636363
los el DA0MP0 0.9927281155389451
seis 6 Z 1.0
meses mes NCMP000 0.9994356659142213
siguientes siguiente AQ0CP00 1.0
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
nacimiento nacimiento NCMS000 1.0
o o CC 0.9998636115657392
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
adopción adopción NCFS000 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
privación privación NCFS000 1.0
o o CC 0.9998636115657392
suspensión suspensión NCFS000 1.0
en en SP 1.0
el el DA0MS0 1.0
ejercicio ejercicio NCMS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
patria patria NCFS000 0.8472222222222221
potestad potestad NCFS000 1.0
, , Fc 1.0
o o CC 0.9998636115657392
el el DA0MS0 1.0
cambio cambio NCMS000 0.9987046632124351
de de SP 0.9999614754213187
vecindad vecindad NCFS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
padres padre NCMP000 1.0
, , Fc 1.0
no no RN 0.9992965295457591
afectarán afectar VMIF3P0 1.0
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
vecindad vecindad NCFS000 1.0
civil civil AQ0CS00 0.997787610619469
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
hijos hijo NCMP000 1.0
. . Fp 1.0
En_todo_caso en_todo_caso RG 1.0
el el DA0MS0 1.0
hijo hijo NCMS000 1.0
desde desde SP 1.0
que que CS 0.5501392534733338
cumpla cumplir VMSP3S0 0.4741784037558685
catorce 14 Z 1.0
años año NCMP000 1.0
y y CC 0.9999892786688395
hasta hasta SP 0.922749391727494
que que CS 0.5501392534733338
transcurra transcurrir VMSP3S0 0.6348634294385229
un uno DI0MS0 0.9969803144161175
año año NCMS000 1.0
después_de después_de SP 1.0
su su DP3CSN 1.0
emancipación emancipación NCFS000 1.0
podrá poder VMIF3S0 1.0
optar optar VMN0000 1.0
bien bien RG 0.8760880696364567
por por SP 1.0
la el DA0FS0 0.9892597806068348
vecindad vecindad NCFS000 1.0
civil civil AQ0CS00 0.997787610619469
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
lugar lugar NCMS000 1.0
de de SP 0.9999614754213187
su su DP3CSN 1.0
nacimiento nacimiento NCMS000 1.0
, , Fc 1.0
bien bien RG 0.8760880696364567
por por SP 1.0
la el DA0FS0 0.9892597806068348
última último AO0FS00 1.0
vecindad vecindad NCFS000 1.0
de de SP 0.9999614754213187
cualquiera cualquiera PI0CS00 0.9929577464788732
de de SP 0.9999614754213187
sus su DP3CPN 0.9999034935340666
padres padre NCMP000 1.0
. . Fp 1.0
Si si CS 0.9998273480662982
no no RN 0.9992965295457591
estuviera estar VASI1S0 0.488095238095238
emancipado emancipar VMP00SM 1.0
, , Fc 1.0
habrá haber VMIF3S0 0.9979674796747967
de de SP 0.9999614754213187
ser ser VSN0000 0.959636517328825
asistido asistir VMP00SM 1.0
en en SP 1.0
la el DA0FS0 0.9892597806068348
opción opción NCFS000 1.0
por por SP 1.0
el el DA0MS0 1.0
representante representante NCCS000 0.9966887417218544
legal legal AQ0CS00 1.0
. . Fp 1.0
4 4 Z 1.0
. . Fp 1.0
El el DA0MS0 1.0
matrimonio matrimonio NCMS000 0.9878048780487805
no no RN 0.9992965295457591
altera alterar VMIP3S0 0.9892349097739586
la el DA0FS0 0.9892597806068348
vecindad vecindad NCFS000 1.0
civil civil AQ0CS00 0.997787610619469
. . Fp 1.0
No_obstante no_obstante CC 1.0
, , Fc 1.0
cualquiera cualquiera PI0CS00 0.9929577464788732
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
cónyuges cónyuge NCCP000 1.0
no no RN 0.9992965295457591
separados separar VMP00PM 1.0
, , Fc 1.0
ya ya RG 0.9997850386930354
sea ser VSSP1S0 0.49433962264150944
legalmente legalmente RG 1.0
o o CC 0.9998636115657392
de de SP 0.9999614754213187
hecho hecho NCMS000 0.6382618510158014
, , Fc 1.0
podrá poder VMIF3S0 1.0
, , Fc 1.0
en en SP 1.0
todo todo DI0MS0 0.6662003357582541
momento momento NCMS000 1.0
, , Fc 1.0
optar optar VMN0000 1.0
por por SP 1.0
la el DA0FS0 0.9892597806068348
vecindad vecindad NCFS000 1.0
civil civil AQ0CS00 0.997787610619469
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
otro otro PI0MS00 0.6585014409221902
. . Fp 1.0
5 5 Z 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
vecindad vecindad NCFS000 1.0
civil civil AQ0CS00 0.997787610619469
se se P00CN00 0.494508864850837
adquiere adquirir VMIP3S0 0.98924050492391
: : Fd 1.0
. . Fp 1.0
1 1 Z 1.0
. . Fp 1.0
Por por SP 1.0
residencia residencia NCFS000 0.9884393063583815
continuada continuar VMP00SF 1.0
durante durante SP 1.0
dos 2 Z 0.9998684556695606
años año NCMP000 1.0
, , Fc 1.0
siempre siempre RG 1.0
que que CS 0.5501392534733338
el el DA0MS0 1.0
interesado interesado NCMS000 0.976190476190476
manifieste manifestar VMSP3S0 0.6348633886041469
ser ser VSN0000 0.959636517328825
esa ese DD0FS0 0.9645048203330412
su su DP3CSN 1.0
voluntad voluntad NCFS000 1.0
. . Fp 1.0
2 2 Z 1.0
. . Fp 1.0
Por por SP 1.0
residencia residencia NCFS000 0.9884393063583815
continuada continuar VMP00SF 1.0
de de SP 0.9999614754213187
diez 10 Z 1.0
años año NCMP000 1.0
, , Fc 1.0
sin sin SP 1.0
declaración declaración NCFS000 1.0
en en SP 1.0
contrario contrario NCMS000 0.7182539682539684
durante durante SP 1.0
este este DD0MS0 0.9492011470708727
plazo plazo NCMS000 1.0
. . Fp 1.0
Ambas ambos DI0FP0 0.7678571428571428
declaraciones declaración NCFP000 1.0
se se P00CN00 0.494508864850837
harán hacer VMIF3P0 1.0
constar constar VMN0000 1.0
en en SP 1.0
el el DA0MS0 1.0
Registro_Civil registro_civil NP00000 1.0
y y CC 0.9999892786688395
no no RN 0.9992965295457591
necesitan necesitar VMIP3P0 1.0
ser ser VSN0000 0.959636517328825
reiteradas reiterar VMP00PF 1.0
. . Fp 1.0
6 6 Z 1.0
. . Fp 1.0
En_caso_de en_caso_de SP 1.0
duda duda NCFS000 0.7254901960784313
prevalecerá prevalecer VMIF3S0 1.0
la el DA0FS0 0.9892597806068348
vecindad vecindad NCFS000 1.0
civil civil AQ0CS00 0.997787610619469
que que PR0CN00 0.5501392534733338
corresponda corresponder VMSP3S0 0.6348634202705997
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
lugar lugar NCMS000 1.0
de de SP 0.9999614754213187
nacimiento nacimiento NCMS000 1.0
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
15 15 Z 1.0
1 1 Z 1.0
. . Fp 1.0
El el DA0MS0 1.0
extranjero extranjero NCMS000 0.8253424657534247
que que PR0CN00 0.5501392534733338
adquiera adquirir VMSP3S0 0.4848634379887213
la el DA0FS0 0.9892597806068348
nacionalidad nacionalidad NCFS000 1.0
española español AQ0FS00 0.9614003590664272
deberá deber VMIF3S0 1.0
optar optar VMN0000 1.0
, , Fc 1.0
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
inscribir inscribir VMN0000 1.0
la el DA0FS0 0.9892597806068348
adquisición adquisición NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
nacionalidad nacionalidad NCFS000 1.0
, , Fc 1.0
por por SP 1.0
cualquiera cualquiera PI0CS00 0.9929577464788732
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
vecindades vecindad NCFP000 1.0
siguientes siguiente AQ0CP00 1.0
: : Fd 1.0
. . Fp 1.0
a a SP 0.9987754021314622
) ) Fpt 1.0
La la NP00000 1.0
correspondiente correspondiente AQ0CS00 0.993421052631579
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
lugar lugar NCMS000 1.0
de de SP 0.9999614754213187
residencia residencia NCFS000 0.9884393063583815
. . Fp 1.0
b b NCFS000 1.0
) ) Fpt 1.0
La la NP00000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
lugar lugar NCMS000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
nacimiento nacimiento NCMS000 1.0
. . Fp 1.0
c c NCFS000 1.0
) ) Fpt 1.0
La la NP00000 1.0
última último AO0FS00 1.0
vecindad vecindad NCFS000 1.0
de de SP 0.9999614754213187
cualquiera cualquiera PI0CS00 0.9929577464788732
de de SP 0.9999614754213187
sus su DP3CPN 0.9999034935340666
progenitores progenitor NCMP000 0.6386894776997705
o o CC 0.9998636115657392
adoptantes adoptante NCCP000 1.0
. . Fp 1.0
d d NCFS000 1.0
) ) Fpt 1.0
La la NP00000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
cónyuge cónyuge NCCS000 1.0
. . Fp 1.0
Esta este DD0FS0 0.9788165266106442
declaración declaración NCFS000 1.0
de de SP 0.9999614754213187
opción opción NCFS000 1.0
se se P00CN00 0.494508864850837
formulará formular VMIF3S0 1.0
, , Fc 1.0
atendiendo atender VMG0000 1.0
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
capacidad capacidad NCFS000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
interesado interesar VMP00SM 0.976190476190476
para para SP 0.9998335884976369
adquirir adquirir VMN0000 1.0
la el DA0FS0 0.9892597806068348
nacionalidad nacionalidad NCFS000 1.0
, , Fc 1.0
por por SP 1.0
el el DA0MS0 1.0
propio propio AQ0MS00 0.9985754985754984
optante optante NCCS000 0.5263045708639014
, , Fc 1.0
por por SP 1.0
sí sí PP3CNO0 0.6546521374685667
o o CC 0.9998636115657392
asistido asistir VMP00SM 1.0
de de SP 0.9999614754213187
su su DP3CSN 1.0
representante representante NCCS000 0.9966887417218544
legal legal AQ0CS00 1.0
, , Fc 1.0
o o CC 0.9998636115657392
por por SP 1.0
este este DD0MS0 0.9492011470708727
último último AO0MS00 1.0
. . Fp 1.0
Cuando cuando CS 0.862979855568225
la el DA0FS0 0.9892597806068348
adquisición adquisición NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
nacionalidad nacionalidad NCFS000 1.0
se se P00CN00 0.494508864850837
haga hacer VMSP3S0 0.49881796690307334
por por SP 1.0
declaración declaración NCFS000 1.0
o o CC 0.9998636115657392
a_petición_de a_petición_de SP 1.0
l l NCFS000 0.627697200506985
representante representante NCCS000 0.9966887417218544
legal legal AQ0CS00 1.0
, , Fc 1.0
la el DA0FS0 0.9892597806068348
autorización autorización NCFS000 1.0
necesaria necesario AQ0FS00 1.0
deberá deber VMIF3S0 1.0
determinar determinar VMN0000 1.0
la el DA0FS0 0.9892597806068348
vecindad vecindad NCFS000 1.0
civil civil AQ0CS00 0.997787610619469
por por SP 1.0
la el DA0FS0 0.9892597806068348
que que PR0CN00 0.5501392534733338
se se P00CN00 0.494508864850837
ha haber VMIP3S0 0.9998889074043215
de de SP 0.9999614754213187
optar optar VMN0000 1.0
. . Fp 1.0
2 2 Z 1.0
. . Fp 1.0
El el DA0MS0 1.0
extranjero extranjero NCMS000 0.8253424657534247
que que PR0CN00 0.5501392534733338
adquiera adquirir VMSP3S0 0.4848634379887213
la el DA0FS0 0.9892597806068348
nacionalidad nacionalidad NCFS000 1.0
por por SP 1.0
carta carta NCFS000 1.0
de de SP 0.9999614754213187
naturaleza naturaleza NCFS000 1.0
tendrá tener VMIF3S0 1.0
la el DA0FS0 0.9892597806068348
vecindad vecindad NCFS000 1.0
civil civil AQ0CS00 0.997787610619469
que que CS 0.5501392534733338
el el DA0MS0 1.0
Real_Decreto real_decreto NP00000 1.0
de de SP 0.9999614754213187
concesión concesión NCFS000 1.0
determine determinar VMSP3S0 0.6348634294385432
, , Fc 1.0
teniendo_en_cuenta tener_en_cuenta VMG0000 1.0
la el DA0FS0 0.9892597806068348
opción opción NCFS000 1.0
de de SP 0.9999614754213187
aquél aquel PD0MS00 1.0
, , Fc 1.0
de_acuerdo_con de_acuerdo_con SP 1.0
lo el DA00S0 0.6651648430236716
que que PR0CN00 0.5501392534733338
dispone disponer VMIP3S0 1.0
el el DA0MS0 1.0
apartado apartado NCMS000 0.6630434782608696
anterior anterior AQ0CS00 1.0
u o CC 0.9950495049504952
otras otro DI0FP0 0.8654080389768575
circunstancias circunstancia NCFP000 1.0
que que PR0CN00 0.5501392534733338
concurran concurrir VMSP3P0 0.9419636363636363
en en SP 1.0
el el DA0MS0 1.0
peticionario peticionario NCMS000 0.5137216375555436
. . Fp 1.0
3 3 Z 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
recuperación recuperación NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
nacionalidad nacionalidad NCFS000 1.0
española español AQ0FS00 0.9614003590664272
lleva llevar VMIP3S0 0.9981884057971014
consigo conseguir VMIP1S0 0.6587514291936626
la el DA0FS0 0.9892597806068348
de de SP 0.9999614754213187
aquella aquel DD0FS0 0.9347826086956521
vecindad vecindad NCFS000 1.0
civil civil AQ0CS00 0.997787610619469
que que PR0CN00 0.5501392534733338
ostentara ostentar VMSI3S0 0.6499999995615586
el el DA0MS0 1.0
interesado interesar VMP00SM 0.976190476190476
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
tiempo tiempo NCMS000 1.0
de de SP 0.9999614754213187
su su DP3CSN 1.0
pérdida pérdida NCFS000 1.0
. . Fp 1.0
4 4 Z 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
dependencia dependencia NCFS000 1.0
personal personal AQ0CS00 0.7111486486486487
respecto_a respecto_a SP 1.0
una uno DI0FS0 0.9519732400417357
comarca comarca NCFS000 0.9622641509433962
o o CC 0.9998636115657392
localidad localidad NCFS000 1.0
con con SP 1.0
especialidad especialidad NCFS000 1.0
civil civil AQ0CS00 0.997787610619469
propia propio AQ0FS00 1.0
o o CC 0.9998636115657392
distinta distinto AQ0FS00 1.0
, , Fc 1.0
dentro_de dentro_de SP 1.0
la el DA0FS0 0.9892597806068348
legislación legislación NCFS000 1.0
especial especial AQ0CS00 1.0
o o CC 0.9998636115657392
foral foral AQ0CS00 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
territorio territorio NCMS000 1.0
correspondiente correspondiente AQ0CS00 0.993421052631579
, , Fc 1.0
se se P00CN00 0.494508864850837
regirá regir VMIF3S0 1.0
por por SP 1.0
las el DA0FP0 0.9881835086975967
disposiciones disposición NCFP000 1.0
de de SP 0.9999614754213187
este este DD0MS0 0.9492011470708727
artículo artículo NCMS000 1.0
y y CC 0.9999892786688395
las el DA0FP0 0.9881835086975967
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
anterior anterior AQ0CS00 1.0
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
16 16 Z 1.0
1 1 Z 1.0
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
conflictos conflicto NCMP000 1.0
de de SP 0.9999614754213187
leyes ley NCFP000 1.0
que que PR0CN00 0.5501392534733338
puedan poder VMSP3P0 0.9973821989528795
surgir surgir VMN0000 1.0
por por SP 1.0
la el DA0FS0 0.9892597806068348
coexistencia coexistencia NCFS000 1.0
de de SP 0.9999614754213187
distintas distinto DI0FP0 0.5198412698412699
legislaciones legislación NCFP000 1.0
civiles civil AQ0CP00 0.9929577464788732
en en SP 1.0
el el DA0MS0 1.0
territorio territorio NCMS000 1.0
nacional nacional AQ0CS00 1.0
se se P00CN00 0.494508864850837
resolverán resolver VMIF3P0 1.0
según según SP 0.7686784397438386
las el DA0FP0 0.9881835086975967
normas norma NCFP000 1.0
contenidas contener VMP00PF 1.0
en en SP 1.0
el el DA0MS0 1.0
capítulo capítulo NCMS000 1.0
IV iv NP00000 1.0
con con SP 1.0
las el DA0FP0 0.9881835086975967
siguientes siguiente AQ0CP00 1.0
particularidades particularidad NCFP000 1.0
: : Fd 1.0
. . Fp 1.0
1 1 Z 1.0
. . Fp 1.0
Será ser VSIF3S0 1.0
ley ley NCFS000 1.0
personal personal AQ0CS00 0.7111486486486487
la el DA0FS0 0.9892597806068348
determinada determinar VMP00SF 1.0
por por SP 1.0
la el DA0FS0 0.9892597806068348
vecindad vecindad NCFS000 1.0
civil civil AQ0CS00 0.997787610619469
. . Fp 1.0
2 2 Z 1.0
. . Fp 1.0
No no RN 0.9992630556392992
será ser VSIF3S0 1.0
aplicable aplicable AQ0CS00 1.0
lo el DA00S0 0.6651648430236716
dispuesto disponer VMP00SM 1.0
en en SP 1.0
los el DA0MP0 0.9927281155389451
apartados apartado NCMP000 0.5936314896606067
1 1 Z 1.0
, , Fc 1.0
2 2 Z 1.0
y y CC 0.9999892786688395
3_de_l VL_l:3 Zu 1.0
artículo artículo NCMS000 1.0
12 12 Z 1.0
sobre sobre SP 0.9978039215686275
calificación calificación NCFS000 1.0
, , Fc 1.0
remisión remisión NCFS000 1.0
y y CC 0.9999892786688395
orden orden NCCS000 1.0
público público AQ0MS00 0.5903041825095057
. . Fp 1.0
2 2 Z 1.0
. . Fp 1.0
El el DA0MS0 1.0
derecho derecho NCMS000 0.8821656050955413
de de SP 0.9999614754213187
viudedad viudedad NCFS000 1.0
regulado regular VMP00SM 1.0
en en SP 1.0
la el DA0FS0 0.9892597806068348
Compilación compilación NP00000 1.0
aragonesa aragonés AQ0FS00 0.661285332238119
corresponde corresponder VMIP3S0 0.9961832061068703
a a SP 0.9987754021314622
los el DA0MP0 0.9927281155389451
cónyuges cónyuge NCCP000 1.0
sometidos someter VMP00PM 1.0
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
régimen régimen NCMS000 1.0
económico económico AQ0MS00 1.0
matrimonial matrimonial AQ0CS00 1.0
de de SP 0.9999614754213187
dicha dicha NCFS000 0.8197674418604651
Compilación compilación NP00000 1.0
, , Fc 1.0
aunque aunque CC 1.0
después después RG 1.0
cambie cambiar VMSP3S0 0.6348634294385432
su su DP3CSN 1.0
vecindad vecindad NCFS000 1.0
civil civil AQ0CS00 0.997787610619469
, , Fc 1.0
con con SP 1.0
exclusión exclusión NCFS000 1.0
en en SP 1.0
este este DD0MS0 0.9492011470708727
caso caso NCMS000 0.9994450610432852
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
legítima legítimo AQ0FS00 0.976190476190476
que que PR0CN00 0.5501392534733338
establezca establecer VMSP3S0 0.48486345965045025
la el DA0FS0 0.9892597806068348
ley ley NCFS000 1.0
sucesoria sucesorio AQ0FS00 1.0
. . Fp 1.0
El el DA0MS0 1.0
derecho derecho NCMS000 0.8821656050955413
expectante expectante AQ0CS00 1.0
de de SP 0.9999614754213187
viudedad viudedad NCFS000 1.0
no no RN 0.9992965295457591
podrá poder VMIF3S0 1.0
oponer oponer VMN0000 1.0
se se P00CN00 0.494508864850837
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
adquirente adquirente NCCS000 1.0
a a SP 0.9987754021314622
título título NCMS000 1.0
oneroso oneroso AQ0MS00 1.0
y y CC 0.9999892786688395
de_buena_fe de_buena_fe RG 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
bienes bien NCMP000 1.0
que que PR0CN00 0.5501392534733338
no no RN 0.9992965295457591
radiquen radicar VMSP3P0 0.9419636363636363
en en SP 1.0
territorio territorio NCMS000 1.0
donde donde PR00000 0.9828265765765767
se se P00CN00 0.494508864850837
reconozca reconocer VMSP3S0 0.49397590361445776
tal tal DD0CS0 0.6727642276422764
derecho derecho NCMS000 0.8821656050955413
, , Fc 1.0
si si CS 0.9998273480662982
el el DA0MS0 1.0
contrato contrato NCMS000 0.9966887417218544
se se P00CN00 0.494508864850837
hubiera haber VASI1S0 0.4990601503759398
celebrado celebrar VMP00SM 1.0
fuera_de fuera_de SP 1.0
dicho decir VMP00SM 0.9971590909090908
territorio territorio NCMS000 1.0
, , Fc 1.0
sin sin SP 1.0
haber haber VAN0000 0.9875212705615427
hecho hacer VMP00SM 0.6382618510158014
constar constar VMN0000 1.0
el el DA0MS0 1.0
régimen régimen NCMS000 1.0
económico económico AQ0MS00 1.0
matrimonial matrimonial AQ0CS00 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
transmitente transmitente AQ0CS00 0.8626970994528846
. . Fp 1.0
El el DA0MS0 1.0
usufructo usufructo NCMS000 1.0
viudal viudal NCMS000 0.6667394916523667
corresponde corresponder VMIP3S0 0.9961832061068703
también también RG 1.0
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
cónyuge cónyuge NCCS000 1.0
supérstite supérstite AQ0CS00 1.0
cuando cuando CS 0.862979855568225
el el DA0MS0 1.0
premuerto premorir VMP00SM 1.0
tuviese tener VMSI3S0 0.6499999547085995
vecindad vecindad NCFS000 1.0
civil civil AQ0CS00 0.997787610619469
aragonesa aragonés AQ0FS00 0.661285332238119
en en SP 1.0
el el DA0MS0 1.0
momento momento NCMS000 1.0
de de SP 0.9999614754213187
su su DP3CSN 1.0
muerte muerte NCFS000 1.0
. . Fp 1.0
3 3 Z 1.0
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
efectos efecto NCMP000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
matrimonio matrimonio NCMS000 0.9878048780487805
entre entre SP 0.9803409403354414
españoles español NCMP000 0.5849056603773586
se se P00CN00 0.494508864850837
regularán regular VMIF3P0 1.0
por por SP 1.0
la el DA0FS0 0.9892597806068348
ley ley NCFS000 1.0
española español AQ0FS00 0.9614003590664272
que que PR0CN00 0.5501392534733338
resulte resultar VMSP3S0 0.6348634293365796
aplicable aplicable AQ0CS00 1.0
según según SP 0.7686784397438386
los el DA0MP0 0.9927281155389451
criterios criterio NCMP000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
artículo artículo NCMS000 1.0
9 9 Z 1.0
y y CC 0.9999892786688395
, , Fc 1.0
en_su_defecto en_su_defecto RG 1.0
, , Fc 1.0
por por SP 1.0
el el DA0MS0 1.0
Código código NP00000 1.0
civil civil AQ0CS00 0.997787610619469
. . Fp 1.0
En en SP 1.0
este este DD0MS0 0.9492011470708727
último último AO0MS00 1.0
caso caso NCMS000 0.9994450610432852
se se P00CN00 0.494508864850837
aplicará aplicar VMIF3S0 1.0
el el DA0MS0 1.0
régimen régimen NCMS000 1.0
de de SP 0.9999614754213187
separación separación NCFS000 1.0
de de SP 0.9999614754213187
bienes bien NCMP000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
Código código NP00000 1.0
civil civil AQ0CS00 0.997787610619469
si si CS 0.9998273480662982
conforme_a conforme_a SP 1.0
una uno DI0FS0 0.9519732400417357
y y CC 0.9999892786688395
otra otro DI0FS0 0.7408930669800236
ley ley NCFS000 1.0
personal personal AQ0CS00 0.7111486486486487
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
contrayentes contrayente NCCP000 0.5886500076939384
hubiera haber VMSI1S0 0.4990601503759398
de de SP 0.9999614754213187
regir regir VMN0000 1.0
un uno DI0MS0 0.9969803144161175
sistema sistema NCMS000 1.0
de de SP 0.9999614754213187
separación separación NCFS000 1.0
. . Fp 1.0
LIBRO_PRIMERO libro_primero NP00000 1.0
. . Fp 1.0
DE_LAS_PERSONAS_TÍTULO_PRIMERO de_las_personas_título_primero NP00000 1.0
. . Fp 1.0
DE_LOS_ESPAÑOLES_Y_EXTRANJEROS de_los_españoles_y_extranjeros NP00000 1.0
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
17 17 Z 1.0
. . Fp 1.0
Son ser VSIP3P0 0.994969128744569
españoles español AQ0MP00 0.5849056603773586
de de SP 0.9999614754213187
origen origen NCMS000 1.0
: : Fd 1.0
Los el DA0MP0 0.9927281155389451
nacidos nacer VMP00PM 0.976190476190476
de de SP 0.9999614754213187
padre padre NCMS000 1.0
o o CC 0.9998636115657392
madre madre NCFS000 1.0
españoles español AQ0MP00 0.5849056603773586
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
nacidos nacer VMP00PM 0.976190476190476
en en SP 1.0
España españa NP00000 1.0
de de SP 0.9999614754213187
padres padre NCMP000 1.0
extranjeros extranjero AQ0MP00 0.7122641509433962
si si CS 0.9998273480662982
, , Fc 1.0
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
menos menos RG 0.9906937394247038
, , Fc 1.0
uno uno PI0MS00 0.9817094618360886
de de SP 0.9999614754213187
ellos ellos PP3MP00 1.0
hubiera haber VASI1S0 0.4990601503759398
nacido nacer VMP00SM 0.9938271604938272
también también RG 1.0
en en SP 1.0
España españa NP00000 1.0
. . Fp 1.0
Se se P00CN00 0.494508864850837
exceptúan exceptuar VMIP3P0 1.0
los el DA0MP0 0.9927281155389451
hijos hijo NCMP000 1.0
de de SP 0.9999614754213187
funcionario funcionario NCMS000 1.0
diplomático diplomático AQ0MS00 0.5980392156862745
o o CC 0.9998636115657392
consular consular AQ0CS00 1.0
acreditado acreditar VMP00SM 0.6237468445678924
en en SP 1.0
España españa NP00000 1.0
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
nacidos nacer VMP00PM 0.976190476190476
en en SP 1.0
España españa NP00000 1.0
de de SP 0.9999614754213187
padres padre NCMP000 1.0
extranjeros extranjero AQ0MP00 0.7122641509433962
, , Fc 1.0
si si CS 0.9998273480662982
ambos ambos PI0MP00 0.5262605042016807
carecieren carecer VMSF3P0 1.0
de de SP 0.9999614754213187
nacionalidad nacionalidad NCFS000 1.0
o o CC 0.9998636115657392
si si CS 0.9998273480662982
la el DA0FS0 0.9892597806068348
legislación legislación NCFS000 1.0
de de SP 0.9999614754213187
ninguno ninguno PI0MS00 0.9965753424657535
de de SP 0.9999614754213187
