CAPÍTULO_I._DISPOSICIONES_GENERALES capítulo_i._disposiciones_generales NP00000 1.0
medidas medida NCFP000 0.9990671641791044
preventivas preventivo AQ0FP00 1.0
o o CC 0.9998636115657392
suspensivas suspensivo AQ0FP00 1.0
que que PR0CN00 0.5501392534733338
interfieran interferir VMSP3P0 0.9419636363636361
en en SP 1.0
la el DA0FS0 0.9892597806068348
vida vida NCFS000 1.0
interna interno AQ0FS00 0.985294117647059
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
asociaciones asociación NCFP000 1.0
. . Fp 1.0
3 3 Z 1.0
. . Fp 1.0
El el DA0MS0 1.0
otorgamiento otorgamiento NCMS000 1.0
de de SP 0.9999614754213187
ayudas ayuda NCFP000 0.9958677685950414
o o CC 0.9998636115657392
subvenciones subvención NCFP000 0.9807692307692306
públicas público AQ0FP00 1.0
y y CC 0.9999892786688395
, , Fc 1.0
en en SP 1.0
su su DP3CSN 1.0
caso caso NCMS000 0.9994450610432852
, , Fc 1.0
el el DA0MS0 1.0
reconocimiento reconocimiento NCMS000 1.0
de de SP 0.9999614754213187
otros otro DI0MP0 0.7459777227722773
beneficios beneficio NCMP000 1.0
legal legal AQ0CS00 1.0
o o CC 0.9998636115657392
reglamentariamente reglamentariamente RG 1.0
previstos prever VMP00PM 1.0
, , Fc 1.0
estará estar VMIF3S0 0.9969879518072289
condicionado condicionar VMP00SM 0.5449174884077057
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
cumplimiento cumplimiento NCMS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
requisitos requisito NCMP000 0.9891304347826088
establecidos establecer VMP00PM 1.0
en en SP 1.0
cada cada DI0CS0 1.0
caso caso NCMS000 0.9994450610432852
. . Fp 1.0
4 4 Z 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
Administración administración NP00000 1.0
competente competente AQ0CS00 1.0
ofrecerá ofrecer VMIF3S0 1.0
el el DA0MS0 1.0
asesoramiento asesoramiento NCMS000 1.0
y y CC 0.9999892786688395
la el DA0FS0 0.9892597806068348
información información NCFS000 1.0
técnica técnico AQ0FS00 0.35260115606936415
de de SP 0.9999614754213187
que que CS 0.5501392534733338
disponga disponer VMSP3S0 0.6348634294385432
, , Fc 1.0
cuando cuando CS 0.862979855568225
sea ser VSSP1S0 0.49433962264150944
solicitada solicitar VMP00SF 1.0
, , Fc 1.0
por por SP 1.0
quienes quien PR0CP00 1.0
acometan acometer VMSP3P0 0.9419636363636363
proyectos proyecto NCMP000 1.0
asociativos asociativo AQ0MP00 1.0
de de SP 0.9999614754213187
interés interés NCMS000 1.0
general general AQ0CS00 0.8262124711316398
. . Fp 1.0
5 5 Z 1.0
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
poderes poder NCMP000 1.0
públicos público AQ0MP00 0.974537037037037
no no RN 0.9992965295457591
facilitarán facilitar VMIF3P0 1.0
ningún ninguno DI0MS0 1.0
tipo tipo NCMS000 1.0
de de SP 0.9999614754213187
ayuda ayuda NCFS000 0.9635157545605307
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
asociaciones asociación NCFP000 1.0
que que PR0CN00 0.5501392534733338
en en SP 1.0
su su DP3CSN 1.0
proceso proceso NCMS000 0.9991007194244603
de de SP 0.9999614754213187
admisión admisión NCFS000 1.0
o o CC 0.9998636115657392
en en SP 1.0
su su DP3CSN 1.0
funcionamiento funcionamiento NCMS000 1.0
discriminen discriminar VMSP3P0 0.9419636363635455
por_razón_de por_razón_de SP 1.0
nacimiento nacimiento NCMS000 1.0
, , Fc 1.0
raza raza NCFS000 1.0
, , Fc 1.0
sexo sexo NCMS000 1.0
, , Fc 1.0
religión religión NCFS000 1.0
, , Fc 1.0
opinión opinión NCFS000 1.0
o o CC 0.9998636115657392
cualquier cualquiera DI0CS0 1.0
otra otro DI0FS0 0.7408930669800236
condición condición NCFS000 1.0
o o CC 0.9998636115657392
circunstancia circunstancia NCFS000 1.0
personal personal AQ0CS00 0.7111486486486487
o o CC 0.9998636115657392
social social AQ0CS00 0.9987834549878345
. . Fp 1.0
6 6 Z 1.0
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
poderes poder NCMP000 1.0
públicos público AQ0MP00 0.974537037037037
no no RN 0.9992965295457591
facilitarán facilitar VMIF3P0 1.0
ayuda ayuda NCFS000 0.9635157545605307
alguna alguno PI0FS00 0.8202846975088968
, , Fc 1.0
económica económico AQ0FS00 1.0
o o CC 0.9998636115657392
de de SP 0.9999614754213187
cualquier cualquiera DI0CS0 1.0
otro otro DI0MS0 0.6585014409221902
tipo tipo NCMS000 1.0
, , Fc 1.0
a a SP 0.9987754021314622
aquellas aquel DD0FP0 0.8197674418604651
asociaciones asociación NCFP000 1.0
que que PR0CN00 0.5501392534733338
con con SP 1.0
su su DP3CSN 1.0
actividad actividad NCFS000 1.0
promuevan promover VMSP3P0 0.976190476190476
o o CC 0.9998636115657392
justifiquen justificar VMM03P0 0.9419636363636363
el el DA0MS0 1.0
odio odio NCMS000 0.9807692307692306
o o CC 0.9998636115657392
la el DA0FS0 0.9892597806068348
violencia violencia NCFS000 1.0
contra contra SP 0.9842449464922712
personas persona NCFP000 0.9995854063018242
físicas físico AQ0FP00 0.9622641509433962
o o CC 0.9998636115657392
jurídicas jurídico AQ0FP00 1.0
, , Fc 1.0
o o CC 0.9998636115657392
enaltezcan enaltecer VMM03P0 0.9419636363636363
o o CC 0.9998636115657392
justifiquen justificar VMM03P0 0.9419636363636363
por por SP 1.0
cualquier cualquiera DI0CS0 1.0
medio medio AQ0MS00 0.7050970873786407
los el DA0MP0 0.9927281155389451
delitos delito NCMP000 1.0
de de SP 0.9999614754213187
terrorismo terrorismo NCMS000 1.0
o o CC 0.9998636115657392
de de SP 0.9999614754213187
quienes quien PR0CP00 1.0
hayan haber VASP3P0 0.9947916666666667
participado participar VMP00SM 1.0
en en SP 1.0
su su DP3CSN 1.0
ejecución ejecución NCFS000 1.0
, , Fc 1.0
o o CC 0.9998636115657392
la el DA0FS0 0.9892597806068348
realización realización NCFS000 1.0
de de SP 0.9999614754213187
actos acto NCMP000 1.0
que que PR0CN00 0.5501392534733338
entrañen entrañar VMSP3P0 0.9419627404663157
descrédito descrédito NCMS000 1.0
, , Fc 1.0
menosprecio menosprecio NCMS000 0.9897264843228819
o o CC 0.9998636115657392
humillación humillación NCFS000 1.0
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
víctimas víctima NCFP000 0.9978813559322034
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
delitos delito NCMP000 1.0
terroristas terrorista AQ0CP00 0.5919117647058825
o o CC 0.9998636115657392
de de SP 0.9999614754213187
sus su DP3CPN 0.9999034935340666
familiares familiar NCMP000 0.7553763440860215
. . Fp 1.0
Se se P00CN00 0.494508864850837
considerará considerar VMIF3S0 1.0
, , Fc 1.0
a a SP 0.9987754021314622
estos este DD0MP0 0.9720087815587267
efectos efecto NCMP000 1.0
, , Fc 1.0
que que CS 0.5501392534733338
una uno DI0FS0 0.9519732400417357
asociación asociación NCFS000 1.0
realiza realizar VMIP3S0 0.9918032786885246
las el DA0FP0 0.9881835086975967
actividades actividad NCFP000 1.0
previstas prever VMP00PF 1.0
en en SP 1.0
el el DA0MS0 1.0
párrafo párrafo NCMS000 1.0
anterior anterior AQ0CS00 1.0
, , Fc 1.0
cuando cuando CS 0.862979855568225
alguno alguno PI0MS00 0.706611570247934
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
integrantes integrante NCCP000 0.5980392156862745
de de SP 0.9999614754213187
sus su DP3CPN 0.9999034935340666
órganos órgano NCMP000 1.0
de de SP 0.9999614754213187
representación representación NCFS000 1.0
, , Fc 1.0
o o CC 0.9998636115657392
cualesquier cualquiera DI0CP0 1.0
otro otro DI0MS0 0.6585014409221902
miembro miembro NCMS000 0.9970760233918128
activo activo AQ0MS00 0.6842105263157894
, , Fc 1.0
haya haber VASP1S0 0.4936986301369863
sido ser VSP00SM 1.0
condenado condenar VMP00SM 0.9947916666666667
por por SP 1.0
sentencia sentencia NCFS000 0.9722863741339492
firme firme AQ0CS00 0.48571428571428565
por por SP 1.0
pertenencia pertenencia NCFS000 1.0
, , Fc 1.0
actuación actuación NCFS000 1.0
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
servicio servicio NCMS000 1.0
o o CC 0.9998636115657392
colaboración colaboración NCFS000 1.0
con con SP 1.0
banda banda NCFS000 1.0
armada armar VMP00SF 0.9807692307692306
en en SP 1.0
tanto tanto RG 0.8061433447098976
no no RN 0.9992965295457591
haya haber VASP1S0 0.4936986301369863
cumplido cumplir VMP00SM 0.993421052631579
completamente completamente RG 1.0
la el DA0FS0 0.9892597806068348
condena condena NCFS000 0.846153846153846
, , Fc 1.0
si si CS 0.9998273480662982
no no RN 0.9992965295457591
hubiese haber VASI1S0 0.4959016393442623
rechazado rechazar VMP00SM 1.0
públicamente públicamente RG 1.0
los el DA0MP0 0.9927281155389451
fines fin NCMP000 0.994186046511628
y y CC 0.9999892786688395
los el DA0MP0 0.9927281155389451
medios medio NCMP000 0.99734395750332
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
organización organización NCFS000 1.0
terrorista terrorista AQ0CS00 0.7290076335877863
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
que que PR0CN00 0.5501392534733338
perteneció pertenecer VMIS3S0 1.0
o o CC 0.9998636115657392
con con SP 1.0
la el DA0FS0 0.9892597806068348
que que PR0CN00 0.5501392534733338
colaboró colaborar VMIS3S0 1.0
o o CC 0.9998636115657392
apoyó apoyar VMIS3S0 1.0
o o CC 0.9998636115657392
exaltó exaltar VMIS3S0 1.0
. . Fp 1.0
Asimismo asimismo RG 1.0
, , Fc 1.0
se se P00CN00 0.494508864850837
considerará considerar VMIF3S0 1.0
actividad actividad NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
asociación asociación NCFS000 1.0
cualquier cualquiera DI0CS0 1.0
actuación actuación NCFS000 1.0
realizada realizar VMP00SF 1.0
por por SP 1.0
los el DA0MP0 0.9927281155389451
miembros miembro NCMP000 0.9989384288747345
de de SP 0.9999614754213187
sus su DP3CPN 0.9999034935340666
órganos órgano NCMP000 1.0
de de SP 0.9999614754213187
gobierno gobierno NCMS000 0.9897264843228819
y y CC 0.9999892786688395
de de SP 0.9999614754213187
representación representación NCFS000 1.0
, , Fc 1.0
o o CC 0.9998636115657392
cualesquiera cualquiera PI0CP00 0.7195767195767195
otros otro DI0MP0 0.7459777227722773
miembros miembro NCMP000 0.9989384288747345
activos activo AQ0MP00 0.5290697674418605
, , Fc 1.0
cuando cuando CS 0.862979855568225
hayan haber VASP3P0 0.9947916666666667
actuado actuar VMP00SM 1.0
en en SP 1.0
nombre nombre NCMS000 0.9953416149068322
, , Fc 1.0
por por SP 1.0
cuenta cuenta NCFS000 0.7685851318944843
o o CC 0.9998636115657392
en_representación_de en_representación_de SP 1.0
la el DA0FS0 0.9892597806068348
asociación asociación NCFS000 1.0
, , Fc 1.0
aunque aunque CC 1.0
no no RN 0.9992965295457591
constituya constituir VMSP3S0 0.6348634294382964
el el DA0MS0 1.0
fin fin NCMS000 1.0
o o CC 0.9998636115657392
la el DA0FS0 0.9892597806068348
actividad actividad NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
asociación asociación NCFS000 1.0
en en SP 1.0
los el DA0MP0 0.9927281155389451
términos término NCMP000 1.0
descritos describir VMP00PM 1.0
en en SP 1.0
sus su DP3CPN 0.9999034935340666
Estatutos estatutos NP00000 1.0
. . Fp 1.0
Lo el DA00S0 0.6651648430236716
dispuesto disponer VMP00SM 1.0
en en SP 1.0
este este DD0MS0 0.9492011470708727
apartado apartado NCMS000 0.6630434782608696
se se P00CN00 0.494508864850837
entiende entender VMIP3S0 0.9910714285714286
sin_perjuicio_de sin_perjuicio_de SP 1.0
lo el DA00S0 0.6651648430236716
establecido establecer VMP00SM 1.0
en en SP 1.0
la el DA0FS0 0.9892597806068348
legislación legislación NCFS000 1.0
penal penal AQ0CS00 0.9838709677419354
y y CC 0.9999892786688395
en en SP 1.0
el el DA0MS0 1.0
artículo artículo NCMS000 1.0
30.4 30.4 Z 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
presente presente AQ0CS00 0.5242537313432836
Ley ley NP00000 1.0
. . Fp 1.0
CAPÍTULO_II capítulo_ii NP00000 1.0
. . Fp 1.0
CONSTITUCIÓN_DE_LAS_ASOCIACIONES constitución_de_las_asociaciones NP00000 1.0
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
5 5 Z 1.0
. . Fp 1.0
Acuerdo acuerdo NCMS000 0.9917976760082022
de de SP 0.9999614754213187
constitución constitución NCFS000 1.0
. . Fp 1.0
1 1 Z 1.0
. . Fp 1.0
Las el DA0FP0 0.9881835086975967
asociaciones asociación NCFP000 1.0
se se P00CN00 0.494508864850837
constituyen constituir VMIP3P0 1.0
mediante mediante SP 0.9976303317535544
acuerdo acuerdo NCMS000 0.9993112947658402
de de SP 0.9999614754213187
tres 3 Z 1.0
o o CC 0.9998636115657392
más más RG 0.9999299817952667
personas persona NCFP000 0.9995854063018242
físicas físico AQ0FP00 0.9622641509433962
o o CC 0.9998636115657392
jurídicas jurídico AQ0FP00 1.0
legalmente legalmente RG 1.0
constituidas constituir VMP00PF 1.0
, , Fc 1.0
que que PR0CN00 0.5501392534733338
se se P00CN00 0.494508864850837
comprometen comprometer VMIP3P0 1.0
a a SP 0.9987754021314622
poner poner VMN0000 1.0
en en SP 1.0
común común AQ0CS00 1.0
conocimientos conocimiento NCMP000 1.0
, , Fc 1.0
medios medio NCMP000 0.99734395750332
y y CC 0.9999892786688395
actividades actividad NCFP000 1.0
para para SP 0.9998335884976369
conseguir conseguir VMN0000 1.0
unas uno DI0FP0 0.9910647803425167
finalidades finalidad NCFP000 1.0
lícitas lícito AQ0FP00 1.0
, , Fc 1.0
comunes común AQ0CP00 1.0
, , Fc 1.0
de de SP 0.9999614754213187
interés interés NCMS000 1.0
general general AQ0CS00 0.8262124711316398
o o CC 0.9998636115657392
particular particular AQ0CS00 0.8278688524590164
, , Fc 1.0
y y CC 0.9999892786688395
se se P00CN00 0.494508864850837
dotan dotar VMIP3P0 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
Estatutos estatutos NP00000 1.0
que que PR0CN00 0.5501392534733338
rigen regir VMIP3P0 1.0
el el DA0MS0 1.0
funcionamiento funcionamiento NCMS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
asociación asociación NCFS000 1.0
. . Fp 1.0
2 2 Z 1.0
. . Fp 1.0
El el DA0MS0 1.0
acuerdo acuerdo NCMS000 0.9993112947658402
de de SP 0.9999614754213187
constitución constitución NCFS000 1.0
, , Fc 1.0
que que PR0CN00 0.5501392534733338
incluirá incluir VMIF3S0 1.0
la el DA0FS0 0.9892597806068348
aprobación aprobación NCFS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
Estatutos estatutos NP00000 1.0
, , Fc 1.0
habrá haber VMIF3S0 0.9979674796747967
de de SP 0.9999614754213187
formalizar formalizar VMN0000 1.0
se se P00CN00 0.494508864850837
mediante mediante SP 0.9976303317535544
acta acta NCFS000 1.0
fundacional fundacional AQ0CS00 1.0
, , Fc 1.0
en en SP 1.0
documento documento NCMS000 0.9971590909090908
público público AQ0MS00 0.5903041825095057
o o CC 0.9998636115657392
privado privar VMP00SM 0.9956896551724139
. . Fp 1.0
Con con SP 1.0
el el DA0MS0 1.0
otorgamiento otorgamiento NCMS000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
acta acta NCFS000 1.0
adquirirá adquirir VMIF3S0 1.0
la el DA0FS0 0.9892597806068348
asociación asociación NCFS000 1.0
su su DP3CSN 1.0
personalidad personalidad NCFS000 1.0
jurídica jurídico AQ0FS00 1.0
y y CC 0.9999892786688395
la el DA0FS0 0.9892597806068348
plena pleno AQ0FS00 1.0
capacidad capacidad NCFS000 1.0
de de SP 0.9999614754213187
obrar obrar VMN0000 1.0
, , Fc 1.0
sin_perjuicio_de sin_perjuicio_de SP 1.0
la el DA0FS0 0.9892597806068348
necesidad necesidad NCFS000 1.0
de de SP 0.9999614754213187
su su DP3CSN 1.0
inscripción inscripción NCFS000 1.0
a a SP 0.9987754021314622
los el DA0MP0 0.9927281155389451
efectos efecto NCMP000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
artículo artículo NCMS000 1.0
10 10 Z 1.0
. . Fp 1.0
3 3 Z 1.0
. . Fp 1.0
Lo el DA00S0 0.6651648430236716
establecido establecer VMP00SM 1.0
en en SP 1.0
este este DD0MS0 0.9492011470708727
artículo artículo NCMS000 1.0
se se P00CN00 0.494508864850837
aplicará aplicar VMIF3S0 1.0
también también RG 1.0
para para SP 0.9998335884976369
la el DA0FS0 0.9892597806068348
constitución constitución NCFS000 1.0
de de SP 0.9999614754213187
federaciones federación NCFP000 1.0
, , Fc 1.0
confederaciones confederación NCFP000 1.0
y y CC 0.9999892786688395
uniones unión NCFP000 1.0
de de SP 0.9999614754213187
asociaciones asociación NCFP000 1.0
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
6 6 Z 1.0
. . Fp 1.0
Acta acta NCFS000 0.6689841658868859
fundacional fundacional AQ0CS00 1.0
. . Fp 1.0
1 1 Z 1.0
. . Fp 1.0
El el DA0MS0 1.0
acta acta NCFS000 1.0
fundacional fundacional AQ0CS00 1.0
ha haber VMIP3S0 0.9998889074043215
de de SP 0.9999614754213187
contener contener VMN0000 1.0
: : Fd 1.0
. . Fp 1.0
El el DA0MS0 1.0
nombre nombre NCMS000 0.9953416149068322
y y CC 0.9999892786688395
apellidos apellido NCMP000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
promotores promotor NCMP000 0.6387061346064004
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
asociación asociación NCFS000 1.0
si si CS 0.9998273480662982
son ser VSIP3P0 0.9951967063129004
personas persona NCFP000 0.9995854063018242
físicas físico AQ0FP00 0.9622641509433962
, , Fc 1.0
la el DA0FS0 0.9892597806068348
denominación denominación NCFS000 1.0
o o CC 0.9998636115657392
razón razón NCFS000 1.0
social social AQ0CS00 0.9987834549878345
si si CS 0.9998273480662982
son ser VSIP3P0 0.9951967063129004
personas persona NCFP000 0.9995854063018242
jurídicas jurídico AQ0FP00 1.0
, , Fc 1.0
y y CC 0.9999892786688395
, , Fc 1.0
en en SP 1.0
ambos ambos DI0MP0 0.5262605042016807
casos caso NCMP000 1.0
, , Fc 1.0
la el DA0FS0 0.9892597806068348
nacionalidad nacionalidad NCFS000 1.0
y y CC 0.9999892786688395
el el DA0MS0 1.0
domicilio domicilio NCMS000 0.9958677685950414
. . Fp 1.0
La el DA0FS0 0.9892597806068348
voluntad voluntad NCFS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
promotores promotor NCMP000 0.6387061346064004
de de SP 0.9999614754213187
constituir constituir VMN0000 1.0
una uno DI0FS0 0.9519732400417357
asociación asociación NCFS000 1.0
, , Fc 1.0
los el DA0MP0 0.9927281155389451
pactos pacto NCMP000 1.0
que que PR0CN00 0.5501392534733338
, , Fc 1.0
en en SP 1.0
su su DP3CSN 1.0
caso caso NCMS000 0.9994450610432852
, , Fc 1.0
hubiesen haber VASI3P0 0.986111111111111
establecido establecer VMP00SM 1.0
y y CC 0.9999892786688395
la el DA0FS0 0.9892597806068348
denominación denominación NCFS000 1.0
de de SP 0.9999614754213187
ésta este PD0FS00 1.0
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
Estatutos estatutos NP00000 1.0
aprobados aprobar VMP00PM 0.6237468445163072
que que PR0CN00 0.5501392534733338
regirán regir VMIF3P0 1.0
el el DA0MS0 1.0
funcionamiento funcionamiento NCMS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
asociación asociación NCFS000 1.0
, , Fc 1.0
cuyo cuyo PR0MS00 1.0
contenido contenido NCMS000 0.993421052631579
se se P00CN00 0.494508864850837
ajustará ajustar VMIF3S0 1.0
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
prescripciones prescripción NCFP000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
artículo artículo NCMS000 1.0
siguiente siguiente AQ0CS00 1.0
. . Fp 1.0
Lugar lugar NP00000 0.668984166163264
y y CC 0.9999892786688395
fecha fecha NCFS000 0.9907407407407408
de de SP 0.9999614754213187
otorgamiento otorgamiento NCMS000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
acta acta NCFS000 1.0
, , Fc 1.0
y y CC 0.9999892786688395
firma firma NCFS000 0.9779005524861879
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
promotores promotor NCMP000 0.6387061346064004
, , Fc 1.0
o o CC 0.9998636115657392
de de SP 0.9999614754213187
sus su DP3CPN 0.9999034935340666
representantes representante NCCP000 0.998220640569395
en en SP 1.0
el el DA0MS0 1.0
caso caso NCMS000 0.9994450610432852
de de SP 0.9999614754213187
personas persona NCFP000 0.9995854063018242
jurídicas jurídico AQ0FP00 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
designación designación NCFS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
integrantes integrante NCCP000 0.5980392156862745
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
órganos órgano NCMP000 1.0
provisionales provisional AQ0CP00 1.0
de de SP 0.9999614754213187
gobierno gobierno NCMS000 0.9897264843228819
. . Fp 1.0
2 2 Z 1.0
. . Fp 1.0
A a SP 1.0
el el DA0MS0 1.0
acta acta NCFS000 1.0
fundacional fundacional AQ0CS00 1.0
habrá haber VMIF3S0 0.9979674796747967
de de SP 0.9999614754213187
acompañar acompañar VMN0000 1.0
, , Fc 1.0
para para SP 0.9998335884976369
el el DA0MS0 1.0
caso caso NCMS000 0.9994450610432852
de de SP 0.9999614754213187
personas persona NCFP000 0.9995854063018242
jurídicas jurídico AQ0FP00 1.0
, , Fc 1.0
una uno DI0FS0 0.9519732400417357
certificación certificación NCFS000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
acuerdo acuerdo NCMS000 0.9993112947658402
válidamente válidamente RG 1.0
adoptado adoptar VMP00SM 0.9901960784313726
por por SP 1.0
el el DA0MS0 1.0
órgano órgano NCMS000 1.0
competente competente AQ0CS00 1.0
, , Fc 1.0
en en SP 1.0
el el DA0MS0 1.0
que que PR0CN00 0.5501392534733338
aparezca aparecer VMSP3S0 0.634863429438534
la el DA0FS0 0.9892597806068348
voluntad voluntad NCFS000 1.0
de de SP 0.9999614754213187
constituir constituir VMN0000 1.0
la el DA0FS0 0.9892597806068348
asociación asociación NCFS000 1.0
y y CC 0.9999892786688395
formar_parte formar_parte VMN0000 1.0
de de SP 0.9999614754213187
ella él PP3FS00 1.0
y y CC 0.9999892786688395
la el DA0FS0 0.9892597806068348
designación designación NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
persona persona NCFS000 0.9966832504145937
física físico AQ0FS00 0.6196319018404908
que que PR0CN00 0.5501392534733338
la lo PP3FSA0 0.9892597806068348
representará representar VMIF3S0 1.0
; ; Fx 1.0
y y CC 0.9999892786688395
, , Fc 1.0
en en SP 1.0
el el DA0MS0 1.0
caso caso NCMS000 0.9994450610432852
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
personas persona NCFP000 0.9995854063018242
físicas físico AQ0FP00 0.9622641509433962
, , Fc 1.0
la el DA0FS0 0.9892597806068348
acreditación acreditación NCFS000 1.0
de de SP 0.9999614754213187
su su DP3CSN 1.0
identidad identidad NCFS000 1.0
. . Fp 1.0
Cuando cuando CS 0.862979855568225
los el DA0MP0 0.9927281155389451
otorgantes otorgante NCCP000 0.5387065180805963
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
acta acta NCFS000 1.0
actúen actuar VMSP3P0 0.9419636363636363
a_través_de a_través_de SP 1.0
representante representante NCCS000 0.9966887417218544
, , Fc 1.0
se se P00CN00 0.494508864850837
acompañará acompañar VMIF3S0 1.0
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
misma mismo AQ0FS00 0.8168402777777777
la el DA0FS0 0.9892597806068348
acreditación acreditación NCFS000 1.0
de de SP 0.9999614754213187
su su DP3CSN 1.0
identidad identidad NCFS000 1.0
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
7 7 Z 1.0
. . Fp 1.0
Estatutos estatutos NP00000 0.66898416616338
. . Fp 1.0
1 1 Z 1.0
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
Estatutos estatutos NP00000 1.0
deberán deber VMIF3P0 1.0
contener contener VMN0000 1.0
los el DA0MP0 0.9927281155389451
siguientes siguiente AQ0CP00 1.0
extremos extremo NCMP000 0.8921568627450981
: : Fd 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
denominación denominación NCFS000 1.0
. . Fp 1.0
El el DA0MS0 1.0
domicilio domicilio NCMS000 0.9958677685950414
, , Fc 1.0
así_como así_como CC 1.0
el el DA0MS0 1.0
ámbito ámbito NCMS000 1.0
territorial territorial AQ0CS00 1.0
en en SP 1.0
que que CS 0.5501392534733338
haya haber VMSP3S0 0.4936986301369863
de de SP 0.9999614754213187
realizar realizar VMN0000 1.0
principalmente principalmente RG 1.0
sus su DP3CPN 0.9999034935340666
actividades actividad NCFP000 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
duración duración NCFS000 1.0
, , Fc 1.0
cuando cuando CS 0.862979855568225
la el DA0FS0 0.9892597806068348
asociación asociación NCFS000 1.0
no no RN 0.9992965295457591
se se P00CN00 0.494508864850837
constituya constituir VMSP3S0 0.6348634294382964
por por SP 1.0
tiempo tiempo NCMS000 1.0
indefinido indefinido AQ0MS00 0.976190476190476
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
fines fin NCMP000 0.994186046511628
y y CC 0.9999892786688395
actividades actividad NCFP000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
asociación asociación NCFS000 1.0
, , Fc 1.0
descritos describir VMP00PM 1.0
de de SP 0.9999614754213187
forma forma NCFS000 0.987798114254021
precisa preciso AQ0FS00 0.7634408602150536
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
requisitos requisito NCMP000 0.9891304347826088
y y CC 0.9999892786688395
modalidades modalidad NCFP000 1.0
de de SP 0.9999614754213187
admisión admisión NCFS000 1.0
y y CC 0.9999892786688395
baja baja NCFS000 0.5247252747252747
, , Fc 1.0
sanción sanción NCFS000 1.0
y y CC 0.9999892786688395
separación separación NCFS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
asociados asociado NCMP000 0.6237467720299344
y y CC 0.9999892786688395
, , Fc 1.0
en en SP 1.0
su su DP3CSN 1.0
caso caso NCMS000 0.9994450610432852
, , Fc 1.0
las el DA0FP0 0.9881835086975967
clases clase NCFP000 1.0
de de SP 0.9999614754213187
éstos este PD0MP00 1.0
. . Fp 1.0
Podrán poder VMIF3P0 1.0
incluir incluir VMN0000 1.0
también también RG 1.0
las el DA0FP0 0.9881835086975967
consecuencias consecuencia NCFP000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
impago impago AQ0MS00 0.6387061346126782
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
cuotas cuota NCFP000 1.0
por por SP 1.0
parte parte NCCS000 0.9777111015859408
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
asociados asociado NCMP000 0.6237467720299344
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
