CAPITULO_I._Normas_Generales capitulo_i._normas_generales NP00000 1.0
modo modo NCMS000 1.0
. . Fp 1.0
El el DA0MS0 1.0
ejercicio ejercicio NCMS000 1.0
de de SP 0.9999614754213187
alguna alguno PI0FS00 0.8202846975088968
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
acciones acción NCFP000 0.9985337243401758
previstas prever VMP00PF 1.0
en en SP 1.0
las el DA0FP0 0.9881835086975967
letras letra NCFP000 1.0
a a SP 0.9987754021314622
) ) Fpt 1.0
a a SP 0.9987754021314622
c c NCFS000 1.0
) ) Fpt 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
artículo artículo NCMS000 1.0
5 5 Z 1.0
° ° Fz 1.0
interrumpirá interrumpir VMIF3S0 1.0
el el DA0MS0 1.0
plazo plazo NCMS000 1.0
de de SP 0.9999614754213187
prescripción prescripción NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
acción acción NCFS000 1.0
de de SP 0.9999614754213187
indemnización indemnización NCFS000 1.0
de de SP 0.9999614754213187
prejuicios prejuicio NCMP000 1.0
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
8 8 Z 1.0
° ° Fz 1.0
. . Fp 1.0
- - Fg 1.0
Será ser VSIF3S0 1.0
competente competente AQ0CS00 1.0
para para SP 0.9998335884976369
conocer conocer VMN0000 1.0
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
causas causa NCFP000 0.9938271604938272
de de SP 0.9999614754213187
esta este DD0FS0 0.9788165266106442
ley ley NCFS000 1.0
el el DA0MS0 1.0
juzgado juzgado NCMS000 0.5872093023255814
de de SP 0.9999614754213187
letras letra NCFP000 1.0
en en SP 1.0
lo el DA00S0 0.6651648430236716
civil civil AQ0CS00 0.997787610619469
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
domicilio domicilio NCMS000 0.9958677685950414
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
demandado demandar VMP00SM 0.6237467741197091
o o CC 0.9998636115657392
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
actor actor NCMS000 1.0
, , Fc 1.0
a a SP 0.9987754021314622
elección elección NCFS000 1.0
de de SP 0.9999614754213187
este este DD0MS0 0.9492011470708727
último último AO0MS00 1.0
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
9 9 Z 1.0
° ° Fz 1.0
. . Fp 1.0
- - Fg 1.0
Las el DA0FP0 0.9881835086975967
acciones acción NCFP000 0.9985337243401758
conferidas conferir VMP00PF 1.0
por por SP 1.0
esta este DD0FS0 0.9788165266106442
ley ley NCFS000 1.0
se se P00CN00 0.494508864850837
tramitarán tramitar VMIF3P0 1.0
de de SP 0.9999614754213187
acuerdo acuerdo NCMS000 0.9993112947658402
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
normas norma NCFP000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
procedimiento procedimiento NCMS000 1.0
sumario sumario AQ0MS00 0.7363949369630161
, , Fc 1.0
contempladas contemplar VMP00PF 1.0
en en SP 1.0
el el DA0MS0 1.0
Título_XI título_xi NP00000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
Libro_III libro_iii NP00000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
Código_de_Procedimiento_Civil código_de_procedimiento_civil NP00000 1.0
, , Fc 1.0
sin sin SP 1.0
que que CS 0.5501392534733338
sea ser VSSP1S0 0.49433962264150944
aplicable aplicable AQ0CS00 1.0
lo el DA00S0 0.6651648430236716
dispuesto disponer VMP00SM 1.0
en en SP 1.0
el el DA0MS0 1.0
artículo artículo NCMS000 1.0
681 681 Z 1.0
. . Fp 1.0
Si si CS 0.9998273480662982
se se P00CN00 0.494508864850837
ejercen ejercer VMIP3P0 1.0
las el DA0FP0 0.9881835086975967
acciones acción NCFP000 0.9985337243401758
referidas referir VMP00PF 1.0
en en SP 1.0
las el DA0FP0 0.9881835086975967
letras letra NCFP000 1.0
a a SP 0.9987754021314622
) ) Fpt 1.0
a a SP 0.9987754021314622
c c NCFS000 1.0
) ) Fpt 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
artículo artículo NCMS000 1.0
5 5 Z 1.0
° ° Fz 1.0
y y CC 0.9999892786688395
luego luego RG 0.9983388704318936
la el DA0FS0 0.9892597806068348
acción acción NCFS000 1.0
indemnizatoria indemnizatorio AQ0FS00 1.0
en en SP 1.0
juicio juicio NCMS000 1.0
separado separar VMP00SM 1.0
, , Fc 1.0
los el DA0MP0 0.9927281155389451
hechos hecho NCMP000 0.8482587064676617
establecidos establecer VMP00PM 1.0
en en SP 1.0
juicio juicio NCMS000 1.0
entre entre SP 0.9803409403354414
las el DA0FP0 0.9881835086975967
mismas mismo AQ0FP00 0.9954954954954955
partes parte NCCP000 0.9970760233918128
respecto_de respecto_de SP 1.0
aquellas aquel DD0FP0 0.8197674418604651
acciones acción NCFP000 0.9985337243401758
se se P00CN00 0.494508864850837
tendrán tener VMIF3P0 1.0
por por SP 1.0
probados probar VMP00PM 1.0
en en SP 1.0
el el DA0MS0 1.0
juicio juicio NCMS000 1.0
en en SP 1.0
que que CS 0.5501392534733338
se se P00CN00 0.494508864850837
haga hacer VMSP3S0 0.49881796690307334
vales vale NCMP000 0.9666585045603223
esta este DD0FS0 0.9788165266106442
última último AO0FS00 1.0
. . Fp 1.0
Contra contra SP 0.9842449464922712
la el DA0FS0 0.9892597806068348
sentencia sentencia NCFS000 0.9722863741339492
procederá proceder VMIF3S0 1.0
todos todo DI0MP0 0.7066496977410117
los el DA0MP0 0.9927281155389451
recursos recurso NCMP000 1.0
que que PR0CN00 0.5501392534733338
franquea franquear VMIP3S0 0.9892379749883039
la el DA0FS0 0.9892597806068348
ley ley NCFS000 1.0
, , Fc 1.0
de_acuerdo_con de_acuerdo_con SP 1.0
las el DA0FP0 0.9881835086975967
regla regla NCFS000 0.9622641509433962
contenidas contener VMP00PF 1.0
en en SP 1.0
el el DA0MS0 1.0
Código_de_Procedimiento_Civil código_de_procedimiento_civil NP00000 1.0
. . Fp 1.0
Si si CS 0.9998273480662982
existe existir VMIP3S0 0.9979253112033195
un uno DI0MS0 0.9969803144161175
indicio indicio NCMS000 0.9897264843228819
grave grave AQ0CS00 0.9938016528925621
y y CC 0.9999892786688395
preciso preciso AQ0MS00 0.9924242424242424
de de SP 0.9999614754213187
amenaza amenaza NCFS000 0.6996336996336997
o o CC 0.9998636115657392
de de SP 0.9999614754213187
ejecución ejecución NCFS000 1.0
de de SP 0.9999614754213187
un uno DI0MS0 0.9969803144161175
acto acto NCMS000 1.0
de de SP 0.9999614754213187
competencia competencia NCFS000 1.0
desleal desleal AQ0CS00 0.6612938653836096
, , Fc 1.0
el el DA0MS0 1.0
tribunal tribunal NCMS000 1.0
, , Fc 1.0
a a SP 0.9987754021314622
solicitud solicitud NCFS000 1.0
de de SP 0.9999614754213187
parte parte NCCS000 0.9777111015859408
, , Fc 1.0
podrá poder VMIF3S0 1.0
ordenar ordenar VMN0000 1.0
su su DP3CSN 1.0
suspensión suspensión NCFS000 1.0
inmediata inmediato AQ0FS00 1.0
, , Fc 1.0
sin_perjuicio_de sin_perjuicio_de SP 1.0
las el DA0FP0 0.9881835086975967
demás demás DI0CP0 0.7199074074074074
medidas medida NCFP000 0.9990671641791044
precautorias precautorio AQ0FP00 1.0
previstas prever VMP00PF 1.0
en en SP 1.0
TituloV titulov NP00000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
Libro_II libro_ii NP00000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
Código_de_Procedimiento_Civil código_de_procedimiento_civil NP00000 1.0
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
10 10 Z 1.0
. . Fp 1.0
- - Fg 1.0
Si si CS 0.9998273480662982
la el DA0FS0 0.9892597806068348
sentencia sentencia NCFS000 0.9722863741339492
firme firme AQ0CS00 0.48571428571428565
establece establecer VMIP3S0 0.9924242424242424
que que CS 0.5501392534733338
han haber VAIP3P0 0.999844768705371
existido existir VMP00SM 1.0
uno uno PI0MS00 0.9817094618360886
o o CC 0.9998636115657392
más más RG 0.9999299817952667
actos acto NCMP000 1.0
de de SP 0.9999614754213187
competencia competencia NCFS000 1.0
desleal desleal AQ0CS00 0.6612938653836096
, , Fc 1.0
el el DA0MS0 1.0
tribunal tribunal NCMS000 1.0
que que PR0CN00 0.5501392534733338
la lo PP3FSA0 0.9892597806068348
dictó dictar VMIS3S0 1.0
deberá deber VMIF3S0 1.0
remitir remitir VMN0000 1.0
todos todo DI0MP0 0.7066496977410117
los el DA0MP0 0.9927281155389451
antecedentes antecedente NCMP000 0.9838709677419354
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
juicio juicio NCMS000 1.0
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
Fiscal_Nacional_Económico fiscal_nacional_económico NP00000 1.0
, , Fc 1.0
quien quien PR0CS00 1.0
tendrá tener VMIF3S0 1.0
la el DA0FS0 0.9892597806068348
facultad facultad NCFS000 0.9882022471910111
de de SP 0.9999614754213187
referir referir VMN0000 1.0
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
Tribunal_de_Defensa_de_la_Libre_Competencia tribunal_de_defensa_de_la_libre_competencia NP00000 1.0
, , Fc 1.0
atendidas atender VMP00PF 1.0
la el DA0FS0 0.9892597806068348
gravedad gravedad NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
infracción infracción NCFS000 1.0
o o CC 0.9998636115657392
la el DA0FS0 0.9892597806068348
extensión extensión NCFS000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
perjuicio perjuicio NCMS000 1.0
provocado provocar VMP00SM 1.0
, , Fc 1.0
la el DA0FS0 0.9892597806068348
aplicación aplicación NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
multa multa NCFS000 0.9877300613496933
correspondiente correspondiente AQ0CS00 0.993421052631579
de de SP 0.9999614754213187
conformidad conformidad NCFS000 1.0
con con SP 1.0
esta este DD0FS0 0.9788165266106442
ley ley NCFS000 1.0
. . Fp 1.0
El el DA0MS0 1.0
Fiscal_Nacional_Económico fiscal_nacional_económico NP00000 1.0
podrá poder VMIF3S0 1.0
interponer interponer VMN0000 1.0
la el DA0FS0 0.9892597806068348
acción acción NCFS000 1.0
ante ante SP 0.9997443762781187
el el DA0MS0 1.0
Tribunal_de_la_Libre_Competencia tribunal_de_la_libre_competencia NP00000 1.0
dentro_de dentro_de SP 1.0
los el DA0MP0 0.9927281155389451
dos 2 Z 0.9998684556695606
años año NCMP000 1.0
siguientes siguiente AQ0CP00 1.0
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
recepción recepción NCFS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
antecedentes antecedente NCMP000 0.9838709677419354
. . Fp 1.0
La el DA0FS0 0.9892597806068348
multa multa NCFS000 0.9877300613496933
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
que que PR0CN00 0.5501392534733338
se se P00CN00 0.494508864850837
refiere referir VMIP3S0 0.994186046511628
el el DA0MS0 1.0
inciso inciso NCMS000 0.6611395821046957
primero 1 AO0MS00 0.6869158878504673
de de SP 0.9999614754213187
este este DD0MS0 0.9492011470708727
artículo artículo NCMS000 1.0
fluctuará fluctuar VMIF3S0 1.0
entre entre SP 0.9803409403354414
2 2 Z 1.0
y y CC 0.9999892786688395
1.000 1000 Z 1.0
unidades unidad NCFP000 1.0
tributarias tributario AQ0FP00 1.0
mensuales mensual AQ0CP00 1.0
, , Fc 1.0
y y CC 0.9999892786688395
se se P00CN00 0.494508864850837
aplicará aplicar VMIF3S0 1.0
a a SP 0.9987754021314622
beneficio beneficio NCMS000 0.9945054945054946
fiscal fiscal AQ0CS00 0.5614754098360656
. . Fp 1.0
Para para SP 0.9998335884976369
la el DA0FS0 0.9892597806068348
determinación determinación NCFS000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
monto monto NCMS000 0.939852364241327
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
multa multa NCFS000 0.9877300613496933
, , Fc 1.0
se se P00CN00 0.494508864850837
considerarán considerar VMIF3P0 1.0
entre entre SP 0.9803409403354414
otras otro PI0FP00 0.8654080389768575
, , Fc 1.0
las el DA0FP0 0.9881835086975967
siguientes siguiente AQ0CP00 1.0
circunstancias circunstancia NCFP000 1.0
: : Fd 1.0
el el DA0MS0 1.0
beneficio beneficio NCMS000 0.9945054945054946
económico económico AQ0MS00 1.0
obtenido obtener VMP00SM 1.0
con con SP 1.0
motivo motivo NCMS000 0.9923954372623575
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
infracción infracción NCFS000 1.0
, , Fc 1.0
la el DA0FS0 0.9892597806068348
gravedad gravedad NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
conducta conducta NCFS000 1.0
y y CC 0.9999892786688395
la el DA0FS0 0.9892597806068348
calidad calidad NCFS000 1.0
de de SP 0.9999614754213187
reincidente reincidente NCCS000 0.6352358080346308
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
infractor infractor AQ0MS00 0.6387061346163867
. . Fp 1.0
