LA_CONSTITUCIÓN_ESPAÑOLA_DE la_constitución_española_de NP00000 1.0
, , Fc 1.0
respetando respetar VMG0000 1.0
el el DA0MS0 1.0
pluralismo pluralismo NCMS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
sociedad sociedad NCFS000 1.0
y y CC 0.9999892786688395
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
diversas diverso DI0FP0 0.8053435114503817
lenguas lengua NCFP000 1.0
de de SP 0.9999614754213187
España españa NP00000 1.0
. . Fp 1.0
4 4 Z 1.0
. . Fp 1.0
Estas este DD0FP0 0.9698972099853157
libertades libertad NCFP000 1.0
tienen tener VMIP3P0 1.0
su su DP3CSN 1.0
límite límite NCMS000 0.808641975308642
en en SP 1.0
el el DA0MS0 1.0
respeto respeto NCMS000 0.9166666666666666
a a SP 0.9987754021314622
los el DA0MP0 0.9927281155389451
derechos derecho NCMP000 0.9967948717948719
reconocidos reconocer VMP00PM 1.0
en en SP 1.0
este este DD0MS0 0.9492011470708727
Título título NP00000 1.0
, , Fc 1.0
en en SP 1.0
los el DA0MP0 0.9927281155389451
preceptos precepto NCMP000 1.0
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
leyes ley NCFP000 1.0
que que PR0CN00 0.5501392534733338
lo lo PP3MSA0 0.6651648430236716
desarrollen desarrollar VMSP3P0 0.9419636363636181
y y CC 0.9999892786688395
, , Fc 1.0
especialmente especialmente RG 1.0
, , Fc 1.0
en en SP 1.0
el el DA0MS0 1.0
derecho derecho NCMS000 0.8821656050955413
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
honor honor NCMS000 1.0
, , Fc 1.0
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
intimidad intimidad NCFS000 0.9882022471910112
, , Fc 1.0
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
propia propio AQ0FS00 1.0
imagen imagen NCFS000 1.0
y y CC 0.9999892786688395
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
protección protección NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
juventud juventud NCFS000 1.0
y y CC 0.9999892786688395
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
infancia infancia NCFS000 1.0
. . Fp 1.0
5 5 Z 1.0
. . Fp 1.0
Sólo sólo RG 1.0
podrá poder VMIF3S0 1.0
acordar acordar VMN0000 1.0
se se P00CN00 0.494508864850837
el el DA0MS0 1.0
secuestro secuestro NCMS000 0.9924242424242424
de de SP 0.9999614754213187
publicaciones publicación NCFP000 1.0
, , Fc 1.0
grabaciones grabación NCFP000 1.0
y y CC 0.9999892786688395
otros otro DI0MP0 0.7459777227722773
medios medio NCMP000 0.99734395750332
de de SP 0.9999614754213187
información información NCFS000 1.0
en_virtud_de en_virtud_de SP 1.0
resolución resolución NCFS000 1.0
judicial judicial AQ0CS00 1.0
. . Fp 1.0
Derecho derecho NCMS000 0.8285144566301096
de de SP 0.9999614754213187
reunión reunión NCFS000 1.0
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
21 21 Z 1.0
. . Fp 1.0
1 1 Z 1.0
. . Fp 1.0
Se se P00CN00 0.494508864850837
reconocen reconocer VMIP3P0 1.0
el el DA0MS0 1.0
derecho derecho NCMS000 0.8821656050955413
de de SP 0.9999614754213187
reunión reunión NCFS000 1.0
pacífica pacífico AQ0FS00 1.0
y y CC 0.9999892786688395
sin sin SP 1.0
armas arma NCFP000 0.998046875
. . Fp 1.0
El el DA0MS0 1.0
ejercicio ejercicio NCMS000 1.0
de de SP 0.9999614754213187
este este DD0MS0 0.9492011470708727
derecho derecho NCMS000 0.8821656050955413
no no RN 0.9992965295457591
necesitará necesitar VMIF3S0 1.0
autorización autorización NCFS000 1.0
previa previo AQ0FS00 1.0
. . Fp 1.0
2 2 Z 1.0
. . Fp 1.0
En en SP 1.0
los el DA0MP0 0.9927281155389451
casos caso NCMP000 1.0
de de SP 0.9999614754213187
reuniones reunión NCFP000 1.0
en en SP 1.0
lugares lugar NCMP000 1.0
de de SP 0.9999614754213187
tránsito tránsito NCMS000 1.0
público público AQ0MS00 0.5903041825095057
y y CC 0.9999892786688395
manifestaciones manifestación NCFP000 1.0
se se P00CN00 0.494508864850837
dará dar VMIF3S0 1.0
comunicación comunicación NCFS000 1.0
previa previo AQ0FS00 1.0
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
autoridad autoridad NCFS000 1.0
, , Fc 1.0
que que PR0CN00 0.5501392534733338
sólo sólo RG 1.0
podrá poder VMIF3S0 1.0
prohibir prohibir VMN0000 1.0
las el DA0FP0 0.9881835086975967
cuando cuando PR00000 0.862979855568225
existan existir VMSP3P0 0.986111111111111
razones razón NCFP000 0.9970760233918128
fundadas fundar VMP00PF 1.0
de de SP 0.9999614754213187
alteración alteración NCFS000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
orden orden NCCS000 1.0
público público AQ0MS00 0.5903041825095057
, , Fc 1.0
con con SP 1.0
peligro peligro NCMS000 0.9976303317535544
para para SP 0.9998335884976369
personas persona NCFP000 0.9995854063018242
y y CC 0.9999892786688395
bienes bien NCMP000 1.0
. . Fp 1.0
Derecho derecho NCMS000 0.8285144566301096
de de SP 0.9999614754213187
asociación asociación NCFS000 1.0
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
22 22 Z 1.0
. . Fp 1.0
1 1 Z 1.0
. . Fp 1.0
Se se P00CN00 0.494508864850837
reconoce reconocer VMIP3S0 0.9427083333333335
el el DA0MS0 1.0
derecho derecho NCMS000 0.8821656050955413
de de SP 0.9999614754213187
asociación asociación NCFS000 1.0
. . Fp 1.0
2 2 Z 1.0
. . Fp 1.0
Las el DA0FP0 0.9881835086975967
asociaciones asociación NCFP000 1.0
que que PR0CN00 0.5501392534733338
persigan perseguir VMSP3P0 0.9419636363636363
fines fin NCMP000 0.994186046511628
o o CC 0.9998636115657392
utilicen utilizar VMSP3P0 0.9807692307692306
medios medio NCMP000 0.99734395750332
tipificados tipificar VMP00PM 1.0
como como CS 0.9671530369867661
delito delito NCMS000 1.0
son ser VSIP3P0 0.9951967063129004
ilegales ilegal AQ0CP00 1.0
. . Fp 1.0
3 3 Z 1.0
. . Fp 1.0
Las el DA0FP0 0.9881835086975967
asociaciones asociación NCFP000 1.0
constituidas constituir VMP00PF 1.0
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
amparo amparo NCMS000 0.986111111111111
de de SP 0.9999614754213187
este este DD0MS0 0.9492011470708727
artículo artículo NCMS000 1.0
deberán deber VMIF3P0 1.0
inscribir inscribir VMN0000 1.0
se se P00CN00 0.494508864850837
en en SP 1.0
un uno DI0MS0 0.9969803144161175
registro registro NCMS000 0.9929577464788732
a a SP 0.9987754021314622
los el DA0MP0 0.9927281155389451
solos solo AQ0MP00 0.7380952380952381
efectos efecto NCMP000 1.0
de de SP 0.9999614754213187
publicidad publicidad NCFS000 1.0
. . Fp 1.0
4 4 Z 1.0
. . Fp 1.0
Las el DA0FP0 0.9881835086975967
asociaciones asociación NCFP000 1.0
sólo sólo RG 1.0
podrán poder VMIF3P0 1.0
ser ser VSN0000 0.959636517328825
disueltas disolver VMP00PF 1.0
o o CC 0.9998636115657392
suspendidas suspender VMP00PF 1.0
en en SP 1.0
sus su DP3CPN 0.9999034935340666
actividades actividad NCFP000 1.0
en_virtud_de en_virtud_de SP 1.0
resolución resolución NCFS000 1.0
judicial judicial AQ0CS00 1.0
motivada motivar VMP00SF 1.0
. . Fp 1.0
5 5 Z 1.0
. . Fp 1.0
Se se P00CN00 0.494508864850837
prohíben prohibir VMIP3P0 1.0
las el DA0FP0 0.9881835086975967
asociaciones asociación NCFP000 1.0
secretas secreto AQ0FP00 0.9622641509433962
y y CC 0.9999892786688395
las el DA0FP0 0.9881835086975967
de de SP 0.9999614754213187
carácter carácter NCMS000 1.0
paramilitar paramilitar AQ0CS00 1.0
. . Fp 1.0
Derecho derecho NCMS000 0.8285144566301096
de de SP 0.9999614754213187
participación participación NCFS000 1.0
. . Fp 1.0
Acceso acceso NCMS000 0.66898416616338
a a SP 0.9987754021314622
cargos cargo NCMP000 1.0
públicos público AQ0MP00 0.974537037037037
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
23 23 Z 1.0
. . Fp 1.0
1 1 Z 1.0
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
ciudadanos ciudadano NCMP000 0.9982817869415808
tienen tener VMIP3P0 1.0
el el DA0MS0 1.0
derecho derecho NCMS000 0.8821656050955413
a a SP 0.9987754021314622
participar participar VMN0000 1.0
en en SP 1.0
los el DA0MP0 0.9927281155389451
asuntos asunto NCMP000 1.0
públicos público AQ0MP00 0.974537037037037
, , Fc 1.0
directamente directamente RG 1.0
o o CC 0.9998636115657392
por_medio_de por_medio_de SP 1.0
representantes representante NCCP000 0.998220640569395
, , Fc 1.0
libremente libremente RG 1.0
elegidos elegir VMP00PM 0.5961538461538461
en en SP 1.0
elecciones elección NCFP000 1.0
periódicas periódico AQ0FP00 1.0
por por SP 1.0
sufragio sufragio NCMS000 1.0
universal universal AQ0CS00 0.9891304347826088
. . Fp 1.0
2 2 Z 1.0
. . Fp 1.0
Asimismo asimismo RG 1.0
, , Fc 1.0
tienen tener VMIP3P0 1.0
derecho derecho NCMS000 0.8821656050955413
a a SP 0.9987754021314622
acceder acceder VMN0000 1.0
en en SP 1.0
condiciones condición NCFP000 0.9984177215189873
de de SP 0.9999614754213187
igualdad igualdad NCFS000 1.0
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
funciones función NCFP000 0.994186046511628
y y CC 0.9999892786688395
cargos cargo NCMP000 1.0
públicos público AQ0MP00 0.974537037037037
, , Fc 1.0
con con SP 1.0
los el DA0MP0 0.9927281155389451
requisitos requisito NCMP000 0.9891304347826088
que que PR0CN00 0.5501392534733338
señalen señalar VMSP3P0 0.9419636363634643
las el DA0FP0 0.9881835086975967
leyes ley NCFP000 1.0
. . Fp 1.0
Tutela tutela NCFS000 0.874521179509476
judicial judicial AQ0CS00 1.0
efectiva efectivo AQ0FS00 1.0
. . Fp 1.0
Derecho derecho NCMS000 0.8285144566301096
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
defensa defensa NCCS000 1.0
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
24 24 Z 1.0
. . Fp 1.0
1 1 Z 1.0
. . Fp 1.0
Todas todo DI0FP0 0.9340731070496084
las el DA0FP0 0.9881835086975967
personas persona NCFP000 0.9995854063018242
tienen tener VMIP3P0 1.0
derecho derecho NCMS000 0.8821656050955413
a a SP 0.9987754021314622
obtener obtener VMN0000 1.0
la el DA0FS0 0.9892597806068348
tutela tutela NCFS000 0.8746448557767477
efectiva efectivo AQ0FS00 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
jueces juez NCCP000 1.0
y y CC 0.9999892786688395
tribunales tribunal NCMP000 1.0
en en SP 1.0
el el DA0MS0 1.0
ejercicio ejercicio NCMS000 1.0
de de SP 0.9999614754213187
sus su DP3CPN 0.9999034935340666
derechos derecho NCMP000 0.9967948717948719
e y CC 0.987993803253292
intereses interés NCMP000 0.9976303317535544
legítimos legítimo AQ0MP00 1.0
, , Fc 1.0
sin sin SP 1.0
que que PR0CN00 0.5501392534733338
, , Fc 1.0
en en SP 1.0
ningún ninguno DI0MS0 1.0
caso caso NCMS000 0.9994450610432852
, , Fc 1.0
pueda poder VMSP3S0 0.49942062572421786
producir producir VMN0000 1.0
se se P00CN00 0.494508864850837
indefensión indefensión NCFS000 1.0
. . Fp 1.0
2 2 Z 1.0
. . Fp 1.0
Asimismo asimismo RG 1.0
, , Fc 1.0
todos todo PI0MP00 0.7066496977410117
tienen tener VMIP3P0 1.0
derecho derecho NCMS000 0.8821656050955413
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
Juez juez NP00000 1.0
ordinario ordinario AQ0MS00 0.6612938230309261
predeterminado predeterminar VMP00SM 1.0
por por SP 1.0
la el DA0FS0 0.9892597806068348
ley ley NCFS000 1.0
, , Fc 1.0
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
defensa defensa NCCS000 1.0
y y CC 0.9999892786688395
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
asistencia asistencia NCFS000 1.0
de de SP 0.9999614754213187
letrado letrado NCMS000 0.638694171689399
, , Fc 1.0
a a SP 0.9987754021314622
ser ser VSN0000 0.959636517328825
informados informar VMP00PM 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
acusación acusación NCFS000 1.0
formulada formular VMP00SF 1.0
contra contra SP 0.9842449464922712
ellos ellos PP3MP00 1.0
, , Fc 1.0
a a SP 0.9987754021314622
un uno DI0MS0 0.9969803144161175
proceso proceso NCMS000 0.9991007194244603
público público AQ0MS00 0.5903041825095057
sin sin SP 1.0
dilaciones dilación NCFP000 1.0
indebidas indebido AQ0FP00 1.0
y y CC 0.9999892786688395
con con SP 1.0
todas todo DI0FP0 0.9340731070496084
las el DA0FP0 0.9881835086975967
garantías garantía NCFP000 0.9910714285714286
, , Fc 1.0
a a SP 0.9987754021314622
utilizar utilizar VMN0000 1.0
los el DA0MP0 0.9927281155389451
medios medio NCMP000 0.99734395750332
de de SP 0.9999614754213187
prueba prueba NCFS000 0.9503386004514673
pertinentes pertinente AQ0CP00 1.0
para para SP 0.9998335884976369
su su DP3CSN 1.0
defensa defensa NCCS000 1.0
, , Fc 1.0
a a SP 0.9987754021314622
no no RN 0.9992965295457591
declarar declarar VMN0000 1.0
contra contra SP 0.9842449464922712
sí sí PP3CNO0 0.6546521374685667
mismos mismo PI0MP00 0.5292397660818713
, , Fc 1.0
a a SP 0.9987754021314622
no no RN 0.9992965295457591
confesar confesar VMN0000 1.0
se se P00CN00 0.494508864850837
culpables culpable AQ0CP00 0.5784186505073405
y y CC 0.9999892786688395
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
presunción presunción NCFS000 1.0
de de SP 0.9999614754213187
inocencia inocencia NCFS000 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
ley ley NCFS000 1.0
regulará regular VMIF3S0 1.0
los el DA0MP0 0.9927281155389451
casos caso NCMP000 1.0
en en SP 1.0
que que CS 0.5501392534733338
, , Fc 1.0
por_razón_de por_razón_de SP 1.0
parentesco parentesco NCMS000 1.0
o o CC 0.9998636115657392
de de SP 0.9999614754213187
secreto secreto NCMS000 0.7864077669902911
profesional profesional AQ0CS00 0.7698863636363636
, , Fc 1.0
no no RN 0.9992965295457591
se se P00CN00 0.494508864850837
estará estar VMIF3S0 0.9969879518072289
obligado obligar VMP00SM 0.994186046511628
a a SP 0.9987754021314622
declarar declarar VMN0000 1.0
sobre sobre SP 0.9978039215686275
hechos hecho NCMP000 0.8482587064676617
presuntamente presuntamente RG 1.0
delictivos delictivo AQ0MP00 1.0
. . Fp 1.0
Principio principio NCMS000 0.9944903581267219
de de SP 0.9999614754213187
legalidad legalidad NCFS000 1.0
penal penal AQ0CS00 0.9838709677419354
. . Fp 1.0
Derechos derecho NCMP000 0.9936102236421726
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
reclusos recluso NCMP000 0.6611106721649402
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
25 25 Z 1.0
. . Fp 1.0
1 1 Z 1.0
. . Fp 1.0
Nadie nadie PI0CS00 1.0
puede poder VMIP3S0 0.9996934396076028
ser ser VSN0000 0.959636517328825
condenado condenar VMP00SM 0.9947916666666667
o o CC 0.9998636115657392
sancionado sancionar VMP00SM 1.0
por por SP 1.0
acciones acción NCFP000 0.9985337243401758
u o CC 0.9950495049504952
omisiones omisión NCFP000 1.0
que que PR0CN00 0.5501392534733338
en en SP 1.0
el el DA0MS0 1.0
momento momento NCMS000 1.0
de de SP 0.9999614754213187
producir producir VMN0000 1.0
se se P00CN00 0.494508864850837
no no RN 0.9992965295457591
constituyan constituir VMSP3P0 0.9419636363636272
delito delito NCMS000 1.0
, , Fc 1.0
falta falta NCFS000 0.8097014925373133
o o CC 0.9998636115657392
infracción infracción NCFS000 1.0
administrativa administrativo AQ0FS00 0.6612938200310239
, , Fc 1.0
según según SP 0.7686784397438386
la el DA0FS0 0.9892597806068348
legislación legislación NCFS000 1.0
vigente vigente AQ0CS00 1.0
en en SP 1.0
aquel aquel DD0MS0 0.8791469194312796
momento momento NCMS000 1.0
. . Fp 1.0
2 2 Z 1.0
. . Fp 1.0
Las el DA0FP0 0.9881835086975967
penas pena NCFP000 0.9910714285714286
privativas privativo AQ0FP00 1.0
de de SP 0.9999614754213187
libertad libertad NCFS000 0.9981884057971014
y y CC 0.9999892786688395
las el DA0FP0 0.9881835086975967
medidas medida NCFP000 0.9990671641791044
de de SP 0.9999614754213187
seguridad seguridad NCFS000 1.0
estarán estar VMIF3P0 0.9945054945054946
orientadas orientar VMP00PF 1.0
hacia hacia SP 1.0
la el DA0FS0 0.9892597806068348
reeducación reeducación NCFS000 1.0
y y CC 0.9999892786688395
reinserción reinserción NCFS000 1.0
social social AQ0CS00 0.9987834549878345
y y CC 0.9999892786688395
no no RN 0.9992965295457591
podrán poder VMIF3P0 1.0
consistir consistir VMN0000 1.0
en en SP 1.0
trabajos trabajo NCMP000 1.0
forzados forzar VMP00PM 1.0
. . Fp 1.0
El el DA0MS0 1.0
condenado condenar VMP00SM 0.9947916666666667
a a SP 0.9987754021314622
pena pena NCFS000 0.9884393063583815
de de SP 0.9999614754213187
prisión prisión NCFS000 1.0
que que PR0CN00 0.5501392534733338
estuviere estar VASF1S0 0.45982142857142855
cumpliendo cumplir VMG0000 1.0
la el DA0FS0 0.9892597806068348
misma mismo AQ0FS00 0.8168402777777777
gozará gozar VMIF3S0 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
derechos derecho NCMP000 0.9967948717948719
fundamentales fundamental AQ0CP00 0.9929577464788732
de de SP 0.9999614754213187
este este DD0MS0 0.9492011470708727
Capítulo capítulo NP00000 1.0
, , Fc 1.0
a_excepción_de a_excepción_de SP 1.0
los el DA0MP0 0.9927281155389451
que que PR0CN00 0.5501392534733338
se se P00CN00 0.494508864850837
vean ver VMSP3P0 0.5961538461538461
expresamente expresamente RG 1.0
limitados limitar VMP00PM 1.0
por por SP 1.0
el el DA0MS0 1.0
contenido contenido NCMS000 0.993421052631579
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
fallo fallo NCMS000 0.985294117647059
condenatorio condenatorio AQ0MS00 1.0
, , Fc 1.0
el el DA0MS0 1.0
sentido sentido NCMS000 0.9408352668213457
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
pena pena NCFS000 0.9884393063583815
y y CC 0.9999892786688395
la el DA0FS0 0.9892597806068348
ley ley NCFS000 1.0
penitenciaria penitenciario AQ0FS00 1.0
. . Fp 1.0
En_todo_caso en_todo_caso RG 1.0
, , Fc 1.0
tendrá tener VMIF3S0 1.0
derecho derecho NCMS000 0.8821656050955413
a a SP 0.9987754021314622
un uno DI0MS0 0.9969803144161175
trabajo trabajo NCMS000 0.9757683215130024
remunerado remunerar VMP00SM 1.0
y y CC 0.9999892786688395
a a SP 0.9987754021314622
los el DA0MP0 0.9927281155389451
beneficios beneficio NCMP000 1.0
correspondientes correspondiente AQ0CP00 0.9807692307692306
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
Seguridad_Social seguridad_social NP00000 1.0
, , Fc 1.0
así_como así_como CC 1.0
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
acceso acceso NCMS000 1.0
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
cultura cultura NCFS000 1.0
y y CC 0.9999892786688395
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
desarrollo desarrollo NCMS000 0.9988399071925753
integral integral AQ0CS00 0.6612938653836096
de de SP 0.9999614754213187
su su DP3CSN 1.0
personalidad personalidad NCFS000 1.0
. . Fp 1.0
3 3 Z 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
Administración administración NP00000 1.0
civil civil AQ0CS00 0.997787610619469
no no RN 0.9992965295457591
podrá poder VMIF3S0 1.0
imponer imponer VMN0000 1.0
sanciones sanción NCFP000 0.9966887417218544
que que PR0CN00 0.5501392534733338
, , Fc 1.0
directa directo AQ0FS00 1.0
o o CC 0.9998636115657392
subsidiariamente subsidiariamente RG 1.0
, , Fc 1.0
impliquen implicar VMSP3P0 0.9419636363636363
privación privación NCFS000 1.0
de de SP 0.9999614754213187
libertad libertad NCFS000 0.9981884057971014
. . Fp 1.0
Prohibición_de_los_Tribunales_de_Honor prohibición_de_los_tribunales_de_honor NP00000 1.0
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
26 26 Z 1.0
. . Fp 1.0
Se se P00CN00 0.494508864850837
prohíben prohibir VMIP3P0 1.0
los el DA0MP0 0.9927281155389451
Tribunales_de_Honor tribunales_de_honor NP00000 1.0
en en SP 1.0
el el DA0MS0 1.0
ámbito ámbito NCMS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
Administración administración NP00000 1.0
civil civil AQ0CS00 0.997787610619469
y y CC 0.9999892786688395
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
organizaciones organización NCFP000 1.0
profesionales profesional AQ0CP00 0.5354609929078015
. . Fp 1.0
Libertad libertad NCFS000 0.9786856127886324
de de SP 0.9999614754213187
enseñanza enseñanza NCFS000 1.0
. . Fp 1.0
Derecho derecho NCMS000 0.8285144566301096
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
educación educación NCFS000 1.0
. . Fp 1.0
Autonomía autonomía NP00000 0.66898416616338
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
27 27 Z 1.0
. . Fp 1.0
1 1 Z 1.0
. . Fp 1.0
Todos todo PI0MP00 0.7066496977410117
tienen tener VMIP3P0 1.0
derecho derecho NCMS000 0.8821656050955413
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
educación educación NCFS000 1.0
. . Fp 1.0
Se se P00CN00 0.494508864850837
reconoce reconocer VMIP3S0 0.9427083333333335
la el DA0FS0 0.9892597806068348
libertad libertad NCFS000 0.9981884057971014
de de SP 0.9999614754213187
enseñanza enseñanza NCFS000 1.0
. . Fp 1.0
2 2 Z 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
educación educación NCFS000 1.0
tendrá tener VMIF3S0 1.0
por por SP 1.0
objeto objeto NCMS000 0.9961832061068703
el el DA0MS0 1.0
pleno pleno AQ0MS00 0.6242236024844721
desarrollo desarrollo NCMS000 0.9988399071925753
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
personalidad personalidad NCFS000 1.0
humana humano AQ0FS00 0.984536082474227
en en SP 1.0
el el DA0MS0 1.0
respeto respeto NCMS000 0.9166666666666666
a a SP 0.9987754021314622
los el DA0MP0 0.9927281155389451
principios principio NCMP000 1.0
democráticos democrático AQ0MP00 1.0
de de SP 0.9999614754213187
convivencia convivencia NCFS000 1.0
y y CC 0.9999892786688395
a a SP 0.9987754021314622
los el DA0MP0 0.9927281155389451
derechos derecho NCMP000 0.9967948717948719
y y CC 0.9999892786688395
libertades libertad NCFP000 1.0
fundamentales fundamental AQ0CP00 0.9929577464788732
. . Fp 1.0
3 3 Z 1.0
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
poderes poder NCMP000 1.0
públicos público AQ0MP00 0.974537037037037
garantizan garantizar VMIP3P0 1.0
el el DA0MS0 1.0
derecho derecho NCMS000 0.8821656050955413
que que PR0CN00 0.5501392534733338
asiste asistir VMIP3S0 0.6361755124687596
a a SP 0.9987754021314622
los el DA0MP0 0.9927281155389451
padres padre NCMP000 1.0
para para SP 0.9998335884976369
que que CS 0.5501392534733338
sus su DP3CPN 0.9999034935340666
hijos hijo NCMP000 1.0
reciban recibir VMSP3P0 0.9419636363636363
la el DA0FS0 0.9892597806068348
formación formación NCFS000 1.0
religiosa religioso AQ0FS00 0.5961538461538461
y y CC 0.9999892786688395
moral moral AQ0CS00 0.5198412698412699
que que PR0CN00 0.5501392534733338
esté estar VMSP3S0 0.49588477366255146
de_acuerdo_con de_acuerdo_con SP 1.0
sus su DP3CPN 0.9999034935340666
propias propio AQ0FP00 1.0
convicciones convicción NCFP000 1.0
. . Fp 1.0
4 4 Z 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
enseñanza enseñanza NCFS000 1.0
básica básico AQ0FS00 1.0
es ser VSIP3S0 1.0
obligatoria obligatorio AQ0FS00 0.6612937411597606
y y CC 0.9999892786688395
gratuita gratuito AQ0FS00 1.0
. . Fp 1.0
5 5 Z 1.0
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
poderes poder NCMP000 1.0
públicos público AQ0MP00 0.974537037037037
garantizan garantizar VMIP3P0 1.0
el el DA0MS0 1.0
derecho derecho NCMS000 0.8821656050955413
de de SP 0.9999614754213187
todos todo PI0MP00 0.7066496977410117
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
educación educación NCFS000 1.0
, , Fc 1.0
mediante mediante SP 0.9976303317535544
una uno DI0FS0 0.9519732400417357
programación programación NCFS000 1.0
general general AQ0CS00 0.8262124711316398
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
enseñanza enseñanza NCFS000 1.0
, , Fc 1.0
con con SP 1.0
participación participación NCFS000 1.0
efectiva efectivo AQ0FS00 1.0
de de SP 0.9999614754213187
todos todo DI0MP0 0.7066496977410117
los el DA0MP0 0.9927281155389451
sectores sector NCMP000 1.0
afectados afectar VMP00PM 0.578125
y y CC 0.9999892786688395
la el DA0FS0 0.9892597806068348
creación creación NCFS000 1.0
de de SP 0.9999614754213187
centros centro NCMP000 1.0
docentes docente AQ0CP00 0.511371572523778
. . Fp 1.0
6 6 Z 1.0
. . Fp 1.0
Se se P00CN00 0.494508864850837
reconoce reconocer VMIP3S0 0.9427083333333335
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
personas persona NCFP000 0.9995854063018242
físicas físico AQ0FP00 0.9622641509433962
y y CC 0.9999892786688395
jurídicas jurídico AQ0FP00 1.0
la el DA0FS0 0.9892597806068348
libertad libertad NCFS000 0.9981884057971014
de de SP 0.9999614754213187
creación creación NCFS000 1.0
de de SP 0.9999614754213187
centros centro NCMP000 1.0
docentes docente AQ0CP00 0.511371572523778
, , Fc 1.0
dentro_de dentro_de SP 1.0
l l NCFS000 0.627697200506985
respeto respeto NCMS000 0.9166666666666666
a a SP 0.9987754021314622
los el DA0MP0 0.9927281155389451
principios principio NCMP000 1.0
constitucionales constitucional AQ0CP00 1.0
. . Fp 1.0
7 7 Z 1.0
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
profesores profesor NCMP000 1.0
, , Fc 1.0
los el DA0MP0 0.9927281155389451
padres padre NCMP000 1.0
y y CC 0.9999892786688395
, , Fc 1.0
en en SP 1.0
su su DP3CSN 1.0
caso caso NCMS000 0.9994450610432852
, , Fc 1.0
los el DA0MP0 0.9927281155389451
alumnos alumno NCMP000 1.0
intervendrán intervenir VMIF3P0 1.0
en en SP 1.0
el el DA0MS0 1.0
control control NCMS000 1.0
y y CC 0.9999892786688395
gestión gestión NCFS000 1.0
de de SP 0.9999614754213187
todos todo DI0MP0 0.7066496977410117
los el DA0MP0 0.9927281155389451
centros centro NCMP000 1.0
sostenidos sostener VMP00PM 0.5262486918101051
por por SP 1.0
la el DA0FS0 0.9892597806068348
Administración administración NP00000 1.0
con con SP 1.0
fondos fondo NCMP000 1.0
públicos público AQ0MP00 0.974537037037037
, , Fc 1.0
en en SP 1.0
los el DA0MP0 0.9927281155389451
términos término NCMP000 1.0
que que PR0CN00 0.5501392534733338
