Código_Penal_Español_Aprobado_por_Ley_Orgánica código_penal_español_aprobado_por_ley_orgánica NP00000 1.0
: : Fd 1.0
Se se P00CN00 0.494508864850837
ausenta ausentar VMIP3S0 0.989239936389916
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
trabajo trabajo NCMS000 0.9757683215130024
durante durante SP 1.0
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
menos menos RG 0.9906937394247038
dos 2 Z 0.9998684556695606
jornadas jornada NCFP000 1.0
laborales laboral AQ0CP00 0.9950495049504952
, , Fc 1.0
siempre siempre RG 1.0
que que CS 0.5501392534733338
ello ello PD00S00 1.0
suponga suponer VMSP3S0 0.6348634294381283
un uno DI0MS0 0.9969803144161175
rechazo rechazo NCMS000 0.9945054945054946
voluntario voluntario AQ0MS00 0.976190476190476
por por SP 1.0
su su DP3CSN 1.0
parte parte NCCS000 0.9777111015859408
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
cumplimiento cumplimiento NCMS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
pena pena NCFS000 0.9884393063583815
. . Fp 1.0
A_pesar_de a_pesar_de SP 1.0
los el DA0MP0 0.9927281155389451
requerimientos requerimiento NCMP000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
responsable responsable AQ0CS00 0.7583025830258302
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
centro centro NCMS000 0.9991166077738515
de de SP 0.9999614754213187
trabajo trabajo NCMS000 0.9757683215130024
, , Fc 1.0
su su DP3CSN 1.0
rendimiento rendimiento NCMS000 1.0
fuera ser VSSI3S0 0.36106346483704976
sensiblemente sensiblemente RG 1.0
inferior inferior AQ0CS00 0.9929577464788732
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
mínimo mínimo AQ0MS00 0.8435114503816795
exigible exigible AQ0CS00 1.0
. . Fp 1.0
Se se P00CN00 0.494508864850837
opusiera oponer VMSI3S0 0.5300434359520007
o o CC 0.9998636115657392
incumpliera incumplir VMSI3S0 0.6499955675939924
de de SP 0.9999614754213187
forma forma NCFS000 0.987798114254021
reiterada reiterar VMP00SF 1.0
y y CC 0.9999892786688395
manifiesta manifestar VMIP3S0 0.6986301369863014
las el DA0FP0 0.9881835086975967
instrucciones instrucción NCFP000 1.0
que que PR0CN00 0.5501392534733338
se se P00CN00 0.494508864850837
le le PP3CSD0 1.0
dieren dar VMSF3P0 1.0
por por SP 1.0
el el DA0MS0 1.0
responsable responsable NCCS000 0.7583025830258302
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
ocupación ocupación NCFS000 1.0
referidas referir VMP00PF 1.0
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
desarrollo desarrollo NCMS000 0.9988399071925753
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
misma mismo AQ0FS00 0.8168402777777777
. . Fp 1.0
Por por SP 1.0
cualquier cualquiera DI0CS0 1.0
otra otro DI0FS0 0.7408930669800236
razón razón NCFS000 1.0
, , Fc 1.0
su su DP3CSN 1.0
conducta conducta NCFS000 1.0
fuere ser VSSF1S0 0.4444444444444444
tal tal PD0CS00 0.6727642276422764
que que CS 0.5501392534733338
el el DA0MS0 1.0
responsable responsable NCCS000 0.7583025830258302
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
trabajo trabajo NCMS000 0.9757683215130024
se se P00CN00 0.494508864850837
negase negar VMSI3S0 0.6499992422770141
a a SP 0.9987754021314622
seguir seguir VMN0000 1.0
manteniéndo manteniéndo VMG0000 0.7254296376207862
lo lo PP3MSA0 0.6651648430236716
en en SP 1.0
el el DA0MS0 1.0
centro centro NCMS000 0.9991166077738515
. . Fp 1.0
Una uno DI0FS0 0.9519732400417357
vez vez NCFS000 1.0
valorado valorar VMP00SM 1.0
el el DA0MS0 1.0
informe informe NCMS000 0.9542857142857143
, , Fc 1.0
el el DA0MS0 1.0
Juez_de_Vigilancia_Penitenciaria juez_de_vigilancia_penitenciaria NP00000 1.0
podrá poder VMIF3S0 1.0
acordar acordar VMN0000 1.0
su su DP3CSN 1.0
ejecución ejecución NCFS000 1.0
en en SP 1.0
el el DA0MS0 1.0
mismo mismo AQ0MS00 0.8022083533365337
centro centro NCMS000 0.9991166077738515
, , Fc 1.0
enviar enviar VMN0000 1.0
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
penado penar VMP00SM 0.6165734558422693
para para SP 0.9998335884976369
que que CS 0.5501392534733338
finalice finalizar VMSP3S0 0.5748730780603314
la el DA0FS0 0.9892597806068348
ejecución ejecución NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
misma mismo AQ0FS00 0.8168402777777777
en en SP 1.0
otro otro DI0MS0 0.6585014409221902
centro centro NCMS000 0.9991166077738515
o o CC 0.9998636115657392
entender entender VMN0000 0.994186046511628
que que CS 0.5501392534733338
el el DA0MS0 1.0
penado penado NCMS000 0.6165734558422693
ha haber VAIP3S0 0.9998889074043215
incumplido incumplir VMP00SM 1.0
la el DA0FS0 0.9892597806068348
pena pena NCFS000 0.9884393063583815
. . Fp 1.0
En_caso_de en_caso_de SP 1.0
incumplimiento incumplimiento NCMS000 1.0
, , Fc 1.0
se se P00CN00 0.494508864850837
deducirá deducir VMIF3S0 1.0
testimonio testimonio NCMS000 0.9838709677419354
para para SP 0.9998335884976369
proceder proceder VMN0000 0.8658536585365854
de de SP 0.9999614754213187
conformidad conformidad NCFS000 1.0
con con SP 1.0
el el DA0MS0 1.0
artículo artículo NCMS000 1.0
468 468 Z 1.0
. . Fp 1.0
Si si CS 0.9998273480662982
el el DA0MS0 1.0
penado penado NCMS000 0.6165734558422693
faltara faltar VMSI3S0 0.6499994355395409
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
trabajo trabajo NCMS000 0.9757683215130024
por por SP 1.0
causa causa NCFS000 0.9039039039039041
justificada justificar VMP00SF 1.0
no no RN 0.9992965295457591
se se P00CN00 0.494508864850837
entenderá entender VMIF3S0 1.0
como como CS 0.9671530369867661
abandono abandono NCMS000 0.9807692307692306
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
actividad actividad NCFS000 1.0
. . Fp 1.0
No_obstante no_obstante CC 1.0
, , Fc 1.0
el el DA0MS0 1.0
trabajo trabajo NCMS000 0.9757683215130024
perdido perder VMP00SM 0.99800796812749
no no RN 0.9992965295457591
se se P00CN00 0.494508864850837
le le PP3CSD0 1.0
computará computar VMIF3S0 1.0
en en SP 1.0
la el DA0FS0 0.9892597806068348
liquidación liquidación NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
condena condena NCFS000 0.846153846153846
, , Fc 1.0
en en SP 1.0
la el DA0FS0 0.9892597806068348
que que PR0CN00 0.5501392534733338
se se P00CN00 0.494508864850837
deberán deber VMIF3P0 1.0
hacer hacer VMN0000 1.0
constar constar VMN0000 1.0
los el DA0MP0 0.9927281155389451
días día NCMP000 1.0
o o CC 0.9998636115657392
jornadas jornada NCFP000 1.0
que que PR0CN00 0.5501392534733338
efectivamente efectivamente RG 1.0
hubiese haber VASI1S0 0.4959016393442623
trabajado trabajar VMP00SM 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
total total AQ0CS00 0.5946969696969697
que que PR0CN00 0.5501392534733338
se se P00CN00 0.494508864850837
le le PP3CSD0 1.0
hubiera haber VASI1S0 0.4990601503759398
impuesto imponer VMP00SM 0.5142045454545454
. . Fp 1.0
SECCIÓN sección NP00000 0.5271202373762571
4ª 4ª Z 1.0
. . Fp 1.0
De de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
pena pena NCFS000 0.9884393063583815
de de SP 0.9999614754213187
multa multa NCFS000 0.9877300613496933
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
50 50 Z 1.0
. . Fp 1.0
1 1 Z 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
pena pena NCFS000 0.9884393063583815
de de SP 0.9999614754213187
multa multa NCFS000 0.9877300613496933
consistirá consistir VMIF3S0 1.0
en en SP 1.0
la el DA0FS0 0.9892597806068348
imposición imposición NCFS000 1.0
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
condenado condenar VMP00SM 0.9947916666666667
de de SP 0.9999614754213187
una uno DI0FS0 0.9519732400417357
sanción sanción NCFS000 1.0
pecuniaria pecuniario AQ0FS00 1.0
. . Fp 1.0
2 2 Z 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
pena pena NCFS000 0.9884393063583815
de de SP 0.9999614754213187
multa multa NCFS000 0.9877300613496933
se se P00CN00 0.494508864850837
impondrá imponer VMIF3S0 1.0
, , Fc 1.0
salvo salvo SP 0.8506493506493507
que que CS 0.5501392534733338
la el DA0FS0 0.9892597806068348
Ley ley NP00000 1.0
disponga disponer VMSP3S0 0.6348634294385432
otra otro DI0FS0 0.7408930669800236
cosa cosa NCFS000 0.9925742574257427
, , Fc 1.0
por por SP 1.0
el el DA0MS0 1.0
sistema sistema NCMS000 1.0
de de SP 0.9999614754213187
días-multa días-multa NCFS000 1.0
. . Fp 1.0
3 3 Z 1.0
. . Fp 1.0
Su su DP3CSN 1.0
extensión extensión NCFS000 1.0
mínima mínimo AQ0FS00 0.986111111111111
será ser VSIF3S0 1.0
de de SP 0.9999614754213187
10_días TM_d:10 Zu 1.0
y y CC 0.9999892786688395
la el DA0FS0 0.9892597806068348
máxima máximo AQ0FS00 0.9198473282442748
de de SP 0.9999614754213187
dos 2 Z 0.9998684556695606
años año NCMP000 1.0
. . Fp 1.0
4 4 Z 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
cuota cuota NCFS000 1.0
diaria diario AQ0FS00 1.0
tendrá tener VMIF3S0 1.0
un uno DI0MS0 0.9969803144161175
mínimo mínimo NCMS000 0.8435114503816795
de de SP 0.9999614754213187
dos 2 Z 0.9998684556695606
y y CC 0.9999892786688395
un uno DI0MS0 0.9969803144161175
máximo máximo NCMS000 0.8631756756756757
de de SP 0.9999614754213187
400_euros $_ECU:400 Zm 1.0
. . Fp 1.0
A_efectos_de a_efectos_de SP 1.0
cómputo cómputo NCMS000 1.0
, , Fc 1.0
cuando cuando CS 0.862979855568225
se se P00CN00 0.494508864850837
fije fijar VMSP3S0 0.6348589446128763
la el DA0FS0 0.9892597806068348
duración duración NCFS000 1.0
por por SP 1.0
meses mes NCMP000 0.9994356659142213
o o CC 0.9998636115657392
por por SP 1.0
años año NCMP000 1.0
, , Fc 1.0
se se P00CN00 0.494508864850837
entenderá entender VMIF3S0 1.0
que que CS 0.5501392534733338
los el DA0MP0 0.9927281155389451
meses mes NCMP000 0.9994356659142213
son ser VSIP3P0 0.9951967063129004
de de SP 0.9999614754213187
30_días TM_d:30 Zu 1.0
y y CC 0.9999892786688395
los el DA0MP0 0.9927281155389451
años año NCMP000 1.0
de de SP 0.9999614754213187
360 360 Z 1.0
. . Fp 1.0
5 5 Z 1.0
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
Jueces jueces NP00000 1.0
o o CC 0.9998636115657392
Tribunales tribunales NP00000 1.0
determinarán determinar VMIF3P0 1.0
motivadamente motivadamente RG 1.0
la el DA0FS0 0.9892597806068348
extensión extensión NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
pena pena NCFS000 0.9884393063583815
dentro_de dentro_de SP 1.0
los el DA0MP0 0.9927281155389451
límites límite NCMP000 1.0
establecidos establecer VMP00PM 1.0
para para SP 0.9998335884976369
cada cada DI0CS0 1.0
delito delito NCMS000 1.0
y y CC 0.9999892786688395
según según SP 0.7686784397438386
las el DA0FP0 0.9881835086975967
reglas regla NCFP000 0.9945054945054946
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
Capítulo_II capítulo_ii NP00000 1.0
de de SP 0.9999614754213187
este este DD0MS0 0.9492011470708727
Título título NP00000 1.0
. . Fp 1.0
Igualmente igualmente RG 1.0
, , Fc 1.0
fijarán fijar VMIF3P0 1.0
en en SP 1.0
la el DA0FS0 0.9892597806068348
sentencia sentencia NCFS000 0.9722863741339492
, , Fc 1.0
el el DA0MS0 1.0
importe importe NCMS000 0.9776119402985074
de de SP 0.9999614754213187
estas este DD0FP0 0.9698972099853157
cuotas cuota NCFP000 1.0
, , Fc 1.0
teniendo_en_cuenta tener_en_cuenta VMG0000 1.0
para para SP 0.9998335884976369
ello ello PD00S00 1.0
exclusivamente exclusivamente RG 1.0
la el DA0FS0 0.9892597806068348
situación situación NCFS000 1.0
económica económico AQ0FS00 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
reo reo AQ0MS00 0.5247309583169236
, , Fc 1.0
deducida deducir VMP00SF 1.0
de de SP 0.9999614754213187
su su DP3CSN 1.0
patrimonio patrimonio NCMS000 1.0
, , Fc 1.0
ingresos ingreso NCMP000 1.0
, , Fc 1.0
obligaciones obligación NCFP000 1.0
y y CC 0.9999892786688395
cargas carga NCFP000 0.9891304347826088
familiares familiar AQ0CP00 0.7553763440860215
y y CC 0.9999892786688395
demás demás DI0CP0 0.7199074074074074
circunstancias circunstancia NCFP000 1.0
personales personal AQ0CP00 0.9896373056994819
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
mismo mismo AQ0MS00 0.8022083533365337
. . Fp 1.0
6 6 Z 1.0
. . Fp 1.0
El el DA0MS0 1.0
tribunal tribunal NCMS000 1.0
, , Fc 1.0
por por SP 1.0
causa causa NCFS000 0.9039039039039041
justificada justificar VMP00SF 1.0
, , Fc 1.0
podrá poder VMIF3S0 1.0
autorizar autorizar VMN0000 1.0
el el DA0MS0 1.0
pago pago NCMS000 0.9952830188679246
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
multa multa NCFS000 0.9877300613496933
dentro_de dentro_de SP 1.0
un uno DI0MS0 0.9969803144161175
plazo plazo NCMS000 1.0
que que PR0CN00 0.5501392534733338
no no RN 0.9992965295457591
exceda exceder VMSP3S0 0.6348612603735243
de de SP 0.9999614754213187
dos 2 Z 0.9998684556695606
años año NCMP000 1.0
desde desde SP 1.0
la el DA0FS0 0.9892597806068348
firmeza firmeza NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
sentencia sentencia NCFS000 0.9722863741339492
, , Fc 1.0
bien bien RG 0.8760880696364567
de de SP 0.9999614754213187
una uno DI0FS0 0.9519732400417357
vez vez NCFS000 1.0
o o CC 0.9998636115657392
en en SP 1.0
los el DA0MP0 0.9927281155389451
plazos plazo NCMP000 1.0
que que PR0CN00 0.5501392534733338
se se P00CN00 0.494508864850837
determinen determinar VMSP3P0 0.9419636363635455
. . Fp 1.0
En en SP 1.0
este este DD0MS0 0.9492011470708727
caso caso NCMS000 0.9994450610432852
, , Fc 1.0
el el DA0MS0 1.0
impago impago NCMS000 0.6387061346126782
de de SP 0.9999614754213187
dos 2 Z 0.9998684556695606
de de SP 0.9999614754213187
ellos ellos PP3MP00 1.0
determinará determinar VMIF3S0 1.0
el el DA0MS0 1.0
vencimiento vencimiento NCMS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
restantes restante AQ0CP00 0.9166666666666667
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
51 51 Z 1.0
. . Fp 1.0
Si si CS 0.9998273480662982
, , Fc 1.0
después_de después_de SP 1.0
la el DA0FS0 0.9892597806068348
sentencia sentencia NCFS000 0.9722863741339492
, , Fc 1.0
variase variar VMSI3S0 0.6499992422770141
la el DA0FS0 0.9892597806068348
situación situación NCFS000 1.0
económica económico AQ0FS00 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
penado penar VMP00SM 0.6165734558422693
, , Fc 1.0
el el DA0MS0 1.0
juez juez NCCS000 1.0
o o CC 0.9998636115657392
tribunal tribunal NCMS000 1.0
, , Fc 1.0
excepcionalmente excepcionalmente RG 1.0
y y CC 0.9999892786688395
tras tras SP 1.0
la el DA0FS0 0.9892597806068348
debida deber VMP00SF 1.0
indagación indagación NCFS000 1.0
de de SP 0.9999614754213187
dicha decir VMP00SF 0.8197674418604651
situación situación NCFS000 1.0
, , Fc 1.0
podrá poder VMIF3S0 1.0
modificar modificar VMN0000 1.0
tanto tanto RG 0.8061433447098976
el el DA0MS0 1.0
importe importe NCMS000 0.9776119402985074
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
cuotas cuota NCFP000 1.0
periódicas periódico AQ0FP00 1.0
como como CS 0.9671530369867661
los el DA0MP0 0.9927281155389451
plazos plazo NCMP000 1.0
para para SP 0.9998335884976369
su su DP3CSN 1.0
pago pago NCMS000 0.9952830188679246
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
52 52 Z 1.0
. . Fp 1.0
1 1 Z 1.0
. . Fp 1.0
No_obstante no_obstante CC 1.0
lo el DA00S0 0.6651648430236716
dispuesto disponer VMP00SM 1.0
en en SP 1.0
los el DA0MP0 0.9927281155389451
artículos artículo NCMP000 1.0
anteriores anterior AQ0CP00 1.0
y y CC 0.9999892786688395
cuando cuando CS 0.862979855568225
el el DA0MS0 1.0
Código código NP00000 1.0
así así RG 0.9994089834515367
lo lo PP3MSA0 0.6651648430236716
determine determinar VMSP3S0 0.6348634294385432
, , Fc 1.0
la el DA0FS0 0.9892597806068348
multa multa NCFS000 0.9877300613496933
se se P00CN00 0.494508864850837
establecerá establecer VMIF3S0 1.0
en en SP 1.0
proporción proporción NCFS000 1.0
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
daño daño NCMS000 0.993421052631579
causado causar VMP00SM 1.0
, , Fc 1.0
el el DA0MS0 1.0
valor valor NCMS000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
objeto objeto NCMS000 0.9961832061068703
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
delito delito NCMS000 1.0
o o CC 0.9998636115657392
el el DA0MS0 1.0
beneficio beneficio NCMS000 0.9945054945054946
reportado reportar VMP00SM 1.0
por por SP 1.0
el el DA0MS0 1.0
mismo mismo AQ0MS00 0.8022083533365337
. . Fp 1.0
2 2 Z 1.0
. . Fp 1.0
En en SP 1.0
estos este DD0MP0 0.9720087815587267
casos caso NCMP000 1.0
, , Fc 1.0
los el DA0MP0 0.9927281155389451
jueces juez NCCP000 1.0
y y CC 0.9999892786688395
tribunales tribunal NCMP000 1.0
impondrán imponer VMIF3P0 1.0
la el DA0FS0 0.9892597806068348
multa multa NCFS000 0.9877300613496933
dentro_de dentro_de SP 1.0
los el DA0MP0 0.9927281155389451
límites límite NCMP000 1.0
fijados fijar VMP00PM 1.0
para para SP 0.9998335884976369
cada cada DI0CS0 1.0
delito delito NCMS000 1.0
, , Fc 1.0
considerando considerar VMG0000 0.8133333333333306
para para SP 0.9998335884976369
determinar determinar VMN0000 1.0
en en SP 1.0
cada cada DI0CS0 1.0
caso caso NCMS000 0.9994450610432852
su su DP3CSN 1.0
cuantía cuantía NCFS000 0.8746448557899269
, , Fc 1.0
no_sólo no_sólo CC 1.0
las el DA0FP0 0.9881835086975967
circunstancias circunstancia NCFP000 1.0
atenuantes atenuante AQ0CP00 0.6556449883118585
y y CC 0.9999892786688395
agravantes agravante AQ0CP00 0.6610710526169851
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
hecho hacer VMP00SM 0.6382618510158014
, , Fc 1.0
sino sino CC 0.9991539763113366
principalmente principalmente RG 1.0
la el DA0FS0 0.9892597806068348
situación situación NCFS000 1.0
económica económico AQ0FS00 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
culpable culpable AQ0CS00 0.7717391304347826
. . Fp 1.0
3 3 Z 1.0
. . Fp 1.0
Si si CS 0.9998273480662982
, , Fc 1.0
después_de después_de SP 1.0
la el DA0FS0 0.9892597806068348
sentencia sentencia NCFS000 0.9722863741339492
, , Fc 1.0
empeorase empeorar VMSI3S0 0.6348634292271976
la el DA0FS0 0.9892597806068348
situación situación NCFS000 1.0
económica económico AQ0FS00 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
penado penar VMP00SM 0.6165734558422693
, , Fc 1.0
el el DA0MS0 1.0
juez juez NCCS000 1.0
o o CC 0.9998636115657392
tribunal tribunal NCMS000 1.0
, , Fc 1.0
excepcionalmente excepcionalmente RG 1.0
y y CC 0.9999892786688395
tras tras SP 1.0
la el DA0FS0 0.9892597806068348
debida deber VMP00SF 1.0
indagación indagación NCFS000 1.0
de de SP 0.9999614754213187
dicha decir VMP00SF 0.8197674418604651
situación situación NCFS000 1.0
, , Fc 1.0
podrá poder VMIF3S0 1.0
reducir reducir VMN0000 1.0
el el DA0MS0 1.0
importe importe NCMS000 0.9776119402985074
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
multa multa NCFS000 0.9877300613496933
dentro_de dentro_de SP 1.0
los el DA0MP0 0.9927281155389451
límites límite NCMP000 1.0
señalados señalar VMP00PM 1.0
por por SP 1.0
la el DA0FS0 0.9892597806068348
ley ley NCFS000 1.0
para para SP 0.9998335884976369
el el DA0MS0 1.0
delito delito NCMS000 1.0
de de SP 0.9999614754213187
que que CS 0.5501392534733338
se se P00CN00 0.494508864850837
trate tratar VMSP3S0 0.4959349593495934
, , Fc 1.0
o o CC 0.9998636115657392
autorizar autorizar VMN0000 1.0
su su DP3CSN 1.0
pago pago NCMS000 0.9952830188679246
en en SP 1.0
los el DA0MP0 0.9927281155389451
plazos plazo NCMP000 1.0
que que PR0CN00 0.5501392534733338
se se P00CN00 0.494508864850837
determinen determinar VMSP3P0 0.9419636363635455
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
53 53 Z 1.0
. . Fp 1.0
1 1 Z 1.0
. . Fp 1.0
Si si CS 0.9998273480662982
el el DA0MS0 1.0
condenado condenar VMP00SM 0.9947916666666667
no no RN 0.9992965295457591
satisficiere satisfacer VMSF1S0 0.5
, , Fc 1.0
voluntariamente voluntariamente RG 1.0
o o CC 0.9998636115657392
por por SP 1.0
vía vía NCFS000 0.9417293233082706
de de SP 0.9999614754213187
apremio apremio NCMS000 0.9897264843228819
, , Fc 1.0
la el DA0FS0 0.9892597806068348
multa multa NCFS000 0.9877300613496933
impuesta imponer VMP00SF 1.0
, , Fc 1.0
quedará quedar VMIF3S0 1.0
sujeto sujeto NCMS000 0.6986301369863014
a a SP 0.9987754021314622
una uno DI0FS0 0.9519732400417357
responsabilidad responsabilidad NCFS000 1.0
personal personal AQ0CS00 0.7111486486486487
subsidiaria subsidiario AQ0FS00 0.976190476190476
de de SP 0.9999614754213187
un uno DI0MS0 0.9969803144161175
día día NCMS000 1.0
de de SP 0.9999614754213187
privación privación NCFS000 1.0
de de SP 0.9999614754213187
libertad libertad NCFS000 0.9981884057971014
por por SP 1.0
cada cada DI0CS0 1.0
dos 2 Z 0.9998684556695606
cuotas cuota NCFP000 1.0
diarias diario AQ0FP00 1.0
no no RN 0.9992965295457591
satisfechas satisfacer VMP00PF 1.0
, , Fc 1.0
que que CS 0.5501392534733338
, , Fc 1.0
tratándo tratándo VMG0000 0.7254296376207862
se se PP3CN00 0.494508864850837
de de SP 0.9999614754213187
faltas falta NCFP000 0.9837398373983739
, , Fc 1.0
podrá poder VMIF3S0 1.0
cumplir cumplir VMN0000 1.0
se se P00CN00 0.494508864850837
mediante mediante SP 0.9976303317535544
localización localización NCFS000 1.0
permanente permanente AQ0CS00 0.9320987654320988
. . Fp 1.0
En en SP 1.0
este este DD0MS0 0.9492011470708727
caso caso NCMS000 0.9994450610432852
, , Fc 1.0
no no RN 0.9992965295457591
regirá regir VMIF3S0 1.0
la el DA0FS0 0.9892597806068348
limitación limitación NCFS000 1.0
que que PR0CN00 0.5501392534733338
en en SP 1.0
su su DP3CSN 1.0
duración duración NCFS000 1.0
establece establecer VMIP3S0 0.9924242424242424
el el DA0MS0 1.0
artículo artículo NCMS000 1.0
37.1 37.1 Z 1.0
de de SP 0.9999614754213187
este este DD0MS0 0.9492011470708727
Código código NP00000 1.0
. . Fp 1.0
También también RG 1.0
podrá poder VMIF3S0 1.0
el el DA0MS0 1.0
juez juez NCCS000 1.0
o o CC 0.9998636115657392
tribunal tribunal NCMS000 1.0
, , Fc 1.0
previa previo AQ0FS00 1.0
conformidad conformidad NCFS000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
penado penar VMP00SM 0.6165734558422693
, , Fc 1.0
acordar acordar VMN0000 1.0
que que CS 0.5501392534733338
la el DA0FS0 0.9892597806068348
responsabilidad responsabilidad NCFS000 1.0
subsidiaria subsidiario AQ0FS00 0.976190476190476
se se P00CN00 0.494508864850837
cumpla cumplir VMSP3S0 0.4741784037558685
mediante mediante SP 0.9976303317535544
trabajos trabajo NCMP000 1.0
en en SP 1.0
beneficio beneficio NCMS000 0.9945054945054946
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
comunidad comunidad NCFS000 1.0
. . Fp 1.0
En en SP 1.0
este este DD0MS0 0.9492011470708727
caso caso NCMS000 0.9994450610432852
, , Fc 1.0
cada cada DI0CS0 1.0
día día NCMS000 1.0
de de SP 0.9999614754213187
privación privación NCFS000 1.0
de de SP 0.9999614754213187
libertad libertad NCFS000 0.9981884057971014
equivaldrá equivaler VMIF3S0 1.0
a a SP 0.9987754021314622
una uno DI0FS0 0.9519732400417357
jornada jornada NCFS000 1.0
de de SP 0.9999614754213187
trabajo trabajo NCMS000 0.9757683215130024
. . Fp 1.0
2 2 Z 1.0
. . Fp 1.0
En en SP 1.0
los el DA0MP0 0.9927281155389451
supuestos supuesto NCMP000 0.5694444444444444
de de SP 0.9999614754213187
multa multa NCFS000 0.9877300613496933
proporcional proporcional AQ0CS00 1.0
los el DA0MP0 0.9927281155389451
Jueces jueces NP00000 1.0
y y CC 0.9999892786688395
Tribunales tribunales NP00000 1.0
establecerán establecer VMIF3P0 1.0
, , Fc 1.0
según según SP 0.7686784397438386
su su DP3CSN 1.0
prudente prudente AQ0CS00 1.0
arbitrio arbitrio NCMS000 1.0
, , Fc 1.0
la el DA0FS0 0.9892597806068348
responsabilidad responsabilidad NCFS000 1.0
personal personal AQ0CS00 0.7111486486486487
subsidiaria subsidiario AQ0FS00 0.976190476190476
que que PR0CN00 0.5501392534733338
proceda proceder VMSP3S0 0.6348634294385422
, , Fc 1.0
que que PR0CN00 0.5501392534733338
no no RN 0.9992965295457591
podrá poder VMIF3S0 1.0
exceder exceder VMN0000 1.0
, , Fc 1.0
en en SP 1.0
ningún ninguno DI0MS0 1.0
caso caso NCMS000 0.9994450610432852
, , Fc 1.0
de de SP 0.9999614754213187
un uno DI0MS0 0.9969803144161175
año año NCMS000 1.0
de de SP 0.9999614754213187
duración duración NCFS000 1.0
. . Fp 1.0
También también RG 1.0
podrá poder VMIF3S0 1.0
el el DA0MS0 1.0
Juez juez NP00000 1.0
o o CC 0.9998636115657392
Tribunal tribunal NP00000 1.0
acordar acordar VMN0000 1.0
, , Fc 1.0
previa previo AQ0FS00 1.0
conformidad conformidad NCFS000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
penado penar VMP00SM 0.6165734558422693
, , Fc 1.0
que que CS 0.5501392534733338
se se P00CN00 0.494508864850837
cumpla cumplir VMSP3S0 0.4741784037558685
mediante mediante SP 0.9976303317535544
trabajos trabajo NCMP000 1.0
en en SP 1.0
beneficio beneficio NCMS000 0.9945054945054946
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
comunidad comunidad NCFS000 1.0
. . Fp 1.0
3 3 Z 1.0
. . Fp 1.0
Esta este DD0FS0 0.9788165266106442
responsabilidad responsabilidad NCFS000 1.0
subsidiaria subsidiario AQ0FS00 0.976190476190476
no no RN 0.9992965295457591
se se P00CN00 0.494508864850837
impondrá imponer VMIF3S0 1.0
a a SP 0.9987754021314622
