Análisis análisis NCMN000 0.66898416616338
vida vida NCFS000 1.0
positiva positivo AQ0FS00 1.0
. . Fp 1.0
- - Fg 1.0
El el DA0MS0 1.0
2º 2º Z 1.0
recoge recoger VMIP3S0 0.9276315789473685
su su DP3CSN 1.0
creencia creencia NCFS000 1.0
de de SP 0.9999614754213187
independencia independencia NCFS000 1.0
y y CC 0.9999892786688395
defensa defensa NCCS000 1.0
de de SP 0.9999614754213187
su su DP3CSN 1.0
intimidad intimidad NCFS000 0.9882022471910112
. . Fp 1.0
- - Fg 1.0
El el DA0MS0 1.0
3º 3º Z 1.0
muestra muestra NCFS000 0.598233995584989
que que PR0CN00 0.5501392534733338
son ser VSIP3P0 0.9951967063129004
mayoritariamente mayoritariamente RG 1.0
personas persona NCFP000 0.9995854063018242
confiables confiable AQ0CP00 1.0
y y CC 0.9999892786688395
cercanas cercano AQ0FP00 1.0
a a SP 0.9987754021314622
los el DA0MP0 0.9927281155389451
demás demás PI0CP00 0.7199074074074074
. . Fp 1.0
- - Fg 1.0
El el DA0MS0 1.0
4º 4º Z 1.0
es ser VSIP3S0 1.0
ambivalente ambivalente AQ0CS00 1.0
: : Fd 1.0
por por SP 1.0
una uno DI0FS0 0.9519732400417357
parte parte NCCS000 0.9777111015859408
se se P00CN00 0.494508864850837
autoestiman autoestimar VMIP3P0 1.0
, , Fc 1.0
pero pero CC 0.9999015941743751
por por SP 1.0
otra otro PI0FS00 0.7408930669800236
encontramos encontrar VMIP1P0 0.6499999999999999
que que CS 0.5501392534733338
sólo sólo RG 1.0
el el DA0MS0 1.0
52_% 52/100 Zp 1.0
manifiesta manifestar VMIP3S0 0.6986301369863014
ajuste ajuste NCMS000 0.814516129032258
social social AQ0CS00 0.9987834549878345
; ; Fx 1.0
y y CC 0.9999892786688395
solamente solamente RG 1.0
una uno DI0FS0 0.9519732400417357
minoría minoría NCFS000 1.0
, , Fc 1.0
28,8_% 28.8/100 Zp 1.0
, , Fc 1.0
se se P00CN00 0.494508864850837
sitúa situar VMIP3S0 0.9929577464788732
ante ante SP 0.9997443762781187
los el DA0MP0 0.9927281155389451
conflictos conflicto NCMP000 1.0
de de SP 0.9999614754213187
una uno DI0FS0 0.9519732400417357
manera manera NCFS000 1.0
adaptada adaptar VMP00SF 1.0
, , Fc 1.0
sin sin SP 1.0
recurrir recurrir VMN0000 1.0
, , Fc 1.0
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
menos menos RG 0.9906937394247038
, , Fc 1.0
a a SP 0.9987754021314622
pensamientos pensamiento NCMP000 1.0
violentos violento AQ0MP00 1.0
. . Fp 1.0
- - Fg 1.0
El el DA0MS0 1.0
5º 5º Z 1.0
, , Fc 1.0
y y CC 0.9999892786688395
más más RG 0.9999299817952667
minoritario minoritario AQ0MS00 1.0
, , Fc 1.0
señala señalar VMIP3S0 0.9970760233918128
el el DA0MS0 1.0
talón talón NCMS000 1.0
de de SP 0.9999614754213187
Aquiles aquiles NP00000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
jóvenes joven NCCP000 0.8021148036253777
encuestados encuestar VMP00PM 1.0
( ( Fpa 1.0
no no RN 0.9992965295457591
se se P00CN00 0.494508864850837
alcanza alcanzar VMIP3S0 0.994186046511628
el el DA0MS0 1.0
50_% 50/100 Zp 1.0
en en SP 1.0
ninguna ninguno DI0FS0 0.8293918918918919
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
tres 3 Z 1.0
actitudes actitud NCFP000 1.0
) ) Fpt 1.0
: : Fd 1.0
su su DP3CSN 1.0
deficiencia deficiencia NCFS000 1.0
en en SP 1.0
actitudes actitud NCFP000 1.0
de de SP 0.9999614754213187
afrontamiento afrontamiento NCMS000 1.0
social social AQ0CS00 0.9987834549878345
: : Fd 1.0
saber saber VMN0000 0.8416149068322981
defender defender VMN0000 1.0
las el DA0FP0 0.9881835086975967
propias propio AQ0FP00 1.0
ideas idea NCFP000 0.9910313901345292
ante ante SP 0.9997443762781187
el el DA0MS0 1.0
grupo grupo NCMS000 1.0
; ; Fx 1.0
implicar implicar VMN0000 1.0
se se P00CN00 0.494508864850837
y y CC 0.9999892786688395
comprometer comprometer VMN0000 1.0
se se P00CN00 0.494508864850837
en en SP 1.0
iniciativas iniciativa NCFP000 0.9960317460317462
y y CC 0.9999892786688395
tareas tarea NCFP000 1.0
; ; Fx 1.0
y y CC 0.9999892786688395
ser ser VSN0000 0.959636517328825
eficientes eficiente AQ0CP00 1.0
y y CC 0.9999892786688395
operativos operativo AQ0MP00 0.5613249342766657
sin sin SP 1.0
caer caer VMN0000 1.0
en en SP 1.0
el el DA0MS0 1.0
perfeccionismo perfeccionismo NCMS000 1.0
. . Fp 1.0
Aspectos aspecto NCMP000 0.66898416616338
negativos negativo AQ0MP00 0.9838709677419354
o o CC 0.9998636115657392
vulnerabilidades vulnerabilidad NCFP000 1.0
: : Fd 1.0
- - Fg 1.0
1º 1º Z 1.0
: : Fd 1.0
Estados estado NCMP000 0.66898416616338
de de SP 0.9999614754213187
ánimo ánimo NCMS000 0.9924242424242424
negativo negativo AQ0MS00 0.9918032786885246
e y CC 0.987993803253292
inestable inestable AQ0CS00 1.0
, , Fc 1.0
posibles posible AQ0CP00 1.0
precursores precursor NCMP000 0.6387018121602996
de de SP 0.9999614754213187
ansiedad ansiedad NCFS000 1.0
y y CC 0.9999892786688395
depresión depresión NCFS000 1.0
( ( Fpa 1.0
minoría minoría NCFS000 1.0
entre entre SP 0.9803409403354414
el el DA0MS0 1.0
4 4 Z 1.0
y y CC 0.9999892786688395
el el DA0MS0 1.0
13_% 13/100 Zp 1.0
) ) Fpt 1.0
. . Fp 1.0
- - Fg 1.0
2º 2º Z 1.0
: : Fd 1.0
Dependientes dependiente NCMP000 0.6611741074200068
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
demás demás PI0CP00 0.7199074074074074
, , Fc 1.0
hasta hasta SP 0.922749391727494
el el DA0MS0 1.0
extremo extremo NCMS000 0.930635838150289
de de SP 0.9999614754213187
buscar buscar VMN0000 1.0
cómo cómo PT00000 0.9970986460348161
impresionar impresionar VMN0000 1.0
a_toda_costa a_toda_costa RG 1.0
, , Fc 1.0
para para SP 0.9998335884976369
así así RG 0.9994089834515367
conseguir conseguir VMN0000 1.0
ser ser VSN0000 0.959636517328825
valorados valorar VMP00PM 1.0
, , Fc 1.0
con con SP 1.0
la el DA0FS0 0.9892597806068348
consiguiente consiguiente AQ0CS00 0.6612938653588454
pérdida pérdida NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
intimidad intimidad NCFS000 0.9882022471910112
personal personal AQ0CS00 0.7111486486486487
: : Fd 1.0
en_torno_a en_torno_a SP 1.0
l l NCFS000 0.627697200506985
5_% 5/100 Zp 1.0
. . Fp 1.0
- - Fg 1.0
3º 3º Z 1.0
: : Fd 1.0
Aislados aislar VMP00PM 1.0
y y CC 0.9999892786688395
marginados marginar VMP00PM 1.0
, , Fc 1.0
desconfiados desconfiar VMP00PM 0.5159564484048307
y y CC 0.9999892786688395
cautelosos cauteloso AQ0MP00 1.0
. . Fp 1.0
- - Fg 1.0
4º 4º Z 1.0
: : Fd 1.0
En en SP 1.0
este este DD0MS0 0.9492011470708727
factor factor NCMS000 1.0
sorprenden sorprender VMIP3P0 1.0
los el DA0MP0 0.9927281155389451
que que PR0CN00 0.5501392534733338
manifiestan manifestar VMIP3P0 1.0
tener tener VMN0000 1.0
una uno DI0FS0 0.9519732400417357
línea línea NCFS000 0.9983660130718954
de de SP 0.9999614754213187
comportamiento comportamiento NCMS000 1.0
con con SP 1.0
desajuste desajuste NCMS000 0.8990104332347288
social social AQ0CS00 0.9987834549878345
( ( Fpa 1.0
` ` Fe 1.0
uno uno PI0MS00 0.9817094618360886
debe deber VMIP3S0 0.9987121699935607
hacer hacer VMN0000 1.0
lo el DA00S0 0.6651648430236716
que que PR0CN00 0.5501392534733338
quiera querer VMSP3S0 0.49397590361445776
sin sin SP 1.0
preocupar preocupar VMN0000 1.0
se se P00CN00 0.494508864850837
por por SP 1.0
las el DA0FP0 0.9881835086975967
consecuencias consecuencia NCFP000 1.0
' ' Fe 1.0
, , Fc 1.0
` ` Fe 1.0
he haber VAIP1S0 0.962485345838218
sufrido sufrir VMP00SM 0.9964539007092199
injusticias injusticia NCFP000 1.0
, , Fc 1.0
impongo imponer VMIP1S0 1.0
mi mi DP1CSS 0.9993252361673415
justicia justicia NCFS000 1.0
' ' Fe 1.0
) ) Fpt 1.0
; ; Fx 1.0
pero pero CC 0.9999015941743751
, , Fc 1.0
sobre sobre SP 0.9978039215686275
todo todo PI0MS00 0.6662003357582541
, , Fc 1.0
los el DA0MP0 0.9927281155389451
que que PR0CN00 0.5501392534733338
con con SP 1.0
sus su DP3CPN 0.9999034935340666
pensamientos pensamiento NCMP000 1.0
violentos violento AQ0MP00 1.0
se se P00CN00 0.494508864850837
enfrentan enfrentar VMIP3P0 1.0
a a SP 0.9987754021314622
eventuales eventual AQ0CP00 0.7884615384615383
conflictos conflicto NCMP000 1.0
con con SP 1.0
los el DA0MP0 0.9927281155389451
demás demás PI0CP00 0.7199074074074074
. . Fp 1.0
- - Fg 1.0
5º 5º Z 1.0
: : Fd 1.0
Grupo grupo NCMS000 0.6689841661633276
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
temerosos temeroso AQ0MP00 1.0
: : Fd 1.0
posiblemente posiblemente RG 1.0
el el DA0MS0 1.0
temor temor NCMS000 1.0
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
crítica crítica NCFS000 0.4387351778656126
negativa negativo AQ0FS00 0.5
y y CC 0.9999892786688395
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
fracaso fracaso NCMS000 0.994186046511628
les le PP3CPD0 1.0
impide impedir VMIP3S0 0.9924242424242424
enfrentar enfrentar VMN0000 1.0
se se P00CN00 0.494508864850837
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
grupo grupo NCMS000 1.0
con con SP 1.0
decisión decisión NCFS000 1.0
y y CC 0.9999892786688395
claridad claridad NCFS000 1.0
, , Fc 1.0
ocultando ocultar VMG0000 1.0
, , Fc 1.0
por_ejemplo por_ejemplo RG 1.0
sus su DP3CPN 0.9999034935340666
opiniones opinión NCFP000 1.0
; ; Fx 1.0
evitan evitar VMIP3P0 1.0
el el DA0MS0 1.0
compromiso compromiso NCMS000 1.0
con con SP 1.0
personas persona NCFP000 0.9995854063018242
y y CC 0.9999892786688395
tareas tarea NCFP000 1.0
, , Fc 1.0
porque porque CS 1.0
, , Fc 1.0
entre entre SP 0.9803409403354414
otras otro DI0FP0 0.8654080389768575
cosas cosa NCFP000 0.9990494296577946
, , Fc 1.0
su su DP3CSN 1.0
hedonismo hedonismo NCMS000 1.0
no no RN 0.9992965295457591
soportan soportar VMIP3P0 1.0
el el DA0MS0 1.0
malestar malestar NCMS000 1.0
; ; Fx 1.0
y y CC 0.9999892786688395
sus su DP3CPN 0.9999034935340666
creencias creencia NCFP000 1.0
de de SP 0.9999614754213187
perfeccionismo perfeccionismo NCMS000 1.0
paralizador paralizador AQ0MS00 1.0
( ( Fpa 1.0
` ` Fe 1.0
como como CS 0.9671530369867661
no no RN 0.9992965295457591
puedo poder VMIP1S0 1.0
hacer hacer VMN0000 1.0
lo el DA00S0 0.6651648430236716
bien bien NCMS000 0.8760880696364567
, , Fc 1.0
es ser VSIP3S0 1.0
mejor mejor AQ0CS00 0.7873883928571429
dejar dejar VMN0000 1.0
lo el DA00S0 0.6651648430236716
' ' Fe 1.0
) ) Fpt 1.0
les le PP3CPD0 1.0
lleva llevar VMIP3S0 0.9981884057971014
a a SP 0.9987754021314622
no no RN 0.9992965295457591
complicar complicar VMN0000 1.0
se se P00CN00 0.494508864850837
ni ni CC 0.8348527349228612
esforzar esforzar VMN0000 1.0
se se PP3CN00 0.494508864850837
, , Fc 1.0
quizá quizá RG 1.0
por por SP 1.0
no no RN 0.9992965295457591
ser ser VSN0000 0.959636517328825
capaz capaz AQ0CS00 1.0
de de SP 0.9999614754213187
demorar demorar VMN0000 1.0
las el DA0FP0 0.9881835086975967
gratificaciones gratificación NCFP000 1.0
y y CC 0.9999892786688395
las el DA0FP0 0.9881835086975967
recompensas recompensa NCFP000 0.6897277069358881
. . Fp 1.0
Cabe caber VMIP3S0 0.9759036144578312
reseñar reseñar VMN0000 1.0
que que CS 0.5501392534733338
, , Fc 1.0
entre entre SP 0.9803409403354414
los el DA0MP0 0.9927281155389451
estudiantes estudiante NCCP000 0.9961832061068703
que que PR0CN00 0.5501392534733338
manifiestan manifestar VMIP3P0 1.0
poseer poseer VMN0000 1.0
actitudes actitud NCFP000 1.0
personales personal AQ0CP00 0.9896373056994819
saludables saludable AQ0CP00 1.0
y y CC 0.9999892786688395
la el DA0FS0 0.9892597806068348
preocupante preocupante AQ0CS00 1.0
minoría minoría NCFS000 1.0
de de SP 0.9999614754213187
riesgo riesgo NCMS000 1.0
con con SP 1.0
actitudes actitud NCFP000 1.0
negativas negativo AQ0FP00 0.976190476190476
y y CC 0.9999892786688395
perjudiciales perjudicial AQ0CP00 1.0
para para SP 0.9998335884976369
ellos ellos PP3MP00 1.0
y y CC 0.9999892786688395
para para SP 0.9998335884976369
su su DP3CSN 1.0
entorno entorno NCMS000 0.9952830188679246
, , Fc 1.0
se se P00CN00 0.494508864850837
sitúa situar VMIP3S0 0.9929577464788732
en en SP 1.0
cada cada DI0CS0 1.0
actitud actitud NCFS000 1.0
el el DA0MS0 1.0
porcentaje porcentaje NCMS000 1.0
de de SP 0.9999614754213187
alumnos alumno NCMP000 1.0
que que PR0CN00 0.5501392534733338
falta faltar VMIP3S0 0.8097014925373133
para para SP 0.9998335884976369
completar completar VMN0000 1.0
el el DA0MS0 1.0
100_% 100/100 Zp 1.0
. . Fp 1.0
Lo lo PP3MSA0 0.6651648430236716
componen componer VMIP3P0 1.0
alumnos alumno NCMP000 1.0
cuyo cuyo PR0MS00 1.0
comportamiento comportamiento NCMS000 1.0
fluctúa fluctuar VMIP3S0 0.9892405063289903
en en SP 1.0
los el DA0MP0 0.9927281155389451
aspectos aspecto NCMP000 1.0
señalados señalar VMP00PM 1.0
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
actitudes actitud NCFP000 1.0
; ; Fx 1.0
están estar VMIP3P0 0.9994903160040775
integrando integrando NCMS000 0.8133333286978979
actitudes actitud NCFP000 1.0
y y CC 0.9999892786688395
ensayando ensayar VMG0000 1.0
conductas conducta NCFP000 1.0
. . Fp 1.0
Facilitar facilitar VMN0000 1.0
les le PP3CPD0 1.0
la el DA0FS0 0.9892597806068348
consolidación consolidación NCFS000 1.0
de de SP 0.9999614754213187
actitudes actitud NCFP000 1.0
positivas positivo AQ0FP00 1.0
, , Fc 1.0
predictoras predictor AQ0FP00 1.0
de de SP 0.9999614754213187
comportamientos comportamiento NCMP000 1.0
, , Fc 1.0
es ser VSIP3S0 1.0
una uno DI0FS0 0.9519732400417357
tarea tarea NCFS000 1.0
educativa educativo AQ0FS00 1.0
urgente urgente AQ0CS00 1.0
, , Fc 1.0
para para SP 0.9998335884976369
solventar solventar VMN0000 1.0
un uno DI0MS0 0.9969803144161175
problema problema NCMS000 1.0
básico básico AQ0MS00 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
educación educación NCFS000 1.0
hoy hoy RG 0.9938641125411554
: : Fd 1.0
la el DA0FS0 0.9892597806068348
salud salud NCFS000 1.0
psicológica psicológico AQ0FS00 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
jóvenes joven NCCP000 0.8021148036253777
. . Fp 1.0
Ahora ahora RG 1.0
conozcamos conocer VMSP1P0 0.9111825593210999
la el DA0FS0 0.9892597806068348
clasificación clasificación NCFS000 1.0
factorial factorial AQ0CS00 0.6612302773140956
, , Fc 1.0
que que PR0CN00 0.5501392534733338
justifica justificar VMIP3S0 0.9891304347826088
la el DA0FS0 0.9892597806068348
agrupación agrupación NCFS000 1.0
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
actitudes actitud NCFP000 1.0
, , Fc 1.0
presentada presentar VMP00SF 1.0
en en SP 1.0
los el DA0MP0 0.9927281155389451
gráficos gráfico NCMP000 0.6612938653049956
. . Fp 1.0
El el DA0MS0 1.0
análisis análisis NCMN000 1.0
factorial factorial AQ0CS00 0.6612302773140956
. . Fp 1.0
El el DA0MS0 1.0
análisis análisis NCMN000 1.0
factorial factorial AQ0CS00 0.6612302773140956
confirma confirmar VMIP3S0 0.986111111111111
la el DA0FS0 0.9892597806068348
coherencia coherencia NCFS000 1.0
teórica teórico AQ0FS00 0.976190476190476
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
dimensiones dimensión NCFP000 0.9891304347826088
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
actitudes actitud NCFP000 1.0
personales personal AQ0CP00 0.9896373056994819
estudiadas estudiar VMP00PF 1.0
, , Fc 1.0
pues pues CS 0.9990494296577946
básicamente básicamente RG 1.0
han haber VAIP3P0 0.999844768705371
sido ser VSP00SM 1.0
encontradas encontrar VMP00PF 1.0
, , Fc 1.0
diferenciadas diferenciar VMP00PF 1.0
y y CC 0.9999892786688395
estructuradas estructurar VMP00PF 1.0
. . Fp 1.0
Se se P00CN00 0.494508864850837
logra lograr VMIP3S0 0.9891304347826088
explicar explicar VMN0000 1.0
el el DA0MS0 1.0
41,36_% 41.36/100 Zp 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
variabilidad variabilidad NCFS000 1.0
( ( Fpa 1.0
` ` Fe 1.0
varianza varianza NCFS000 1.0
' ' Fe 1.0
) ) Fpt 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
datos dato NCMP000 1.0
, , Fc 1.0
de de SP 0.9999614754213187
forma forma NCFS000 0.987798114254021
relativamente relativamente RG 1.0
afín afín AQ0MS00 0.6612938625247865
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
clasificaciones clasificación NCFP000 1.0
tradicionales tradicional AQ0CP00 1.0
de de SP 0.9999614754213187
estas este DD0FP0 0.9698972099853157
áreas área NCFP000 1.0
en en SP 1.0
los el DA0MP0 0.9927281155389451
estudios estudio NCMP000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
personalidad personalidad NCFS000 1.0
. . Fp 1.0
Las el DA0FP0 0.9881835086975967
dimensiones dimensión NCFP000 0.9891304347826088
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
actitudes actitud NCFP000 1.0
personales personal AQ0CP00 0.9896373056994819
, , Fc 1.0
reflejadas reflejar VMP00PF 1.0
en en SP 1.0
los el DA0MP0 0.9927281155389451
48 48 Z 1.0
ítems ítem NCMP000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
cuestionario cuestionario NCMS000 1.0
, , Fc 1.0
se se P00CN00 0.494508864850837
corresponden corresponder VMIP3P0 1.0
básicamente básicamente RG 1.0
con con SP 1.0
los el DA0MP0 0.9927281155389451
criterios criterio NCMP000 1.0
diagnósticos diagnóstico AQ0MP00 0.6387060269800382
comúnmente comúnmente RG 1.0
utilizados utilizar VMP00PM 1.0
en en SP 1.0
la el DA0FS0 0.9892597806068348
evaluación evaluación NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
personalidad personalidad NCFS000 1.0
. . Fp 1.0
Esto este PD00S00 1.0
era ser VSII3S0 0.4913165266106443
precisamente precisamente RG 1.0
el el DA0MS0 1.0
objetivo objetivo NCMS000 0.9726027397260274
o o CC 0.9998636115657392
hipótesis hipótesis NCFN000 1.0
central central AQ0CS00 0.721606648199446
, , Fc 1.0
que que PR0CN00 0.5501392534733338
ha haber VAIP3S0 0.9998889074043215
quedado quedar VMP00SM 1.0
básicamente básicamente RG 1.0
corroborada corroborar VMP00SF 1.0
. . Fp 1.0
Por por SP 1.0
otra otro DI0FS0 0.7408930669800236
parte parte NCCS000 0.9777111015859408
, , Fc 1.0
hay haber VMIP3S0 1.0
que que CS 0.5501392534733338
señalar señalar VMN0000 1.0
que que CS 0.5501392534733338
las el DA0FP0 0.9881835086975967
características característica NCFP000 0.9947916666666667
estudiadas estudiar VMP00PF 1.0
forman formar VMIP3P0 1.0
un uno DI0MS0 0.9969803144161175
continuo continuo NCMS000 0.6612938653836096
, , Fc 1.0
en en SP 1.0
el el DA0MS0 1.0
que que PR0CN00 0.5501392534733338
se se P00CN00 0.494508864850837
sitúan situar VMIP3P0 1.0
los el DA0MP0 0.9927281155389451
alumnos alumno NCMP000 1.0
, , Fc 1.0
entre entre SP 0.9803409403354414
lo el DA00S0 0.6651648430236716
positivo positivo AQ0MS00 0.9961832061068703
o o CC 0.9998636115657392
adaptativo adaptativo AQ0MS00 1.0
y y CC 0.9999892786688395
lo el DA00S0 0.6651648430236716
negativo negativo AQ0MS00 0.9918032786885246
o o CC 0.9998636115657392
desadaptativo desadaptativo AQ0MS00 1.0
, , Fc 1.0
como como CS 0.9671530369867661
ha haber VAIP3S0 0.9998889074043215
podido poder VMP00SM 1.0
observar observar VMN0000 1.0
se se P00CN00 0.494508864850837
en en SP 1.0
los el DA0MP0 0.9927281155389451
anteriores anterior AQ0CP00 1.0
gráficos gráfico NCMP000 0.6612938653049956
de de SP 0.9999614754213187
actitudes actitud NCFP000 1.0
saludables saludable AQ0CP00 1.0
y y CC 0.9999892786688395
de de SP 0.9999614754213187
vulnerabilidades vulnerabilidad NCFP000 1.0
. . Fp 1.0
En en SP 1.0
nuestro nuestro DP1MSP 0.9570637119113572
caso caso NCMS000 0.9994450610432852
, , Fc 1.0
ha haber VAIP3S0 0.9998889074043215
parecido parecer VMP00SM 0.9263803680981595
coherente coherente AQ0CS00 1.0
la el DA0FS0 0.9892597806068348
solución solución NCFS000 1.0
de de SP 0.9999614754213187
8 8 Z 1.0
factores factor NCMP000 1.0
, , Fc 1.0
extraídos extraer VMP00PM 1.0
por por SP 1.0
el el DA0MS0 1.0
método método NCMS000 1.0
de de SP 0.9999614754213187
componentes componente NCCP000 0.9918032786885246
principales principal AQ0CP00 0.9982517482517482
. . Fp 1.0
Estimo estimar VMIP1S0 1.0
que que CS 0.5501392534733338
son ser VSIP3P0 0.9951967063129004
los el DA0MP0 0.9927281155389451
necesarios necesario AQ0MP00 1.0
y y CC 0.9999892786688395
suficientes suficiente AQ0CP00 0.9896373056994819
para para SP 0.9998335884976369
explicar explicar VMN0000 1.0
la el DA0FS0 0.9892597806068348
variabilidad variabilidad NCFS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
datos dato NCMP000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
muestra muestra NCFS000 0.598233995584989
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
factores factor NCMP000 1.0
agrupan agrupar VMIP3P0 1.0
las el DA0FP0 0.9881835086975967
preguntas pregunta NCFP000 0.9958677685950414
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
cuestionario cuestionario NCMS000 1.0
con con SP 1.0
que que PR0CN00 0.5501392534733338
correlacionan correlacionar VMIP3P0 1.0
. . Fp 1.0
Se se P00CN00 0.494508864850837
ha haber VAIP3S0 0.9998889074043215
buscado buscar VMP00SM 1.0
la el DA0FS0 0.9892597806068348
independencia independencia NCFS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
factores factor NCMP000 1.0
( ( Fpa 1.0
ortogonalidad ortogonalidad NCFS000 1.0
) ) Fpt 1.0
, , Fc 1.0
si si CS 0.9998273480662982
bien bien RG 0.8760880696364567
, , Fc 1.0
como como CS 0.9671530369867661
cabía caber VMII3S0 0.6499999999994481
esperar esperar VMN0000 1.0
, , Fc 1.0
no no RN 0.9992965295457591
se se P00CN00 0.494508864850837
consigue conseguir VMIP3S0 0.9918032786885246
enteramente enteramente RG 1.0
, , Fc 1.0
ya_que ya_que CS 1.0
muchas mucho DI0FP0 0.8234501347708895
cuestiones cuestión NCFP000 0.9963235294117648
saturan saturar VMIP3P0 1.0
( ( Fpa 1.0
correlacionan correlacionar VMIP3P0 1.0
) ) Fpt 1.0
en en SP 1.0
ellos ellos PP3MP00 1.0
de de SP 0.9999614754213187
forma forma NCFS000 0.987798114254021
múltiple múltiple AQ0CS00 1.0
. . Fp 1.0
Esto este PD00S00 1.0
es ser VSIP3S0 1.0
razonable razonable AQ0CS00 1.0
. . Fp 1.0
Davis davis NP00000 1.0
, , Fc 1.0
Millon millon NP00000 1.0
y y CC 0.9999892786688395
Meaghero meaghero NP00000 1.0
advierten advertir VMIP3P0 1.0
que que CS 0.5501392534733338
ontológicamente ontológicamente RG 1.0
no no RN 0.9992965295457591
hay haber VMIP3S0 1.0
ortogonalidad ortogonalidad NCFS000 1.0
, , Fc 1.0
sino sino CC 0.9991539763113366
interdependencia interdependencia NCFS000 1.0
y y CC 0.9999892786688395
conexión conexión NCFS000 1.0
. . Fp 1.0
Esto este PD00S00 1.0
es ser VSIP3S0 1.0
lo el DA00S0 0.6651648430236716
que que PR0CN00 0.5501392534733338
proporciona proporcionar VMIP3S0 0.9892405063291139
validez validez NCFS000 1.0
ecológica ecológico AQ0FS00 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
estructura estructura NCFS000 0.9543726235741445
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
personalidad personalidad NCFS000 1.0
es ser VSIP3S0 1.0
holística holístico AQ0FS00 1.0
, , Fc 1.0
conviviendo convivir VMG0000 1.0
en en SP 1.0
ella él PP3FS00 1.0
de de SP 0.9999614754213187
forma forma NCFS000 0.987798114254021
dinámica dinámico AQ0FS00 0.8921568627450981
aspectos aspecto NCMP000 1.0
diversos diverso AQ0MP00 0.9385964912280701
. . Fp 1.0
La el DA0FS0 0.9892597806068348
misma mismo AQ0FS00 0.8168402777777777
noción noción NCFS000 1.0
de de SP 0.9999614754213187
perfil perfil NCMS000 1.0
es ser VSIP3S0 1.0
sintética sintético AQ0FS00 1.0
y y CC 0.9999892786688395
representa representar VMIP3S0 0.9961832061068703
operativamente operativamente RG 1.0
la el DA0FS0 0.9892597806068348
personalidad personalidad NCFS000 1.0
de de SP 0.9999614754213187
un uno DI0MS0 0.9969803144161175
individuo individuo NCMS000 0.986111111111111
. . Fp 1.0
Es ser VSIP3S0 1.0
más más RG 0.9999299817952667
, , Fc 1.0
cada cada DI0CS0 1.0
dimensión dimensión NCFS000 1.0
actitudinal actitudinal AQ0CS00 0.46841396325653234
contextualiza contextualizar VMIP3S0 0.9892355872244207
, , Fc 1.0
de de SP 0.9999614754213187
alguna alguno DI0FS0 0.8202846975088968
manera manera NCFS000 1.0
, , Fc 1.0
la el DA0FS0 0.9892597806068348
interpretación interpretación NCFS000 1.0
de de SP 0.9999614754213187
todas todo DI0FP0 0.9340731070496084
las el DA0FP0 0.9881835086975967
demás demás PI0CP00 0.7199074074074074
. . Fp 1.0
En en SP 1.0
la el DA0FS0 0.9892597806068348
siguiente siguiente AQ0CS00 1.0
tabla tabla NCFS000 1.0
se se P00CN00 0.494508864850837
presenta presentar VMIP3S0 0.9958677685950414
, , Fc 1.0
quizá quizá RG 1.0
de de SP 0.9999614754213187
forma forma NCFS000 0.987798114254021
más más RG 0.9999299817952667
patente patente AQ0CS00 0.7454545454545454
, , Fc 1.0
el el DA0MS0 1.0
contenido contenido NCMS000 0.993421052631579
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
resultados resultado NCMP000 0.9985955056179774
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
mencionado mencionar VMP00SM 1.0
análisis análisis NCMN000 1.0
factorial factorial AQ0CS00 0.6612302773140956
, , Fc 1.0
