EDITORIAL editorial NCCS000 0.7423312883435582
de de SP 0.9999614754213187
atribuir atribuir VMN0000 1.0
las el DA0FP0 0.9881835086975967
denuncias denuncia NCFP000 0.994186046511628
de de SP 1.0
el el DA0MS0 1.0
escritor escritor NCMS000 1.0
argentino argentino AQ0MS00 0.5606796116504854
a a SP 0.9987754021314622
motivaciones motivación NCFP000 1.0
electorales electoral AQ0CP00 1.0
en en SP 1.0
Uruguay uruguay NP00000 1.0
? ? Fit 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
carta carta NCFS000 1.0
de de SP 0.9999614754213187
Sanguinetti sanguinetti NP00000 1.0
, , Fc 1.0
de de SP 0.9999614754213187
ese ese DD0MS0 0.9666940789473685
rehén rehén NCCS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
comensales comensal NCCP000 0.6387061345946545
castrenses castrense AQ0CP00 1.0
de de SP 1.0
el el DA0MS0 1.0
viernes_29 [V:29/??/??:??.??:??] W 1.0
, , Fc 1.0
deja dejar VMIP3S0 0.9923954372623575
un uno DI0MS0 0.9969803144161175
sabor sabor NCMS000 1.0
amargo amargo AQ0MS00 0.9622641509433962
. . Fp 1.0
Y y CC 0.9999892786688395
difícilmente difícilmente RG 1.0
sirva servir VMSP3S0 0.4951456310679611
de de SP 0.9999614754213187
mucho mucho RG 0.7769080234833659
para para SP 0.9998335884976369
mejorar mejorar VMN0000 1.0
su su DP3CSN 1.0
imagen imagen NCFS000 1.0
internacional internacional AQ0CS00 0.9705323193916349
. . Fp 1.0
. . Fp 1.0
