POLÍTICA política NCFS000 0.36938564790913786
cruzado cruzar VMP00SM 0.6237468445673229
y y CC 0.9999892786688395
la el DA0FS0 0.9892597806068348
eliminación eliminación NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
cuarta 4 AO0FS00 0.985294117647059
elección elección NCFS000 1.0
y y CC 0.9999892786688395
por_otro_lado por_otro_lado RG 1.0
el el DA0MS0 1.0
fijar fijar VMN0000 1.0
definitivamente definitivamente RG 1.0
en en SP 1.0
la el DA0FS0 0.9892597806068348
Constitución constitución NP00000 1.0
, , Fc 1.0
es ser VSIP3S0 1.0
decir decir VMN0000 0.9985754985754984
que que CS 0.5501392534733338
quede quedar VMSP3S0 0.4969325153374233
para para SP 0.9998335884976369
siempre siempre RG 1.0
la el DA0FS0 0.9892597806068348
obligatoriedad obligatoriedad NCFS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
partidos partido NCMP000 0.9993297587131368
de de SP 0.9999614754213187
llevar llevar VMN0000 1.0
un uno DI0MS0 0.9969803144161175
candidato candidato NCMS000 1.0
único único AQ0MS00 1.0
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
intendencias intendencia NCFP000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
misma mismo AQ0FS00 0.8168402777777777
manera manera NCFS000 1.0
que que PR0CN00 0.5501392534733338
nos nos PP1CP00 0.8102583879676051
pusimos poner VMIS1P0 1.0
de de SP 0.9999614754213187
acuerdo acuerdo NCMS000 0.9993112947658402
para para SP 0.9998335884976369
la el DA0FS0 0.9892597806068348
Presidencia presidencia NP00000 1.0
" " Fe 1.0
, , Fc 1.0
señaló señalar VMIS3S0 1.0
. . Fp 1.0
Consultado consultar VMP00SM 1.0
sobre sobre SP 0.9978039215686275
si si CS 0.9998273480662982
las el DA0FP0 0.9881835086975967
propuestas propuesta NCFP000 0.9635761589403974
hablan hablar VMIP3P0 1.0
sido ser VSP00SM 1.0
consultadas consultar VMP00PF 1.0
con con SP 1.0
el el DA0MS0 1.0
presidente presidente NCMS000 1.0
Julio [??:??/7/??:??.??:??] W 1.0
María_Sanguinetti maría_sanguinetti NP00000 1.0
, , Fc 1.0
indicó indicar VMIS3S0 1.0
que que CS 0.5501392534733338
" " Fe 1.0
no_sólo no_sólo CC 1.0
tuvimos tener VMIS1P0 1.0
contactos contacto NCMP000 1.0
con con SP 1.0
el el DA0MS0 1.0
doctor doctor NCMS000 1.0
Sanguinetti sanguinetti NP00000 1.0
, , Fc 1.0
sino sino CC 0.9991539763113366
también también RG 1.0
con con SP 1.0
el el DA0MS0 1.0
senador senador NCMS000 1.0
Michelini michelini NP00000 1.0
durante durante SP 1.0
todo todo DI0MS0 0.6662003357582541
el el DA0MS0 1.0
día día NCMS000 1.0
. . Fp 1.0
Podemos poder VMIP1P0 0.9946380697050939
decir decir VMN0000 0.9985754985754984
que que CS 0.5501392534733338
no no RN 0.9992965295457591
hubo haber VMIS3S0 0.9766949152542372
una uno DI0FS0 0.9519732400417357
sola solo AQ0FS00 1.0
, , Fc 1.0
sino sino CC 0.9991539763113366
varias varios DI0FP0 0.9663093415007658
con con SP 1.0
el el DA0MS0 1.0
Presidente_de_la_República presidente_de_la_república NP00000 1.0
, , Fc 1.0
en en SP 1.0
este este DD0MS0 0.9492011470708727
caso caso NCMS000 0.9994450610432852
en en SP 1.0
su su DP3CSN 1.0
condición condición NCFS000 1.0
de de SP 0.9999614754213187
jefe jefe NCCS000 1.0
de de SP 1.0
el el DA0MS0 1.0
Partido_Colorado partido_colorado NP00000 1.0
, , Fc 1.0
más más RG 0.9999299817952667
que que CS 0.5501392534733338
de de SP 0.9999614754213187
Presidente presidente NP00000 1.0
. . Fp 1.0
