OPINIÓN_Y_ANÁLISIS opinión_y_análisis NP00000 1.0
proceso proceso NCMS000 0.9991007194244603
de de SP 0.9999614754213187
fuerte fuerte AQ0CS00 0.9699863574351978
aumento aumento NCMS000 0.9981884057971014
de de SP 1.0
el el DA0MS0 1.0
endeudamiento endeudamiento NCMS000 1.0
en en SP 1.0
moneda moneda NCFS000 0.9944903581267219
extranjera extranjero AQ0FS00 0.8225806451612903
. . Fp 1.0
. . Fp 1.0
Es ser VSIP3S0 1.0
por por SP 1.0
ello ello PD00S00 1.0
que que CS 0.5501392534733338
si si CS 0.9998273480662982
bien bien RG 0.8760880696364567
en en SP 1.0
los el DA0MP0 0.9927281155389451
próximos próximo AQ0MP00 1.0
seis 6 Z 1.0
meses mes NCMP000 0.9994356659142213
muy muy RG 1.0
probablemente probablemente RG 1.0
la el DA0FS0 0.9892597806068348
tasa tasa NCFS000 0.9936102236421726
de de SP 0.9999614754213187
inflación inflación NCFS000 1.0
debería deber VMIC3S0 0.6388888888893061
reducirse reducir VMN0000 1.0
en en SP 1.0
términos término NCMP000 1.0
marginales marginal AQ0CP00 0.9953333333333332
, , Fc 1.0
y y CC 0.9999892786688395
a_fines_de a_fines_de SP 1.0
marzo [??:??/3/??:??.??:??] W 1.0
de de SP 1.0
el el DA0MS0 1.0
año año NCMS000 1.0
próximo próximo AQ0MS00 1.0
la el DA0FS0 0.9892597806068348
inflación inflación NCFS000 1.0
en en SP 1.0
períodos período NCMP000 1.0
de de SP 0.9999614754213187
doce 12 Z 1.0
meses mes NCMP000 0.9994356659142213
podría poder VMIC3S0 0.6438775520491452
ubicarse ubicar VMN0000 1.0
en en SP 1.0
23_% 23/100 Zp 1.0
a a SP 0.9987754021314622
24_% 24/100 Zp 1.0
, , Fc 1.0
avanzar avanzar VMN0000 1.0
a_partir_de a_partir_de SP 1.0
dichos decir VMP00PM 0.976190476190476
niveles nivel NCMP000 0.9878048780487805
sin sin SP 1.0
una uno DI0FS0 0.9519732400417357
mejora mejora NCFS000 0.9408866995073892
sustancial sustancial AQ0CS00 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
situación situación NCFS000 1.0
fiscal fiscal AQ0CS00 0.5614754098360656
resultará resultar VMIF3S0 1.0
muy muy RG 1.0
difícil difícil AQ0CS00 1.0
. . Fp 1.0
. . Fp 1.0
En en SP 1.0
última último AO0FS00 1.0
instancia instancia NCFS000 1.0
, , Fc 1.0
la el DA0FS0 0.9892597806068348
evolución evolución NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
situación situación NCFS000 1.0
fiscal fiscal AQ0CS00 0.5614754098360656
determinará determinar VMIF3S0 1.0
si si CS 0.9998273480662982
lo el DA00S0 0.6651648430236716
que que PR0CN00 0.5501392534733338
ha haber VAIP3S0 0.9998889074043215
ocurrido ocurrir VMP00SM 1.0
en en SP 1.0
el el DA0MS0 1.0
mes mes NCMS000 1.0
de de SP 0.9999614754213187
setiembre setiembre NCMS000 1.0
con con SP 1.0
la el DA0FS0 0.9892597806068348
inflación inflación NCFS000 1.0
es ser VSIP3S0 1.0
sólo sólo RG 1.0
una uno DI0FS0 0.9519732400417357
pausa pausa NCFS000 0.8746259393550198
, , Fc 1.0
o o CC 0.9998636115657392
si si CS 0.9998273480662982
los el DA0MP0 0.9927281155389451
actuales actual AQ0CP00 1.0
niveles nivel NCMP000 0.9878048780487805
de de SP 0.9999614754213187
inflación inflación NCFS000 1.0
son ser VSIP3P0 0.9951967063129004
los el DA0MP0 0.9927281155389451
más más RG 0.9999299817952667
bajos bajo AQ0MP00 0.9017857142857143
que que PR0CN00 0.5501392534733338
habremos haber VAIF1P0 0.536587982832618
visto ver VMP00SM 0.9984177215189873
durante durante SP 1.0
un uno DI0MS0 0.9969803144161175
buen bueno AQ0MS00 1.0
tiempo tiempo NCMS000 1.0
. . Fp 1.0
. . Fp 1.0
