EDITORIAL editorial NCCS000 0.7423312883435582
no no RN 0.9992965295457591
es ser VSIP3S0 1.0
otro otro PI0MS00 0.6585014409221902
que que PR0CN00 0.5501392534733338
Wilson_Ferreira wilson_ferreira NP00000 1.0
por_supuesto por_supuesto RG 1.0
, , Fc 1.0
dijo decir VMIS3S0 1.0
para para SP 0.9998335884976369
siempre siempre RG 1.0
, , Fc 1.0
refiriéndose referir VMG0000 1.0
a a SP 0.9987754021314622
Batlle batlle NP00000 1.0
y y CC 0.9999892786688395
Ordóñez ordóñez NP00000 1.0
: : Fd 1.0
" " Fe 1.0
... ... Fs 1.0
respeto respeto NCMS000 0.9166666666666666
a a SP 0.9987754021314622
su su DP3CSN 1.0
persona persona NCFS000 0.9966832504145937
, , Fc 1.0
pero pero CC 0.9999015941743751
políticamente políticamente RG 1.0
, , Fc 1.0
es ser VSIP3S0 1.0
el el DA0MS0 1.0
peor peor AQ0CS00 0.8801169590643274
, , Fc 1.0
el el DA0MS0 1.0
más más RG 0.9999299817952667
grande grande AQ0CS00 0.9961832061068703
e y CC 0.987993803253292
irreconciliable irreconciliable AQ0CS00 1.0
enemigo enemigo NCMS000 0.6644736842105263
que que PR0CN00 0.5501392534733338
jamás jamás RG 1.0
haya haber VASP1S0 0.4936986301369863
tenido tener VMP00SM 1.0
el el DA0MS0 1.0
Partido_Nacional partido_nacional NP00000 1.0
" " Fe 1.0
. . Fp 1.0
. . Fp 1.0
Abrigamos abrigar VMIP1P0 0.6499999999813747
la el DA0FS0 0.9892597806068348
esperanza esperanza NCFS000 0.9901477832512315
que que PR0CN00 0.5501392534733338
la el DA0FS0 0.9892597806068348
dirigencia dirigencia NCFS000 1.0
nacionalista nacionalista AQ0CS00 0.7370689655172414
, , Fc 1.0
como_mínimo como_mínimo RG 1.0
, , Fc 1.0
deje dejar VMM03S0 0.39610389610389607
en en SP 1.0
libertad libertad NCFS000 0.9981884057971014
de de SP 0.9999614754213187
acción acción NCFS000 1.0
a a SP 1.0
el el DA0MS0 1.0
electorado electorado NCMS000 1.0
, , Fc 1.0
así así RG 0.9994089834515367
los el DA0MP0 0.9927281155389451
nacionalistas nacionalista NCCP000 0.6063829787234043
podrán poder VMIF3P0 1.0
resolver resolver VMN0000 1.0
en en SP 1.0
paz paz NCFS000 1.0
, , Fc 1.0
con con SP 1.0
su su DP3CSN 1.0
conciencia conciencia NCFS000 0.9896373056994819
, , Fc 1.0
y y CC 0.9999892786688395
libres libre AQ0CP00 0.9823008849557521
de de SP 0.9999614754213187
presiones presión NCFP000 0.9910714285714286
; ; Fx 1.0
en_cuanto_a en_cuanto_a SP 1.0
los el DA0MP0 0.9927281155389451
blancos blanco NCMP000 0.5
, , Fc 1.0
no no RN 0.9992965295457591
tenemos tener VMIP1P0 1.0
problema problema NCMS000 1.0
alguno alguno PI0MS00 0.706611570247934
en en SP 1.0
este este DD0MS0 0.9492011470708727
asunto asunto NCMS000 1.0
, , Fc 1.0
pues pues CS 0.9990494296577946
no no RN 0.9992965295457591
nos nos PP1CP00 0.8102583879676051
manda mandar VMIP3S0 0.8515705282110453
nadie nadie PI0CS00 1.0
. . Fp 1.0
. . Fp 1.0
