SOCIEDAD sociedad NP00000 0.5271202373762571
poco poco PI0MS00 0.6631234668847097
más más RG 0.9999299817952667
desarrollado desarrollar VMP00SM 0.9918032786885246
que que CS 0.5501392534733338
una uno DI0FS0 0.9519732400417357
rata rata NCFS000 1.0
común común AQ0CS00 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
rata rata NCFS000 1.0
tiene tener VMIP3S0 1.0
208_milímetros_cúbicos VL_mm3:208 Zu 1.0
de de SP 0.9999614754213187
corteza corteza NCFS000 1.0
cerebral cerebral AQ0CS00 0.9891304347826088
, , Fc 1.0
mientras_que mientras_que CS 1.0
el el DA0MS0 1.0
cobayo cobayo NCMS000 0.5266891100861735
tiene tener VMIP3S0 1.0
286 286 Z 1.0
( ( Fpa 1.0
el el DA0MS0 1.0
hombre hombre NCMS000 0.9901079136690647
posee poseer VMIP3S0 0.9455445544554456
131.933 131933 Z 1.0
) ) Fpt 1.0
. . Fp 1.0
. . Fp 1.0
" " Fe 1.0
Hemos haber VAIP1P0 0.9962686567164177
estudiado estudiar VMP00SM 1.0
-- -- Fg 1.0
informó informar VMIS3S0 1.0
Velluti velluti NP00000 1.0
-- -- Fg 1.0
la el DA0FS0 0.9892597806068348
relación relación NCFS000 1.0
que que PR0CN00 0.5501392534733338
hay haber VMIP3S0 1.0
entre entre SP 0.9803409403354414
un uno DI0MS0 0.9969803144161175
ritmo ritmo NCMS000 0.994186046511628
celular celular AQ0CS00 1.0
particular particular AQ0CS00 0.8278688524590164
durante durante SP 1.0
el el DA0MS0 1.0
sueño sueño NCMS000 0.9952830188679246
y y CC 0.9999892786688395
la el DA0FS0 0.9892597806068348
frecuencia frecuencia NCFS000 1.0
cardíaca cardíaco AQ0FS00 0.3588990367060565
. . Fp 1.0
También también RG 1.0
hemos haber VAIP1P0 0.9975093399750934
estudiado estudiar VMP00SM 1.0
el el DA0MS0 1.0
tema tema NCMS000 0.9930875576036867
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
audición audición NCFS000 1.0
. . Fp 1.0
Demostramos demostrar VMIP1P0 0.6499999999944092
que que CS 0.5501392534733338
, , Fc 1.0
de de SP 0.9999614754213187
nuestro nuestro DP1MSP 0.9570637119113572
muestreo muestreo NCMS000 1.0
, , Fc 1.0
el el DA0MS0 1.0
cincuenta 50 Z 1.0
por por SP 1.0
ciento 100 Z 0.6990813648293964
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
neuronas neurona NCFP000 1.0
auditivas auditivo AQ0FP00 1.0
de de SP 1.0
el el DA0MS0 1.0
cobayo cobayo NCMS000 0.5266891100861735
siguen seguir VMIP3P0 1.0
respondiendo responder VMG0000 1.0
igual igual RG 0.5924932975871314
durante durante SP 1.0
el el DA0MS0 1.0
sueño sueño NCMS000 0.9952830188679246
. . Fp 1.0
El el DA0MS0 1.0
otro otro DI0MS0 0.6585014409221902
cincuenta 50 Z 1.0
por por SP 1.0
ciento 100 Z 0.6990813648293964
no no RN 0.9992965295457591
. . Fp 1.0
Esto este PD00S00 1.0
podría poder VMIC3S0 0.6438775520491452
significar significar VMN0000 1.0
que que CS 0.5501392534733338
la el DA0FS0 0.9892597806068348
mitad mitad NCFS000 1.0
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
neuronas neurona NCFP000 1.0
siguen seguir VMIP3P0 1.0
monitorizando monitorizar VMG0000 1.0
el el DA0MS0 1.0
ambiente ambiente NCMS000 0.9783783783783785
y y CC 0.9999892786688395
que que CS 0.5501392534733338
la el DA0FS0 0.9892597806068348
otra otro PI0FS00 0.7408930669800236
estaría estar VMIC1S0 0.4955357142857143
destinada destinar VMP00SF 1.0
a a SP 0.9987754021314622
otras otro DI0FP0 0.8654080389768575
labores labor NCFP000 0.9807692307692306
, , Fc 1.0
que que PR0CN00 0.5501392534733338
no no RN 0.9992965295457591
sabemos saber VMIP1P0 1.0
bien bien RG 0.8760880696364567
cuáles cuál PT0CP00 0.9444444444444443
son ser VSIP3P0 0.9951967063129004
" " Fe 1.0
. . Fp 1.0
. . Fp 1.0
Asimismo asimismo RG 1.0
, , Fc 1.0
los el DA0MP0 0.9927281155389451
investigadores investigador NCMP000 0.9918032786885246
han haber VAIP3P0 0.999844768705371
estudiado estudiar VMP00SM 1.0
también también RG 1.0
qué qué PT00000 0.7125134843581445
es ser VSIP3S0 1.0
lo el DA00S0 0.6651648430236716
que que PR0CN00 0.5501392534733338
sucede suceder VMIP3S0 0.9929577464788732
cuando cuando CS 0.862979855568225
a a SP 1.0
el el DA0MS0 1.0
animal animal NCMS000 0.8658536585365854
se se P00CN00 0.494508864850837
le le PP3CSD0 1.0
quitan quitar VMIP3P0 1.0
las el DA0FP0 0.9881835086975967
cócleas cóclea NCFP000 1.0
, , Fc 1.0
es ser VSIP3S0 1.0
decir decir VMN0000 0.9985754985754984
, , Fc 1.0
los el DA0MP0 0.9927281155389451
" " Fe 1.0
receptores receptor NCMP000 0.5637061346414965
" " Fe 1.0
auditivos auditivo AQ0MP00 0.6411852487329924
. . Fp 1.0
A a SP 1.0
el el DA0MS0 1.0
quedar quedar VMN0000 1.0
el el DA0MS0 1.0
coballo coballo NCMS000 0.8889404478548291
sordo sordo AQ0MS00 0.6612645968481357
, , Fc 1.0
su su DP3CSN 1.0
sueño sueño NCMS000 0.9952830188679246
aumenta aumentar VMIP3S0 0.9891304347826088
. . Fp 1.0
. . Fp 1.0
Sueño sueño NCMS000 0.9906103286384977
y y CC 0.9999892786688395
ensueño ensueño NCMS000 0.9897264843228808
. . Fp 1.0
En en SP 1.0
castellano castellano NCMS000 0.986111111111111
se se P00CN00 0.494508864850837
suele soler VMIP3S0 0.9836956521739132
llamar llamar VMN0000 1.0
popularmente popularmente RG 1.0
" " Fe 1.0
sueño sueño NCMS000 0.9952830188679246
" " Fe 1.0
tanto tanto RG 0.8061433447098976
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
actividad actividad NCFS000 1.0
de de SP 0.9999614754213187
dormir dormir VMN0000 1.0
como como CS 0.9671530369867661
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
experiencia experiencia NCFS000 1.0
onírica onírico AQ0FS00 1.0
. . Fp 1.0
Pero pero CC 0.9999015941743751
en en SP 1.0
realidad realidad NCFS000 1.0
, , Fc 1.0
se se P00CN00 0.494508864850837
debe deber VMIP3S0 0.9987121699935607
distinguir distinguir VMN0000 1.0
entre entre SP 0.9803409403354414
" " Fe 1.0
sueño sueño NCMS000 0.9952830188679246
" " Fe 1.0
y y CC 0.9999892786688395
" " Fe 1.0
ensueño ensueño NCMS000 0.9897264843228808
" " Fe 1.0
. . Fp 1.0
Mientras_que mientras_que CS 1.0
el el DA0MS0 1.0
sueño sueño NCMS000 0.9952830188679246
es ser VSIP3S0 1.0
concretamente concretamente RG 1.0
dormir dormir VMN0000 1.0
, , Fc 1.0
el el DA0MS0 1.0
ensueño ensueño NCMS000 0.9897264843228808
es ser VSIP3S0 1.0
el el DA0MS0 1.0
" " Fe 1.0
relato relato NCMS000 0.9901960784313726
" " Fe 1.0
organizado organizar VMP00SM 1.0
en en SP 1.0
imágenes imagen NCFP000 1.0
y y CC 0.9999892786688395
sonidos sonido NCMP000 1.0
con con SP 1.0
" " Fe 1.0
lógica lógica NCFS000 0.5378787878787878
ilógica ilógico AQ0FS00 1.0
" " Fe 1.0
. . Fp 1.0
Un uno DI0MS0 0.9969803144161175
cien 100 Z 1.0
por por SP 1.0
ciento 100 Z 0.6990813648293964
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
ensueños ensueño NCMP000 1.0
se se P00CN00 0.494508864850837
forman formar VMIP3P0 1.0
con con SP 1.0
imágenes imagen NCFP000 1.0
visuales visual AQ0CP00 1.0
y y CC 0.9999892786688395
un uno DI0MS0 0.9969803144161175
setenta 70 Z 1.0
por por SP 1.0
ciento 100 Z 0.6990813648293964
contienen contener VMIP3P0 1.0
además además RG 1.0
información información NCFS000 1.0
auditiva auditivo AQ0FS00 1.0
. . Fp 1.0
. . Fp 1.0
Según según SP 0.7686784397438386
los el DA0MP0 0.9927281155389451
investigadores investigador NCMP000 0.9918032786885246
, , Fc 1.0
los el DA0MP0 0.9927281155389451
ensueños ensueño NCMP000 1.0
ocurren ocurrir VMIP3P0 1.0
regularmente regularmente RG 1.0
durante durante SP 1.0
todo todo DI0MS0 0.6662003357582541
el el DA0MS0 1.0
tiempo tiempo NCMS000 1.0
que que PR0CN00 0.5501392534733338
soñamos soñar VMIP1P0 0.6499889319411121
, , Fc 1.0
pero pero CC 0.9999015941743751
recordamos recordar VMIP1P0 0.6499999999944095
más más RG 0.9999299817952667
fácilmente fácilmente RG 1.0
aquellos aquel DD0MP0 0.593167701863354
que que PR0CN00 0.5501392534733338
tenemos tener VMIP1P0 1.0
poco poco RG 0.6631234668847097
antes_de antes_de SP 1.0
despertar despertar VMN0000 0.8219178054294497
e y CC 0.987993803253292
, , Fc 1.0
increíblemente increíblemente RG 1.0
, , Fc 1.0
a_través_de a_través_de SP 1.0
las el DA0FP0 0.9881835086975967
épocas época NCFP000 1.0
y y CC 0.9999892786688395
las el DA0FP0 0.9881835086975967
culturas cultura NCFP000 1.0
diferentes diferente AQ0CP00 0.5171821305841925
, , Fc 1.0
los el DA0MP0 0.9927281155389451
temas tema NCMP000 0.9950495049504952
suelen soler VMIP3P0 0.9837398373983739
ser ser VSN0000 0.959636517328825
parecidos parecer VMP00PM 0.6120329925939926
. . Fp 1.0
. . Fp 1.0
Velluti velluti NP00000 1.0
y y CC 0.9999892786688395
Pedemonte pedemonte NP00000 1.0
han haber VAIP3P0 0.999844768705371
decidido decidir VMP00SM 1.0
estudiar estudiar VMN0000 1.0
también también RG 1.0
personas persona NCFP000 0.9995854063018242
sordas sordo AQ0FP00 0.5841732671088324
, , Fc 1.0
para para SP 0.9998335884976369
lo el DA00S0 0.6651648430236716
cual cual PR0CS00 0.9307432432432432
desde desde SP 1.0
hace hacer VMIP3S0 1.0
unos uno DI0MP0 0.9599524187153053
años año NCMP000 1.0
han haber VAIP3P0 0.999844768705371
planificado planificar VMP00SM 1.0
la el DA0FS0 0.9892597806068348
creación creación NCFS000 1.0
de de SP 0.9999614754213187
un uno DI0MS0 0.9969803144161175
laboratorio laboratorio NCMS000 1.0
para para SP 0.9998335884976369
seres ser NCMP000 1.0
humanos humano AQ0MP00 0.808641975308642
, , Fc 1.0
que que PR0CN00 0.5501392534733338
está estar VMIP3S0 0.9993980738362762
ya ya RG 0.9997850386930354
a_punto_de a_punto_de SP 1.0
terminarse terminar VMN0000 1.0
. . Fp 1.0
El el DA0MS0 1.0
laboratorio laboratorio NCMS000 1.0
consiste consistir VMIP3S0 0.993421052631579
en en SP 1.0
cuatro 4 Z 1.0
ambientes ambiente NCMP000 0.6809301484129302
, , Fc 1.0
dos 2 Z 0.9998684556695606
de de SP 0.9999614754213187
ellos ellos PP3MP00 1.0
para para SP 0.9998335884976369
la el DA0FS0 0.9892597806068348
maquinaria maquinaria NCFS000 1.0
, , Fc 1.0
uno uno PI0MS00 0.9817094618360886
en en SP 1.0
el el DA0MS0 1.0
que que PR0CN00 0.5501392534733338
se se P00CN00 0.494508864850837
fabricará fabricar VMIF3S0 1.0
un uno DI0MS0 0.9969803144161175
verdadero verdadero AQ0MS00 1.0
cuarto cuarto NCMS000 0.6518771331058021
de de SP 0.9999614754213187
hotel hotel NCMS000 1.0
, , Fc 1.0
donde donde PR00000 0.9828265765765767
el el DA0MS0 1.0
voluntario voluntario AQ0MS00 0.976190476190476
dormirá dormir VMIF3S0 1.0
cómodamente cómodamente RG 1.0
, , Fc 1.0
y y CC 0.9999892786688395
otro otro PI0MS00 0.6585014409221902
en en SP 1.0
el el DA0MS0 1.0
que que PR0CN00 0.5501392534733338
habrá haber VMIF3S0 0.9979674796747967
un uno DI0MS0 0.9969803144161175
pequeño pequeño AQ0MS00 0.958984375
baño baño NCMS000 0.9901960784313726
. . Fp 1.0
. . Fp 1.0
El el DA0MS0 1.0
voluntario voluntario AQ0MS00 0.976190476190476
estará estar VMIF3S0 0.9969879518072289
conectado conectar VMP00SM 1.0
a a SP 0.9987754021314622
electrodos electrodo NCMP000 1.0
que que PR0CN00 0.5501392534733338
, , Fc 1.0
por por SP 1.0
un uno DI0MS0 0.9969803144161175
cable cable NCMS000 1.0
, , Fc 1.0
transmitirán transmitir VMIF3P0 1.0
directamente directamente RG 1.0
la el DA0FS0 0.9892597806068348
información información NCFS000 1.0
brindada brindar VMP00SF 1.0
por por SP 1.0
el el DA0MS0 1.0
cerebro cerebro NCMS000 1.0
durante durante SP 1.0
el el DA0MS0 1.0
sueño sueño NCMS000 0.9952830188679246
hasta hasta SP 0.922749391727494
una uno DI0FS0 0.9519732400417357
computadora computador NCFS000 0.6611772661366283
que que PR0CN00 0.5501392534733338
clasificará clasificar VMIF3S0 1.0
y y CC 0.9999892786688395
analizará analizar VMIF3S0 1.0
esa ese DD0FS0 0.9645048203330412
información información NCFS000 1.0
. . Fp 1.0
El el DA0MS0 1.0
voluntario voluntario AQ0MS00 0.976190476190476
podrá poder VMIF3S0 1.0
sentirse sentir VMN0000 1.0
como como CS 0.9671530369867661
en en SP 1.0
su su DP3CSN 1.0
casa casa NCFS000 0.9981532779316713
puesto poner VMP00SM 0.5997506234413965
que que CS 0.5501392534733338
la el DA0FS0 0.9892597806068348
habitación habitación NCFS000 1.0
se se P00CN00 0.494508864850837
acondicionará acondicionar VMIF3S0 1.0
especialmente especialmente RG 1.0
y y CC 0.9999892786688395
el el DA0MS0 1.0
único único AQ0MS00 1.0
vínculo vínculo NCMS000 1.0
con con SP 1.0
los el DA0MP0 0.9927281155389451
investigadores investigador NCMP000 0.9918032786885246
será ser VSIF3S0 1.0
el el DA0MS0 1.0
cable cable NCMS000 1.0
y y CC 0.9999892786688395
un uno DI0MS0 0.9969803144161175
espejo espejo NCMS000 0.9891304347826088
de de SP 0.9999614754213187
un uno DI0MS0 0.9969803144161175
solo solo AQ0MS00 0.7875288683602772
sentido sentido NCMS000 0.9408352668213457
( ( Fpa 1.0
por por SP 1.0
el el DA0MS0 1.0
cual cual PR0CS00 0.9307432432432432
los el DA0MP0 0.9927281155389451
científicos científico NCMP000 0.9166666666666667
observarán observar VMIF3P0 1.0
desde desde SP 1.0
el el DA0MS0 1.0
otro otro DI0MS0 0.6585014409221902
lado lado NCMS000 1.0
) ) Fpt 1.0
. . Fp 1.0
Ya ya RG 0.9997850386930354
varias varios DI0FP0 0.9663093415007658
personas persona NCFP000 0.9995854063018242
han haber VAIP3P0 0.999844768705371
manifestado manifestar VMP00SM 1.0
su su DP3CSN 1.0
deseo deseo NCMS000 0.7923976608187134
de de SP 0.9999614754213187
participar participar VMN0000 1.0
en en SP 1.0
la el DA0FS0 0.9892597806068348
investigación investigación NCFS000 1.0
. . Fp 1.0
. . Fp 1.0
En en SP 1.0
los el DA0MP0 0.9927281155389451
laboratorios laboratorio NCMP000 1.0
trabaja trabajar VMIP3S0 0.993421052631579
un uno DI0MS0 0.9969803144161175
grupo grupo NCMS000 1.0
de de SP 0.9999614754213187
13 13 Z 1.0
personas persona NCFP000 0.9995854063018242
, , Fc 1.0
egresadas egresar VMP00PF 1.0
y y CC 0.9999892786688395
estudiantes estudiante NCCP000 0.9961832061068703
, , Fc 1.0
entre entre SP 0.9803409403354414
los el DA0MP0 0.9927281155389451
cuales cual PR0CP00 1.0
se se P00CN00 0.494508864850837
encuentra encontrar VMIP3S0 0.9761904761904762
Juan_Pablo_Gambini juan_pablo_gambini NP00000 1.0
, , Fc 1.0
dedicado dedicar VMP00SM 1.0
particularmente particularmente RG 1.0
a a SP 1.0
el el DA0MS0 1.0
estudio estudio NCMS000 0.9704301075268816
de de SP 1.0
el el DA0MS0 1.0
área área NCFS000 1.0
visual visual AQ0CS00 1.0
, , Fc 1.0
Lucía_Pérez_Perera lucía_pérez_perera NP00000 1.0
, , Fc 1.0
dedicada dedicar VMP00SF 1.0
a a SP 1.0
el el DA0MS0 1.0
análisis análisis NCMN000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
corteza corteza NCFS000 1.0
auditiva auditivo AQ0FS00 1.0
, , Fc 1.0
y y CC 0.9999892786688395
Atilio_Falconi atilio_falconi NP00000 1.0
y y CC 0.9999892786688395
Alejandra_Inderkun alejandra_inderkun NP00000 1.0
que que PR0CN00 0.5501392534733338
investigan investigar VMIP3P0 1.0
el el DA0MS0 1.0
tálamo tálamo NCMS000 1.0
auditivo auditivo AQ0MS00 0.6136228338015978
. . Fp 1.0
. . Fp 1.0
Velluti velluti NP00000 1.0
participará participar VMIF3S0 1.0
en en SP 1.0
el el DA0MS0 1.0
próximo próximo AQ0MS00 1.0
Congreso_de_la_World_Federation_Sleep_Research_Society congreso_de_la_world_federation_sleep_research_society NP00000 1.0
( ( Fpa 1.0
Federación_Mundial_de_Sociedades_de_Sueño federación_mundial_de_sociedades_de_sueño NP00000 1.0
) ) Fpt 1.0
, , Fc 1.0
que que PR0CN00 0.5501392534733338
es ser VSIP3S0 1.0
integrada integrar VMP00SF 1.0
a a SP 0.9987754021314622
su su DP3CSN 1.0
vez vez NCFS000 1.0
por por SP 1.0
la el DA0FS0 0.9892597806068348
Latin_America_Sleep_Society latin_america_sleep_society NP00000 1.0
( ( Fpa 1.0
Sociedad_Latinoamericana_de_Sueño sociedad_latinoamericana_de_sueño NP00000 1.0
) ) Fpt 1.0
, , Fc 1.0
a a SP 0.9987754021314622
realizarse realizar VMN0000 1.0
desde desde SP 1.0
el el DA0MS0 1.0
5 5 Z 1.0
a a SP 1.0
el el DA0MS0 1.0
9_de_octubre [??:9/10/??:??.??:??] W 1.0
en en SP 1.0
Dresden dresden NP00000 1.0
, , Fc 1.0
Alemania alemania NP00000 1.0
. . Fp 1.0
Asimismo asimismo RG 1.0
, , Fc 1.0
se se P00CN00 0.494508864850837
le le PP3CSD0 1.0
ha haber VAIP3S0 0.9998889074043215
encomendado encomendar VMP00SM 0.6237468445179
la el DA0FS0 0.9892597806068348
tarea tarea NCFS000 1.0
de de SP 0.9999614754213187
organizar organizar VMN0000 1.0
el el DA0MS0 1.0
primer 1 AO0MS00 1.0
congreso congreso NCMS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
federación federación NCFS000 1.0
que que PR0CN00 0.5501392534733338
se se P00CN00 0.494508864850837
realizará realizar VMIF3S0 1.0
en en SP 1.0
el el DA0MS0 1.0
sur sur NCMS000 1.0
. . Fp 1.0
Se se P00CN00 0.494508864850837
llevará_a_cabo llevar_a_cabo VMIF3S0 1.0
en en SP 1.0
el el DA0MS0 1.0
hotel hotel NCMS000 1.0
Conrad_de_Punta_de_el_Este conrad_de_punta_de_el_este NP00000 1.0
de de SP 1.0
el el DA0MS0 1.0
21 21 Z 1.0
a a SP 1.0
el el DA0MS0 1.0
26_de_octubre_del_2001 [??:26/10/2001:??.??:??] W 1.0
. . Fp 1.0
El el DA0MS0 1.0
investigador investigador NCMS000 0.7083333333333333
, , Fc 1.0
desde desde SP 1.0
muy muy RG 1.0
joven joven AQ0CS00 0.5803858520900321
, , Fc 1.0
se se P00CN00 0.494508864850837
interesó interesar VMIS3S0 1.0
por por SP 1.0
el el DA0MS0 1.0
tema tema NCMS000 0.9930875576036867
de de SP 1.0
el el DA0MS0 1.0
sueño sueño NCMS000 0.9952830188679246
, , Fc 1.0
pues pues CS 0.9990494296577946
-- -- Fg 1.0
según según CS 0.7686784397438386
él él PP3MS00 1.0
mismo mismo AQ0MS00 0.8022083533365337
contó contar VMIS3S0 1.0
-- -- Fg 1.0
" " Fe 1.0
sabía saber VMII3S0 0.6499999999994481
que que CS 0.5501392534733338
no no RN 0.9992965295457591
era ser VSII3S0 0.4913165266106443
algo algo RG 0.8544207317073171
mágico mágico AQ0MS00 1.0
ni ni CC 0.8348527349228612
algo algo PI0CS00 0.8544207317073171
que que PR0CN00 0.5501392534733338
estuviera estar VMSI1S0 0.488095238095238
fuera_de fuera_de SP 1.0
nuestro nuestro DP1MSP 0.9570637119113572
cuerpo cuerpo NCMS000 1.0
. . Fp 1.0
Todo todo PI0MS00 0.6662003357582541
está estar VMIP3S0 0.9993980738362762
dentro_de dentro_de SP 1.0
el el DA0MS0 1.0
cerebro cerebro NCMS000 1.0
. . Fp 1.0
Nada nada PI0CS00 0.8930317848410758
está estar VMIP3S0 0.9993980738362762
arriba arriba RG 0.9901477832512315
" " Fe 1.0
. . Fp 1.0
En en SP 1.0
1963 1963 Z 1.0
partió partir VMIS3S0 1.0
a a SP 0.9987754021314622
México méxico NP00000 1.0
donde donde PR00000 0.9828265765765767
se se P00CN00 0.494508864850837
encontró encontrar VMIS3S0 1.0
con con SP 1.0
el el DA0MS0 1.0
investigador investigador NCMS000 0.7083333333333333
Raúl_Hernández_Peón raúl_hernández_peón NP00000 1.0
quien quien PR0CS00 1.0
también también RG 1.0
había haber VAII3S0 0.4998525943396227
realizado realizar VMP00SM 1.0
estudios estudio NCMP000 1.0
sobre sobre SP 0.9978039215686275
ese ese DD0MS0 0.9666940789473685
tema tema NCMS000 0.9930875576036867
. . Fp 1.0
" " Fe 1.0
Desde desde SP 1.0
entonces entonces RG 0.9982030548068284
me me PP1CS00 0.755195599022005
metí meter VMIS1S0 1.0
de de SP 0.9999614754213187
cabeza cabeza NCCS000 1.0
en en SP 1.0
esto este PD00S00 1.0
" " Fe 1.0
, , Fc 1.0
contó contar VMIS3S0 1.0
Velluti velluti NP00000 1.0
. . Fp 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
higiene higiene NCFS000 1.0
de de SP 1.0
el el DA0MS0 1.0
sueño sueño NCMS000 0.9952830188679246
. . Fp 1.0
Existe existir VMIP3S0 0.9979253112033195
mucha mucho DI0FS0 0.9976303317535544
gente gente NCFS000 1.0
que que PR0CN00 0.5501392534733338
sufre sufrir VMIP3S0 0.9945054945054946
de de SP 0.9999614754213187
insomnio insomnio NCMS000 1.0
y y CC 0.9999892786688395
debe deber VMIP3S0 0.9987121699935607
tomar tomar VMN0000 1.0
siempre siempre RG 1.0
pastillas pastilla NCFP000 1.0
para para SP 0.9998335884976369
lograr lograr VMN0000 1.0
dormir dormir VMN0000 1.0
. . Fp 1.0
Muchas mucho PI0FP00 0.8234501347708895
de de SP 0.9999614754213187
ellas ellos PP3FP00 1.0
se se P00CN00 0.494508864850837
habitúan habituar VMIP3P0 1.0
de de SP 0.9999614754213187
tal tal DD0CS0 0.6727642276422764
manera manera NCFS000 1.0
a a SP 0.9987754021314622
ellas ellos PP3FP00 1.0
que que CS 0.5501392534733338
luego luego RG 0.9983388704318936
no no RN 0.9992965295457591
pueden poder VMIP3P0 1.0
dejarlas dejar VMN0000 1.0
. . Fp 1.0
Pero pero CC 0.9999015941743751
, , Fc 1.0
para para SP 0.9998335884976369
Velluti velluti NP00000 1.0
, , Fc 1.0
la el DA0FS0 0.9892597806068348
gran gran AQ0CS00 1.0
mayoría mayoría NCFS000 1.0
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
veces vez NCFP000 1.0
ello ello PD00S00 1.0
se se P00CN00 0.494508864850837
debe deber VMIP3S0 0.9987121699935607
simplemente simplemente RG 1.0
a a SP 0.9987754021314622
que que CS 0.5501392534733338
el el DA0MS0 1.0
paciente paciente NCCS000 0.5
no no RN 0.9992965295457591
sabe saber VMIP3S0 0.9979253112033195
tener tener VMN0000 1.0
una uno DI0FS0 0.9519732400417357
correcta correcto AQ0FS00 1.0
" " Fe 1.0
higiene higiene NCFS000 1.0
de de SP 1.0
el el DA0MS0 1.0
sueño sueño NCMS000 0.9952830188679246
" " Fe 1.0
. . Fp 1.0
. . Fp 1.0
" " Fe 1.0
De de SP 1.0
el el DA0MS0 1.0
sueño sueño NCMS000 0.9952830188679246
sabemos saber VMIP1P0 1.0
muy muy RG 1.0
poco poco RG 0.6631234668847097
-- -- Fg 1.0
agregó agregar VMIS3S0 1.0
el el DA0MS0 1.0
investigador investigador NCMS000 0.7083333333333333
-- -- Fg 1.0
. . Fp 1.0
No no RN 0.9992630556392992
sabemos saber VMIP1P0 1.0
exactamente exactamente RG 1.0
para para SP 0.9998335884976369
qué qué PT00000 0.7125134843581445
dormimos dormir VMIS1P0 0.5000014592584019
. . Fp 1.0
Pero pero CC 0.9999015941743751
sabemos saber VMIP1P0 1.0
que que CS 0.5501392534733338
es ser VSIP3S0 1.0
un uno DI0MS0 0.9969803144161175
estado estado NCMS000 0.647595863822436
imprescindible imprescindible AQ0CS00 1.0
. . Fp 1.0
Una uno DI0FS0 0.9519732400417357
rata rata NCFS000 1.0
que que PR0CN00 0.5501392534733338
se se P00CN00 0.494508864850837
mantiene mantener VMIP3S0 1.0
sin sin SP 1.0
dormir dormir VMN0000 1.0
muere morir VMIP3S0 0.976190476190476
a a SP 0.9987754021314622
los el DA0MP0 0.9927281155389451
15 15 Z 1.0
o o CC 0.9998636115657392
20_días TM_d:20 Zu 1.0
. . Fp 1.0
Las el DA0FP0 0.9881835086975967
personas persona NCFP000 0.9995854063018242
voluntarias voluntario AQ0FP00 0.661288677339349
para para SP 0.9998335884976369
investigaciones investigación NCFP000 1.0
que que PR0CN00 0.5501392534733338
han haber VAIP3P0 0.999844768705371
hecho hacer VMP00SM 0.6382618510158014
privaciones privación NCFP000 1.0
de de SP 0.9999614754213187
sueño sueño NCMS000 0.9952830188679246
adquieren adquirir VMIP3P0 1.0
una uno DI0FS0 0.9519732400417357
serie serie NCFS000 0.9933920704845816
importante importante AQ0CS00 1.0
de de SP 0.9999614754213187
trastornos trastorno NCMP000 1.0
" " Fe 1.0
. . Fp 1.0
. . Fp 1.0
Según según SP 0.7686784397438386
información información NCFS000 1.0
brindada brindar VMP00SF 1.0
a a SP 0.9987754021314622
LA_REPUBLICA la_republica NP00000 1.0
, , Fc 1.0
un uno DI0MS0 0.9969803144161175
recién recién RG 1.0
nacido nacer VMP00SM 0.9938271604938272
puede poder VMIP3S0 0.9996934396076028
dormir dormir VMN0000 1.0
16_horas TM_h:16 Zu 1.0
diarias diario AQ0FP00 1.0
, , Fc 1.0
mientras_que mientras_que CS 1.0
un uno DI0MS0 0.9969803144161175
adulto adulto NCMS000 0.6086882635817465
lo lo PP3MSA0 0.6651648430236716
hará hacer VMIF3S0 1.0
entre entre SP 0.9803409403354414
5 5 Z 1.0
y y CC 0.9999892786688395
10_horas TM_h:10 Zu 1.0
, , Fc 1.0
variando variar VMG0000 1.0
de_acuerdo_con de_acuerdo_con SP 1.0
cada cada DI0CS0 1.0
persona persona NCFS000 0.9966832504145937
. . Fp 1.0
Se se P00CN00 0.494508864850837
han haber VAIP3P0 0.999844768705371
realizado realizar VMP00SM 1.0
experimentos experimento NCMP000 1.0
en en SP 1.0
los el DA0MP0 0.9927281155389451
que que PR0CN00 0.5501392534733338
se se P00CN00 0.494508864850837
priva privar VMIP3S0 0.9892405063288666
de de SP 1.0
el el DA0MS0 1.0
sueño sueño NCMS000 0.9952830188679246
a a SP 0.9987754021314622
voluntarios voluntario NCMP000 0.5386821998481328
a a SP 0.9987754021314622
lo el DA00S0 0.6651648430236716
largo largo AQ0MS00 0.9901315789473685
de de SP 0.9999614754213187
un uno DI0MS0 0.9969803144161175
máximo máximo NCMS000 0.8631756756756757
de de SP 0.9999614754213187
200_horas TM_h:200 Zu 1.0
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
participantes participante NCCP000 0.9838709677419354
en en SP 1.0
estas este DD0FP0 0.9698972099853157
investigaciones investigación NCFP000 1.0
, , Fc 1.0
además_de además_de SP 1.0
el el DA0MS0 1.0
propio propio AQ0MS00 0.9985754985754984
cansancio cansancio NCMS000 1.0
, , Fc 1.0
se se P00CN00 0.494508864850837
