POR_OTRA_PARTE por_otra_parte NP00000 1.0
una uno DI0FS0 0.9519732400417357
comprensión comprensión NCFS000 1.0
de de SP 1.0
el el DA0MS0 1.0
sentido sentido NCMS000 0.9408352668213457
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
existencia existencia NCFS000 1.0
que que PR0CN00 0.5501392534733338
redimen redimir VMIP3P0 1.0
su su DP3CSN 1.0
vida vida NCFS000 1.0
. . Fp 1.0
Por_el_contrario por_el_contrario RG 1.0
afirma afirmar VMIP3S0 0.9004854368932038
que que CS 0.5501392534733338
los el DA0MP0 0.9927281155389451
rasgos rasgo NCMP000 1.0
sádicos sádico AQ0MP00 0.5114147663535198
visibles visible AQ0CP00 1.0
en en SP 1.0
el el DA0MS0 1.0
reparto reparto NCMS000 0.993421052631579
inicial inicial AQ0CS00 0.8385416666666667
se se P00CN00 0.494508864850837
confirman confirmar VMIP3P0 1.0
y y CC 0.9999892786688395
se se P00CN00 0.494508864850837
retoman retomar VMIP3P0 1.0
a a SP 0.9987754021314622
lo el DA00S0 0.6651648430236716
largo largo AQ0MS00 0.9901315789473685
de de SP 0.9999614754213187
todo todo DI0MS0 0.6662003357582541
el el DA0MS0 1.0
texto texto NCMS000 1.0
. . Fp 1.0
. . Fp 1.0
De_acuerdo_con de_acuerdo_con SP 1.0
esto este PD00S00 1.0
discrepa discrepar VMIP3S0 0.989236175529768
radicalmente radicalmente RG 1.0
con con SP 1.0
lo el DA00S0 0.6651648430236716
manifestado manifestar VMP00SM 1.0
por por SP 1.0
Freud freud NP00000 1.0
en en SP 1.0
el el DA0MS0 1.0
texto texto NCMS000 1.0
anteriormente anteriormente RG 1.0
citado citar VMP00SM 1.0
diciendo decir VMG0000 1.0
que que CS 0.5501392534733338
" " Fe 1.0
Freud freud NP00000 1.0
le le PP3CSD0 1.0
hizo hacer VMIS3S0 1.0
poca poco DI0FS0 0.9947916666666667
justicia justicia NCFS000 1.0
tanto tanto RG 0.8061433447098976
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
hijas hijo NCFP000 1.0
de de SP 0.9999614754213187
Lear lear NP00000 1.0
como como CS 0.9671530369867661
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
relaciones relación NCFP000 0.9981549815498155
entre entre SP 0.9803409403354414
éstas este PD0FP00 1.0
y y CC 0.9999892786688395
su su DP3CSN 1.0
padre padre NCMS000 1.0
. . Fp 1.0
( ( Fpa 1.0
... ... Fs 1.0
) ) Fpt 1.0
Freud freud NP00000 1.0
no no RN 0.9992965295457591
concibe concebir VMIP3S0 0.9892405063290597
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
hijas hijo NCFP000 1.0
de de SP 0.9999614754213187
Lear lear NP00000 1.0
sino sino CC 0.9991539763113366
como como CS 0.9671530369867661
abstracciones abstracción NCFP000 1.0
, , Fc 1.0
las lo PP3FPA0 0.9881835086975967
percibe percibir VMIP3S0 0.9807692307692306
en_tanto_que en_tanto_que CS 1.0
representación representación NCFS000 1.0
simbólica simbólico AQ0FS00 1.0
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
Parcas parcas NP00000 1.0
, , Fc 1.0
de de SP 0.9999614754213187
cuyas cuyo PR0FP00 1.0
manos mano NCFP000 1.0
Lear lear NP00000 1.0
no no RN 0.9992965295457591
puede poder VMIP3S0 0.9996934396076028
huir huir VMN0000 1.0
, , Fc 1.0
antes antes RG 1.0
que que CS 0.5501392534733338
como como CS 0.9671530369867661
personajes personaje NCMP000 1.0
dramáticos dramático AQ0MP00 0.6612334061034211
por por SP 1.0
derecho derecho NCMS000 0.8821656050955413
propio propio AQ0MS00 0.9985754985754984
. . Fp 1.0
( ( Fpa 1.0
... ... Fs 1.0
) ) Fpt 1.0
Freud freud NP00000 1.0
pasa pasar VMIP3S0 0.9917582417582418
por por SP 1.0
alto alto AQ0MS00 0.9955849889624725
, , Fc 1.0
lo el DA00S0 0.6651648430236716
que que PR0CN00 0.5501392534733338
a a SP 0.9987754021314622
mi mi DP1CSS 0.9993252361673415
parecer parecer NCMS000 0.8804347826086957
constituye constituir VMIP3S0 0.9938271604938272
una uno DI0FS0 0.9519732400417357
apreciación apreciación NCFS000 1.0
psicoanalítica psicoanalítico AQ0FS00 1.0
fundamental fundamental AQ0CS00 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
obra obra NCFS000 0.9968895800933125
y y CC 0.9999892786688395
de de SP 0.9999614754213187
sus su DP3CPN 0.9999034935340666
temas tema NCMP000 0.9950495049504952
, , Fc 1.0
de de SP 0.9999614754213187
sus su DP3CPN 0.9999034935340666
personajes personaje NCMP000 1.0
principales principal AQ0CP00 0.9982517482517482
y y CC 0.9999892786688395
secundarios secundario AQ0MP00 0.6612161106846506
" " Fe 1.0
. . Fp 1.0
. . Fp 1.0
Hanly hanly NP00000 1.0
insiste insistir VMIP3S0 0.9878048780487805
en en SP 1.0
que que CS 0.5501392534733338
el el DA0MS0 1.0
odio odio NCMS000 0.9807692307692306
y y CC 0.9999892786688395
la el DA0FS0 0.9892597806068348
mentira mentira NCFS000 1.0
de de SP 0.9999614754213187
Goneril goneril NP00000 1.0
y y CC 0.9999892786688395
Regan regan NP00000 1.0
se se P00CN00 0.494508864850837
origina originar VMIP3S0 0.9892405063291135
en en SP 1.0
la el DA0FS0 0.9892597806068348
falla falla NCFS000 0.6789642801443434
de de SP 1.0
el el DA0MS0 1.0
amor amor NCMS000 1.0
paternal paternal AQ0CS00 1.0
que que PR0CN00 0.5501392534733338
declara declarar VMIP3S0 0.8225806451612903
sin_ambages sin_ambages RG 1.0
y y CC 0.9999892786688395
con con SP 1.0
cándida cándido AQ0FS00 0.6353577358319358
brutalidad brutalidad NCFS000 1.0
su su DP3CSN 1.0
preferencia preferencia NCFS000 1.0
por por SP 1.0
Cordelia cordelia NP00000 1.0
: : Fd 1.0
" " Fe 1.0
Era ser VSII3S0 0.4912247946228529
aquella aquel DD0FS0 0.9347826086956521
a a SP 0.9987754021314622
quien quien PR0CS00 1.0
yo yo PP1CSN0 1.0
más más RG 0.9999299817952667
amaba amar VMII3S0 0.6499999971117147
, , Fc 1.0
y y CC 0.9999892786688395
en en SP 1.0
cuyos cuyo PR0MP00 1.0
cuidados cuidado NCMP000 0.6236361948111355
amables amable AQ0CP00 1.0
pensaba pensar VMII3S0 0.6499999999962931
cifrar cifrar VMN0000 1.0
mi mi DP1CSS 0.9993252361673415
tranquilidad tranquilidad NCFS000 1.0
" " Fe 1.0
( ( Fpa 1.0
Acto_I acto_i NP00000 1.0
, , Fc 1.0
escena escena NCFS000 1.0
1 1 Z 1.0
) ) Fpt 1.0
. . Fp 1.0
Cordelia cordelia NP00000 1.0
, , Fc 1.0
con con SP 1.0
su su DP3CSN 1.0
negativa negativa NCFS000 0.5
a a SP 0.9987754021314622
declarar declarar VMN0000 1.0
su su DP3CSN 1.0
amor amor NCMS000 1.0
y y CC 0.9999892786688395
con con SP 1.0
la el DA0FS0 0.9892597806068348
aclaración aclaración NCFS000 1.0
de de SP 0.9999614754213187
que que CS 0.5501392534733338
no no RN 0.9992965295457591
tiene tener VMIP3S0 1.0
para para SP 0.9998335884976369
su su DP3CSN 1.0
padre padre NCMS000 1.0
más más RG 0.9999299817952667
que que CS 0.5501392534733338
la el DA0FS0 0.9892597806068348
mitad mitad NCFS000 1.0
de de SP 1.0
el el DA0MS0 1.0
cariño cariño NCMS000 1.0
toda todo DI0FS0 0.9844674556213018
vez vez NCFS000 1.0
que que PR0CN00 0.5501392534733338
está estar VMIP3S0 0.9993980738362762
a_punto_de a_punto_de SP 1.0
casarse casar VMN0000 1.0
y y CC 0.9999892786688395
, , Fc 1.0
por por SP 1.0
tanto tanto RG 0.8061433447098976
, , Fc 1.0
dar dar VMN0000 1.0
a a SP 0.9987754021314622
su su DP3CSN 1.0
esposo esposo NCMS000 0.9897264843228808
la el DA0FS0 0.9892597806068348
otra otro DI0FS0 0.7408930669800236
mitad mitad NCFS000 1.0
de de SP 0.9999614754213187
su su DP3CSN 1.0
afecto afecto NCMS000 0.9534883720930232
, , Fc 1.0
se se P00CN00 0.494508864850837
libera liberar VMIP3S0 0.9892405057928214
de de SP 1.0
el el DA0MS0 1.0
intento intento NCMS000 0.9093567251461988
de de SP 0.9999614754213187
seducción seducción NCFS000 1.0
edípica edípica AQ0FS00 0.5002057286498144
de de SP 0.9999614754213187
su su DP3CSN 1.0
padre padre NCMS000 1.0
. . Fp 1.0
Extraña extrañar VMIP3S0 0.4666666666666667
a a SP 0.9987754021314622
Hanly hanly NP00000 1.0
que que CS 0.5501392534733338
Freud freud NP00000 1.0
maneje manejar VMSP3S0 0.6348634291314674
como como CS 0.9671530369867661
abstracción abstracción NCFS000 1.0
a a SP 0.9987754021314622
estos este DD0MP0 0.9720087815587267
personajes personaje NCMP000 1.0
que que PR0CN00 0.5501392534733338
revelan revelar VMIP3P0 1.0
la el DA0FS0 0.9892597806068348
rivalidad rivalidad NCFS000 1.0
y y CC 0.9999892786688395
la el DA0FS0 0.9892597806068348
necesidad necesidad NCFS000 1.0
de de SP 0.9999614754213187
desprenderse desprender VMN0000 1.0
de de SP 1.0
el el DA0MS0 1.0
vínculo vínculo NCMS000 1.0
infantil infantil AQ0CS00 1.0
que que PR0CN00 0.5501392534733338
las lo PP3FPA0 0.9881835086975967
une unir VMIP3S0 0.986111111111111
a a SP 1.0
el el DA0MS0 1.0
padre padre NCMS000 1.0
. . Fp 1.0
Admite admitir VMIP3S0 0.9017857142857143
no_obstante no_obstante CC 1.0
que que PR0CN00 0.5501392534733338
en en SP 1.0
1934 1934 Z 1.0
Freud freud NP00000 1.0
revió rever VMIS3S0 1.0
lo el DA00S0 0.6651648430236716
erróneo erróneo AQ0MS00 1.0
de de SP 0.9999614754213187
su su DP3CSN 1.0
lectura lectura NCFS000 1.0
de de SP 0.9999614754213187
1913 1913 Z 1.0
, , Fc 1.0
por_lo_menos por_lo_menos RG 1.0
parcialmente parcialmente RG 1.0
, , Fc 1.0
como como CS 0.9671530369867661
queda quedar VMIP3S0 0.9457547169811321
manifestado manifestar VMP00SM 1.0
en en SP 1.0
una uno DI0FS0 0.9519732400417357
carta carta NCFS000 1.0
dirigida dirigir VMP00SF 1.0
a a SP 0.9987754021314622
Bransson bransson NP00000 1.0
y y CC 0.9999892786688395
citada citar VMP00SF 1.0
por por SP 1.0
Jones jones NP00000 1.0
( ( Fpa 1.0
1957 1957 Z 1.0
) ) Fpt 1.0
. . Fp 1.0
. . Fp 1.0
En en SP 1.0
realidad realidad NCFS000 1.0
, , Fc 1.0
piensa pensar VMIP3S0 0.994186046511628
Hanly hanly NP00000 1.0
, , Fc 1.0
Lear lear NP00000 1.0
lejos_de lejos_de SP 1.0
aceptar aceptar VMN0000 1.0
la el DA0FS0 0.9892597806068348
vejez vejez NCFS000 1.0
, , Fc 1.0
trata tratar VMIP3S0 0.985594237695078
de de SP 0.9999614754213187
refugiarse refugiar VMN0000 1.0
en en SP 1.0
una uno DI0FS0 0.9519732400417357
especie especie NCFS000 1.0
de de SP 0.9999614754213187
inconsciencia inconsciencia NCFS000 1.0
infantil infantil AQ0CS00 1.0
en en SP 1.0
la el DA0FS0 0.9892597806068348
que que PR0CN00 0.5501392534733338
intenta intentar VMIP3S0 0.9960317460317462
conservar conservar VMN0000 1.0
sus su DP3CPN 0.9999034935340666
prerrogativas prerrogativa NCFP000 1.0
( ( Fpa 1.0
su su DP3CSN 1.0
séquito séquito NCMS000 1.0
) ) Fpt 1.0
sin sin SP 1.0
involucrarse involucrar VMN0000 1.0
en en SP 1.0
las el DA0FP0 0.9881835086975967
obligaciones obligación NCFP000 1.0
( ( Fpa 1.0
la el DA0FS0 0.9892597806068348
renuncia renuncia NCFS000 0.8036809815950919
a a SP 0.9987754021314622
los el DA0MP0 0.9927281155389451
asuntos asunto NCMP000 1.0
de de SP 0.9999614754213187
Estado estado NP00000 1.0
) ) Fpt 1.0
. . Fp 1.0
Esto este PD00S00 1.0
lejos_de lejos_de SP 1.0
revelar revelar VMN0000 1.0
una uno DI0FS0 0.9519732400417357
aceptación aceptación NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
muerte muerte NCFS000 1.0
parece parecer VMIP3S0 0.9990019960079839
señalar señalar VMN0000 1.0
una uno DI0FS0 0.9519732400417357
manera manera NCFS000 1.0
de de SP 0.9999614754213187
negarla negar VMN0000 1.0
. . Fp 1.0
Para para SP 0.9998335884976369
Hanly hanly NP00000 1.0
la el DA0FS0 0.9892597806068348
obcecación obcecación NCFS000 1.0
narcisista narcisista AQ0CS00 0.5362851506065003
de de SP 0.9999614754213187
Lear lear NP00000 1.0
es ser VSIP3S0 1.0
la el DA0FS0 0.9892597806068348
fuente fuente NCFS000 1.0
de de SP 0.9999614754213187
su su DP3CSN 1.0
locura locura NCFS000 1.0
, , Fc 1.0
no no RN 0.9992965295457591
su su DP3CSN 1.0
sabiduría sabiduría NCFS000 1.0
, , Fc 1.0
pues pues CS 0.9990494296577946
en en SP 1.0
el el DA0MS0 1.0
desvarío desvarío NCMS000 0.9897108797340273
se se P00CN00 0.494508864850837
evita evitar VMIP3S0 0.9545454545454545
comprender comprender VMN0000 1.0
la el DA0FS0 0.9892597806068348
verdad verdad NCFS000 1.0
que que CS 0.5501392534733338
su su DP3CSN 1.0
exigencia exigencia NCFS000 1.0
desmedida desmedir VMP00SF 1.0
inicial inicial AQ0CS00 0.8385416666666667
ha haber VAIP3S0 0.9998889074043215
desencadenado desencadenar VMP00SM 1.0
. . Fp 1.0
Ni ni CC 0.8348527349228612
siquiera siquiera RG 0.9838709677419354
parece parecer VMIP3S0 0.9990019960079839
tomar tomar VMN0000 1.0
conciencia conciencia NCFS000 0.9896373056994819
de de SP 1.0
el el DA0MS0 1.0
sacrificio sacrificio NCMS000 1.0
a a SP 1.0
el el DA0MS0 1.0
que que PR0CN00 0.5501392534733338
somete someter VMIP3S0 0.9892016423097936
a a SP 0.9987754021314622
Cordelia cordelia NP00000 1.0
, , Fc 1.0
una uno DI0FS0 0.9519732400417357
mujer mujer NCFS000 0.9987046632124351
joven joven AQ0CS00 0.5803858520900321
, , Fc 1.0
casada casar VMP00SF 0.6237438555248642
con con SP 1.0
un uno DI0MS0 0.9969803144161175
hombre hombre NCMS000 0.9901079136690647
que que PR0CN00 0.5501392534733338
la lo PP3FSA0 0.9892597806068348
ama amar VMIP3S0 0.5483870967741935
tanto tanto RG 0.8061433447098976
que que CS 0.5501392534733338
la lo PP3FSA0 0.9892597806068348
ha haber VAIP3S0 0.9998889074043215
elegido elegir VMP00SM 0.9563492063492064
sin sin SP 1.0
dote dote NCFS000 0.6262832190933766
, , Fc 1.0
sólo sólo RG 1.0
seducido seducir VMP00SM 1.0
por por SP 1.0
la el DA0FS0 0.9892597806068348
belleza belleza NCFS000 1.0
y y CC 0.9999892786688395
firmeza firmeza NCFS000 1.0
de de SP 0.9999614754213187
su su DP3CSN 1.0
carácter carácter NCMS000 1.0
. . Fp 1.0
. . Fp 1.0
Ella él PP3FS00 1.0
se se P00CN00 0.494508864850837
ve ver VMIP3S0 0.9917582417582418
arrastrada arrastrar VMP00SF 1.0
por por SP 1.0
su su DP3CSN 1.0
padre padre NCMS000 1.0
a a SP 0.9987754021314622
su su DP3CSN 1.0
ruina ruina NCFS000 1.0
y y CC 0.9999892786688395
éste este PD0MS00 1.0
, , Fc 1.0
con con SP 1.0
total total AQ0CS00 0.5946969696969697
egoísmo egoísmo NCMS000 1.0
se se P00CN00 0.494508864850837
conforma conformar VMIP3S0 0.946383736647557
con con SP 1.0
tenerla tener VMN0000 1.0
devuelta devolver VMP00SF 1.0
y y CC 0.9999892786688395
planea planear VMIP3S0 0.9892405063291139
el el DA0MS0 1.0
siguiente siguiente AQ0CS00 1.0
futuro futuro NCMS000 0.8530844155844155
para para SP 0.9998335884976369
ambos ambos PI0MP00 0.5262605042016807
: : Fd 1.0
" " Fe 1.0
Volvamos volver VMM01P0 0.9419636363621685
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
prisión prisión NCFS000 1.0
. . Fp 1.0
Solos solo AQ0MP00 0.7209302325581396
cantaremos cantar VMIF1P0 1.0
como como CS 0.9671530369867661
aves ave NCFP000 1.0
cautivas cautivo AQ0FP00 0.5554759479585084
. . Fp 1.0
Cuando cuando CS 0.862979855568225
me me PP1CS00 0.755195599022005
pidas pedir VMSP2S0 1.0
la el DA0FS0 0.9892597806068348
bendición bendición NCFS000 1.0
caeré caer VMIF1S0 1.0
de de SP 0.9999614754213187
rodillas rodilla NCFP000 1.0
e y CC 0.987993803253292
imploraré implorar VMIF1S0 1.0
tu tu DP2CSS 1.0
perdón perdón NCMS000 1.0
, , Fc 1.0
y y CC 0.9999892786688395
viviremos vivir VMIF1P0 1.0
entre entre SP 0.9803409403354414
rezos rezo NCMP000 1.0
y y CC 0.9999892786688395
canciones canción NCFP000 1.0
y y CC 0.9999892786688395
fábulas fábula NCFP000 1.0
antiguas antiguo AQ0FP00 0.9822335025380711
y y CC 0.9999892786688395
reiremos reír VMIF1P0 1.0
a a SP 1.0
el el DA0MS0 1.0
ver ver VMN0000 0.9988123515439429
las el DA0FP0 0.9881835086975967
doradas dorada NCFP000 0.6361375650211158
mariposas mariposa NCFP000 1.0
y y CC 0.9999892786688395
oiremos oír VMIF1P0 1.0
a a SP 0.9987754021314622
los el DA0MP0 0.9927281155389451
pícaros pícaro NCMP000 0.6546041490642021
que que PR0CN00 0.5501392534733338
nos nos PP1CP00 0.8102583879676051
traigan traer VMSP3P0 0.9419636363636132
noticias noticia NCFP000 0.9947916666666667
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
corte corte NCCS000 0.971153846153846
" " Fe 1.0
( ( Fpa 1.0
Acto_V acto_v NP00000 1.0
, , Fc 1.0
escena escena NCFS000 1.0
3 3 Z 1.0
) ) Fpt 1.0
. . Fp 1.0
Todo todo DI0MS0 0.6662003357582541
un uno DI0MS0 0.9969803144161175
programa programa NCMS000 0.9978791092258749
de de SP 0.9999614754213187
vida vida NCFS000 1.0
para para SP 0.9998335884976369
la el DA0FS0 0.9892597806068348
joven joven NCCS000 0.5803858520900321
Cordelia cordelia NP00000 1.0
. . Fp 1.0
. . Fp 1.0
Gloucester gloucester NP00000 1.0
ciego ciego AQ0MS00 0.9682539682539683
puede poder VMIP3S0 0.9996934396076028
sin sin SP 1.0
embargo embargo NCMS000 0.9952830188679246
reconocer reconocer VMN0000 1.0
a a SP 0.9987754021314622
Edgardo edgardo NP00000 1.0
como como CS 0.9671530369867661
el el DA0MS0 1.0
hijo hijo NCMS000 1.0
fiel fiel AQ0CS00 0.8804347826086957
y y CC 0.9999892786688395
renegar renegar VMN0000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
traición traición NCFS000 1.0
de de SP 0.9999614754213187
Edmundo edmundo NP00000 1.0
. . Fp 1.0
Lear lear NP00000 1.0
no no RN 0.9992965295457591
. . Fp 1.0
Su su DP3CSN 1.0
personaje personaje NCMS000 1.0
revelador revelador AQ0MS00 0.5227405274701149
, , Fc 1.0
el el DA0MS0 1.0
" " Fe 1.0
loco loco AQ0MS00 0.7083333333333333
" " Fe 1.0
, , Fc 1.0
se se P00CN00 0.494508864850837
cansa cansar VMIP3S0 0.9892405056916935
de de SP 0.9999614754213187
decirle decir VMN0000 1.0
que que CS 0.5501392534733338
ha haber VAIP3S0 0.9998889074043215
transformado transformar VMP00SM 1.0
a a SP 0.9987754021314622
sus su DP3CPN 0.9999034935340666
hijas hijo NCFP000 1.0
en en SP 1.0
sus su DP3CPN 0.9999034935340666
madres madre NCFP000 1.0
, , Fc 1.0
que que CS 0.5501392534733338
el el DA0MS0 1.0
único único AQ0MS00 1.0
título título NCMS000 1.0
que que PR0CN00 0.5501392534733338
conserva conservar VMIP3S0 0.9622641509433962
es ser VSIP3S0 1.0
el el DA0MS0 1.0
que que PR0CN00 0.5501392534733338
trae traer VMIP3S0 0.9807692307692306
de de SP 0.9999614754213187
nacimiento nacimiento NCMS000 1.0
: : Fd 1.0
el el DA0MS0 1.0
de de SP 0.9999614754213187
loco loco NCMS000 0.7083333333333333
, , Fc 1.0
que que PR0CN00 0.5501392534733338
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
nada nada PI0CS00 0.8935779816513761
sólo sólo RG 1.0
puede poder VMIP3S0 0.9996934396076028
sacarse sacar VMN0000 1.0
nada nada PI0CS00 0.8935779816513761
. . Fp 1.0
Lear lear NP00000 1.0
no no RN 0.9992965295457591
escucha escuchar VMIP3S0 0.9534883720930232
perdido perder VMP00SM 0.99800796812749
en en SP 1.0
el el DA0MS0 1.0
abismo abismo NCMS000 0.9807692307692306
de de SP 0.9999614754213187
su su DP3CSN 1.0
narcisismo narcisismo NCMS000 1.0
. . Fp 1.0
. . Fp 1.0
Kurosawa kurosawa NP00000 1.0
habla hablar VMIP3S0 0.9194139194139195
de de SP 1.0
el el DA0MS0 1.0
caos caos NCMN000 1.0
. . Fp 1.0
Una uno PI0FS00 0.9519732400417357
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
más más RG 0.9999299817952667
célebres célebre AQ0CP00 1.0
versiones versión NCFP000 0.986111111111111
de de SP 0.9999614754213187
" " Fe 1.0
El el DA0MS0 1.0
rey rey NCMS000 1.0
Lear lear NP00000 1.0
" " Fe 1.0
es ser VSIP3S0 1.0
la el DA0FS0 0.9892597806068348
adaptación adaptación NCFS000 1.0
de de SP 0.9999614754213187
Akira_Kurosawa akira_kurosawa NP00000 1.0
de de SP 0.9999614754213187
1985 1985 Z 1.0
, , Fc 1.0
llamada llamar VMP00SF 0.5198412698412699
" " Fe 1.0
Ran ran NP00000 1.0
" " Fe 1.0
que que PR0CN00 0.5501392534733338
significativamente significativamente RG 1.0
quiere querer VMIP3S0 0.9990583804143125
decir decir VMN0000 0.9985754985754984
" " Fe 1.0
Caos caos NCMN000 0.6689841660633541
" " Fe 1.0
. . Fp 1.0
En en SP 1.0
efecto efecto NCMS000 1.0
Kurosawa kurosawa NP00000 1.0
aleja alejar VMIP3S0 0.9892405063281355
su su DP3CSN 1.0
óptica óptica NCFS000 0.5266409074822798
de de SP 0.9999614754213187
interpretación interpretación NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
obra obra NCFS000 0.9968895800933125
de de SP 1.0
el el DA0MS0 1.0
ámbito ámbito NCMS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
tragedia tragedia NCFS000 1.0
familiar familiar AQ0CS00 0.9950495049504952
y y CC 0.9999892786688395
la el DA0FS0 0.9892597806068348
aproxima aproximar VMIP3S0 0.9892405063291139
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
tragedia tragedia NCFS000 1.0
social social AQ0CS00 0.9987834549878345
, , Fc 1.0
de de SP 0.9999614754213187
ahí ahí RG 1.0
la el DA0FS0 0.9892597806068348
preferencia preferencia NCFS000 1.0
que que PR0CN00 0.5501392534733338
concede conceder VMIP3S0 0.8892405063710491
fílmicamente fílmicamente RG 1.0
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
escenas escena NCFP000 1.0
de de SP 0.9999614754213187
batallas batalla NCFP000 0.9878048780487805
que que PR0CN00 0.5501392534733338
alcanzan alcanzar VMIP3P0 1.0
cumbres cumbre NCFP000 1.0
de de SP 0.9999614754213187
acción acción NCFS000 1.0
y y CC 0.9999892786688395
prodigios prodigio NCMP000 1.0
de de SP 0.9999614754213187
manejo manejo NCMS000 0.9807692307692306
de de SP 0.9999614754213187
cámaras cámara NCFP000 1.0
. . Fp 1.0
. . Fp 1.0
Como como CS 0.9671530369867661
en en SP 1.0
otras otro DI0FP0 0.8654080389768575
películas película NCFP000 1.0
de de SP 0.9999614754213187
su su DP3CSN 1.0
producción producción NCFS000 1.0
el el DA0MS0 1.0
cineasta cineasta NCCS000 1.0
japonés japonés AQ0MS00 0.8053435114503817
aprovecha aprovechar VMIP3S0 0.9892405063291139
para para SP 0.9998335884976369
reflexionar reflexionar VMN0000 1.0
sobre sobre SP 0.9978039215686275
el el DA0MS0 1.0
tema tema NCMS000 0.9930875576036867
de de SP 1.0
el el DA0MS0 1.0
poder poder NCMS000 0.6065246338215713
y y CC 0.9999892786688395
sus su DP3CPN 0.9999034935340666
monstruosas monstruoso AQ0FP00 1.0
consecuencias consecuencia NCFP000 1.0
sobre sobre SP 0.9978039215686275
la el DA0FS0 0.9892597806068348
humanidad humanidad NCFS000 1.0
. . Fp 1.0
Para para SP 0.9998335884976369
ello ello PD00S00 1.0
transforma transformar VMIP3S0 0.9539464029907554
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
tres 3 Z 1.0
hijas hijo NCFP000 1.0
de de SP 0.9999614754213187
Lear lear NP00000 1.0
en en SP 1.0
los el DA0MP0 0.9927281155389451
tres 3 Z 1.0
hijos hijo NCMP000 1.0
de de SP 1.0
el el DA0MS0 1.0
señor señor NCMS000 0.9579349904397706
feudal feudal AQ0CS00 1.0
Hidetora hidetora NP00000 1.0
y y CC 0.9999892786688395
a a SP 0.9987754021314622
los el DA0MP0 0.9927281155389451
dos 2 Z 0.9998684556695606
yernos yerno NCMP000 1.0
en en SP 1.0
nueras nuera NCFP000 1.0
, , Fc 1.0
una uno PI0FS00 0.9519732400417357
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
cuales cual PR0CP00 1.0
, , Fc 1.0
la el DA0FS0 0.9892597806068348
sanguinaria sanguinario AQ0FS00 1.0
Caede caede NP00000 1.0
encarna encarnar VMIP3S0 0.9891304347826088
ordalías ordalía NCFP000 1.0
de de SP 0.9999614754213187
mal mal NCMS000 0.43499197431781705
y y CC 0.9999892786688395
ambición ambición NCFS000 1.0
. . Fp 1.0
Es ser VSIP3S0 1.0
significativa significativo AQ0FS00 1.0
en en SP 1.0
la el DA0FS0 0.9892597806068348
versión versión NCFS000 1.0
de de SP 0.9999614754213187
Kurosawa kurosawa NP00000 1.0
la el DA0FS0 0.9892597806068348
creciente creciente AQ0CS00 0.9901960784313726
importancia importancia NCFS000 1.0
de de SP 1.0
el el DA0MS0 1.0
" " Fe 1.0
loco loco AQ0MS00 0.7083333333333333
" " Fe 1.0
que que CS 0.5501392534733338
en en SP 1.0
la el DA0FS0 0.9892597806068348
tragedia tragedia NCFS000 1.0
shakesperiana shakesperiana AQ0FS00 1.0
desaparece desaparecer VMIP3S0 0.9892405063280378
en en SP 1.0
el el DA0MS0 1.0
acto acto NCMS000 1.0
III iii NP00000 1.0
, , Fc 1.0
para para SP 0.9998335884976369
ceder ceder VMN0000 1.0
paso paso NCMS000 0.9706632653061223
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
revelaciones revelación NCFP000 1.0
y y CC 0.9999892786688395
que que CS 0.5501392534733338
en en SP 1.0
la el DA0FS0 0.9892597806068348
película película NCFS000 1.0
permanece permanecer VMIP3S0 0.9807692307692306
hasta hasta SP 0.922749391727494
el el DA0MS0 1.0
fin fin NCMS000 1.0
, , Fc 1.0
para para SP 0.9998335884976369
dar dar VMN0000 1.0
lugar lugar NCMS000 1.0
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
reflexiones reflexión NCFP000 0.9981029810298103
sobre sobre SP 0.9978039215686275
el el DA0MS0 1.0
modo modo NCMS000 1.0
en en SP 1.0
que que CS 0.5501392534733338
los el DA0MP0 0.9927281155389451
dioses dios NCMP000 1.0
parecen parecer VMIP3P0 1.0
gozar gozar VMN0000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
sufrimientos sufrimiento NCMP000 1.0
humanos humano AQ0MP00 0.808641975308642
cual cual PR0CS00 0.9307432432432432
